"ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0030139" "CC" "GO:0030139" "endocytic vesicle" "12/413" "213/28585" 6.91833100607135e-05 0.00446232349891602 0.00367763911375372 "Ctla4/Ehd3/Nod1/Itsn1/Plekhg5/Adam8/Lpar2/Pik3c2b/Ffar4/Ngfr/Scimp/Rab20" 12
"GO:0005874" "CC" "GO:0005874" "microtubule" "17/413" "441/28585" 0.000266222362024364 0.0130115209516396 0.0107234893195888 "Dnah8/Mapt/Kifc5b/Aurka/1700029J07Rik/Kif3c/Hdac6/Shtn1/Tubb2a/Haus8/Mid1/Tubb3/Tpx2/Nav1/Kif1c/Kif11/Bicd1" 17
"GO:0072686" "CC" "GO:0072686" "mitotic spindle" "10/413" "177/28585" 0.00026897200933622 0.0130115209516396 0.0107234893195888 "Mapkbp1/Kifc5b/Aurka/Ttc28/Tubb2a/Haus8/Slc34a1/Tubb3/Tpx2/Kif11" 10
"GO:0036064" "CC" "GO:0036064" "ciliary basal body" "10/413" "183/28585" 0.000350886725432848 0.0148489308099603 0.0122377969139616 "Ahi1/Tapt1/Ptk2/Ift80/Ssx2ip/Aurka/Hdac6/Jade1/Bbs2/Bbs1" 10
"GO:0015629" "CC" "GO:0015629" "actin cytoskeleton" "18/413" "500/28585" 0.000402889770255664 0.0148489308099603 0.0122377969139616 "Sptb/Lima1/Itsn1/Ptk2/Bmf/Adam8/H1f0/Baiap2l1/Fhl3/Anxa1/Axl/Myo1f/Klhl2/Myo19/Dlc1/Dgkh/Pdxp/Afap1" 18
"GO:0001726" "CC" "GO:0001726" "ruffle" "9/413" "154/28585" 0.000422062632841249 0.0148489308099603 0.0122377969139616 "Pacsin1/Lima1/Cyth3/Cyth2/Itga5/Scimp/Dlc1/Eps8l1/Pdxp" 9
"GO:0005875" "CC" "GO:0005875" "microtubule associated complex" "8/413" "148/28585" 0.00144315256729244 0.0465416702951812 0.0383574761306675 "Dnah8/Kifc5b/Aurka/Kif3c/Hdac6/Shtn1/Haus8/Kif1c" 8
"GO:0005085" "MF" "GO:0005085" "guanyl-nucleotide exchange factor activity" "13/409" "203/28171" 9.44033392567827e-06 0.00434997035484473 0.00378288919927388 "Arhgef10/Rasgef1b/Cyth3/Itsn1/Cyth2/Plekhg5/Wdr41/Rapgef4/Dock6/Elmo1/Rangrf/Eps8l1/Plekhg3" 13
"GO:0001227" "MF" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "16/409" "315/28171" 1.72054695527426e-05 0.00434997035484473 0.00378288919927388 "Zfp281/Zfp69/Zbtb41/Tgif2/Zfp78/Foxo3/Thap11/Hes3/Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Nfatc2/Elk3/Zbtb46" 16
"GO:0001217" "MF" "GO:0001217" "DNA-binding transcription repressor activity" "16/409" "319/28171" 2.00767862531295e-05 0.00434997035484473 0.00378288919927388 "Zfp281/Zfp69/Zbtb41/Tgif2/Zfp78/Foxo3/Thap11/Hes3/Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Nfatc2/Elk3/Zbtb46" 16
"GO:0003779" "MF" "GO:0003779" "actin binding" "18/409" "447/28171" 0.00010948692769561 0.0118610838336911 0.0103148210829022 "Sptb/Phactr2/Lima1/Ptk2/Enc1/Pfn2/Hdac6/Shtn1/Baiap2l1/Fhl3/S100a4/Myo1f/Klhl2/Myo19/Eps8l1/Plekhg3/Afap1/Antxr1" 18
"GO:0140375" "MF" "GO:0140375" "immune receptor activity" "9/409" "132/28171" 0.000138382176332421 0.012849773516582 0.0111746208557158 "Ccr2/Il21r/Fcer1g/Ifnar1/Fcgr2b/Gpr35/Il15ra/Ccr6/Il2rb" 9
"GO:0000287" "MF" "GO:0000287" "magnesium ion binding" "11/409" "211/28171" 0.000281417775640713 0.0228651942708079 0.0198843875682977 "Pde2a/Extl3/Tdg/Ncs1/Wee1/Atp11a/Dyrk2/Nudt7/Gclc/Foxk2/Pdxp" 11
