"ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0034501" "BP" "GO:0034501" "protein localization to kinetochore" "3/370" "18/28564" 0.00152246487684651 0.029941809244648 0.0236425785063204 "Ndc80/Spdl1/Ttk" 3
"GO:1903083" "BP" "GO:1903083" "protein localization to condensed chromosome" "3/370" "18/28564" 0.00152246487684651 0.029941809244648 0.0236425785063204 "Ndc80/Spdl1/Ttk" 3
"GO:0006911" "BP" "GO:0006911" "phagocytosis, engulfment" "5/370" "65/28564" 0.00155114665344085 0.0302667839603287 0.0238991842499905 "Clec7a/Fcer1g/Fcgr2b/Cd36/Sirpa" 5
"GO:0032102" "BP" "GO:0032102" "negative regulation of response to external stimulus" "14/370" "429/28564" 0.00155553728390973 0.0302667839603287 0.0238991842499905 "Cnr2/Serpine2/Calcrl/Cd200r1/Nt5e/Ifi204/Mapkbp1/Fcgr2b/Sema4a/Ffar4/Sirpa/Serpinb9/Sh2d1b1/Oas1a" 14
"GO:1904645" "BP" "GO:1904645" "response to amyloid-beta" "4/370" "39/28564" 0.00159281917618581 0.0308282145316809 0.0243424996906369 "Fcgr2b/Cd36/Ngfr/Cacnb1" 4
"GO:1990845" "BP" "GO:1990845" "adaptive thermogenesis" "8/370" "168/28564" 0.00162338067008682 0.0312543499535662 0.0246789837048101 "Ccr2/Sorl1/Ckb/Cd36/Ffar4/Alpl/Wnt10b/Elovl6" 8
"GO:0050767" "BP" "GO:0050767" "regulation of neurogenesis" "15/370" "480/28564" 0.00163912700096812 0.0312585053263866 0.0246822648601781 "Serpine2/Sorl1/Wls/Trak2/Ptk2/Shtn1/Mapt/Bcl11a/Sema4a/Bhlhe40/Mag/Trim46/Limk1/Slc7a5/Ulk1" 15
"GO:0050863" "BP" "GO:0050863" "regulation of T cell activation" "13/370" "384/28564" 0.00164068699362117 0.0312585053263866 0.0246822648601781 "Lgals8/Ctla4/Cd209a/Ccr2/Lag3/Adk/Anxa1/Slfn1/Sirpa/Tnfsf9/Pik3r6/Slamf1/Wnt10b" 13
"GO:0050870" "BP" "GO:0050870" "positive regulation of T cell activation" "10/370" "252/28564" 0.00176653921497094 0.0326444679103901 0.0257766452608876 "Lgals8/Cd209a/Ccr2/Adk/Anxa1/Sirpa/Tnfsf9/Pik3r6/Slamf1/Wnt10b" 10
"GO:0043254" "BP" "GO:0043254" "regulation of protein-containing complex assembly" "14/370" "435/28564" 0.0017686355051413 0.0326444679103901 0.0257766452608876 "Sorl1/Sptb/Bmf/Pfn2/Mapt/Cd36/Esr1/Stxbp6/Rangrf/Hspa1a/Lcmt1/Ulk1/Wnt10b/Lefty1" 14
"GO:0042698" "BP" "GO:0042698" "ovulation cycle" "5/370" "67/28564" 0.00177590189014971 0.0326444679103901 0.0257766452608876 "Afp/Foxo3/Anxa1/Esr1/Axl" 5
"GO:0006914" "BP" "GO:0006914" "autophagy" "15/370" "485/28564" 0.00181156056277896 0.0328053888051755 0.0259037112259796 "Lgals8/Nod1/Mtmr9/Hmox1/Wdr41/Ptk2/Bmf/Foxo3/Mapt/Pik3c2b/Foxk2/Foxo1/Slc7a5/Trim13/Ulk1" 15
"GO:0061919" "BP" "GO:0061919" "process utilizing autophagic mechanism" "15/370" "485/28564" 0.00181156056277896 0.0328053888051755 0.0259037112259796 "Lgals8/Nod1/Mtmr9/Hmox1/Wdr41/Ptk2/Bmf/Foxo3/Mapt/Pik3c2b/Foxk2/Foxo1/Slc7a5/Trim13/Ulk1" 15
"GO:0009408" "BP" "GO:0009408" "response to heat" "6/370" "99/28564" 0.00184922607834213 0.033322507362441 0.0263120371219643 "Hmox1/Mapt/Hspa1a/Trpm2/Osm/Prkaca" 6
"GO:0030705" "BP" "GO:0030705" "cytoskeleton-dependent intracellular transport" "9/370" "213/28564" 0.00193756782929584 0.0345737713149473 0.0273000571172672 "Trak2/Ift80/Mapt/Myo1f/Trim46/Myo19/Bicd1/Kif1c/Ift43" 9
"GO:0071216" "BP" "GO:0071216" "cellular response to biotic stimulus" "12/370" "345/28564" 0.00195746854803718 0.0345914007184542 0.0273139776039361 "Pde2a/Upf1/Cd300lb/Tifab/Clec7a/Fcgr2b/Cd36/Sirpa/Axl/Cmpk2/Mrc1/Scimp" 12
"GO:0010948" "BP" "GO:0010948" "negative regulation of cell cycle process" "11/370" "300/28564" 0.00198190073064861 0.034854773426503 0.0275219413203431 "Aurka/Slfn1/Esr1/Nek2/Ptprv/Osm/Lcmt1/Ndc80/Cdc6/Spdl1/Ttk" 11
"GO:0008334" "BP" "GO:0008334" "histone mRNA metabolic process" "3/370" "20/28564" 0.00208657162291633 0.0361088774825683 0.0285122039113025 "Upf1/Mblac1/Zfp473" 3
"GO:0030261" "BP" "GO:0030261" "chromosome condensation" "4/370" "42/28564" 0.00210256722356125 0.0361088774825683 0.0285122039113025 "Dffb/Cdca5/H1f0/Ncaph" 4
"GO:0070661" "BP" "GO:0070661" "leukocyte proliferation" "13/370" "396/28564" 0.00214666634909271 0.0366939509578558 0.028974188204183 "Ctla4/Cd209a/Ccr2/Ptk2/Bst1/Adk/Fcgr2b/Anxa1/Slfn1/Nfatc2/Tnfsf9/Csf2rb2/Slamf1" 13
"GO:0051607" "BP" "GO:0051607" "defense response to virus" "11/370" "305/28564" 0.0022529466679217 0.0380350173875793 0.0300331178128737 "Ddit4/Ifitm2/Ifitm3/Ifi204/Ifitm6/Ifit1/Ifit3/Ifnar1/Oas1a/Trim13/Slfn9" 11
"GO:0008361" "BP" "GO:0008361" "regulation of cell size" "9/370" "218/28564" 0.00226671235387979 0.0380350173875793 0.0300331178128737 "Kcnn4/Shtn1/Mapt/Bcl11a/Sema4a/Mag/Trim46/Limk1/Ulk1" 9
"GO:0098900" "BP" "GO:0098900" "regulation of action potential" "5/370" "71/28564" 0.00229568078133609 0.0381709104460337 0.0301404213587858 "Cnr2/Cd36/Rangrf/Gpr35/Jup" 5
"GO:0051961" "BP" "GO:0051961" "negative regulation of nervous system development" "8/370" "178/28564" 0.00233019593726027 0.0382535756930199 0.030205695289818 "Sorl1/Trak2/Ptk2/Bcl11a/Sema4a/Mag/Trim46/Ulk1" 8
"GO:0019886" "BP" "GO:0019886" "antigen processing and presentation of exogenous peptide antigen via MHC class II" "3/370" "21/28564" 0.00241112557779617 0.0383671546248392 0.0302953792093922 "Ctse/Fcer1g/Fcgr2b" 3
"GO:0046325" "BP" "GO:0046325" "negative regulation of glucose import" "3/370" "21/28564" 0.00241112557779617 0.0383671546248392 0.0302953792093922 "Ahi1/Pid1/Esr1" 3
"GO:0051447" "BP" "GO:0051447" "negative regulation of meiotic cell cycle" "3/370" "21/28564" 0.00241112557779617 0.0383671546248392 0.0302953792093922 "Osm/Prkaca/Ttk" 3
"GO:0051100" "BP" "GO:0051100" "negative regulation of binding" "8/370" "180/28564" 0.00249679556253918 0.0395380007262698 0.0312198998569492 "Sorl1/Tdg/Hmox1/Ifi204/Aurka/Jun/Pex19/Nek2" 8
"GO:1905818" "BP" "GO:1905818" "regulation of chromosome separation" "5/370" "73/28564" 0.00259340447325631 0.0403688236730705 0.0318759322491167 "Ncaph/Lcmt1/Ndc80/Spdl1/Ttk" 5
"GO:0002440" "BP" "GO:0002440" "production of molecular mediator of immune response" "13/370" "405/28564" 0.00260512293664043 0.0403794055179267 0.0318842878596849 "Gprc5b/Nod1/Ccr2/Hmox1/Msh3/Fcer1g/Fcgr2b/Cd36/Axl/Scimp/Ccr6/Mapkapk2/Slamf1" 13
"GO:0099024" "BP" "GO:0099024" "plasma membrane invagination" "5/370" "74/28564" 0.00275231882452108 0.0417984059228363 0.0330047555040899 "Clec7a/Fcer1g/Fcgr2b/Cd36/Sirpa" 5
"GO:0035634" "BP" "GO:0035634" "response to stilbenoid" "3/370" "22/28564" 0.00276523079095855 0.0417984059228363 0.0330047555040899 "Hba-a1/Ifit3/Cd36" 3
"GO:0055062" "BP" "GO:0055062" "phosphate ion homeostasis" "3/370" "22/28564" 0.00276523079095855 0.0417984059228363 0.0330047555040899 "Ank/Slc34a1/Alpl" 3
"GO:0019692" "BP" "GO:0019692" "deoxyribose phosphate metabolic process" "4/370" "46/28564" 0.00294362320504723 0.0441302200166507 0.0348459968707921 "Nudt15/Adk/Cmpk2/Dnph1" 4
"GO:0009267" "BP" "GO:0009267" "cellular response to starvation" "8/370" "187/28564" 0.00315446442535779 0.0459722345337004 0.0363004838883698 "Mios/Ifi204/Bmf/Jun/Pik3c2b/Slc34a1/Foxo1/Ulk1" 8
"GO:0140888" "BP" "GO:0140888" "interferon-mediated signaling pathway" "5/370" "77/28564" 0.00327131405955504 0.047112074133277 0.0372005212574349 "Ifitm2/Ifitm3/Ifitm6/Ifnar1/Oas1a" 5
"GO:0007094" "BP" "GO:0007094" "mitotic spindle assembly checkpoint signaling" "4/370" "48/28564" 0.00343962803114793 0.0485797657835488 0.0383594363644378 "Lcmt1/Ndc80/Spdl1/Ttk" 4
"GO:0031253" "CC" "GO:0031253" "cell projection membrane" "16/368" "325/28585" 5.73010966829387e-06 0.00203991904191262 0.00173109628926352 "Ehd3/Pacsin1/Wls/Lima1/Mapt/Pex19/Cd36/Itga5/Slc34a1/Ngfr/Scimp/Slc7a5/Eps8l1/Efcab7/Pdxp/Antxr1" 16
"GO:0031252" "CC" "GO:0031252" "cell leading edge" "17/368" "412/28585" 2.90300660015802e-05 0.00516735174828127 0.00438506786444921 "Pacsin1/Wls/Itsn1/Cyth2/Ptk2/Lima1/Shtn1/Mapt/Itga5/Ngfr/Tubb3/Scimp/Limk1/Eps8l1/Pdxp/Raph1/Antxr1" 17
"GO:0072686" "CC" "GO:0072686" "mitotic spindle" "10/368" "177/28585" 0.00010618989670427 0.0126012010755733 0.0106935088961844 "Aurka/Mapkbp1/Ttc28/Tubb2a/Slc34a1/Haus8/Tubb3/Tpx2/Cdc6/Kif11" 10
"GO:0005874" "CC" "GO:0005874" "microtubule" "16/368" "441/28585" 0.000218332876307228 0.0151650914471212 0.0128692526473204 "Pcnt/Aurka/Dnah8/Kif3c/Shtn1/Mapt/Tubb2a/Haus8/Tubb3/Mid1/Nek2/Tpx2/Bicd1/Kif1c/Kif11/Nav1" 16
"GO:0031256" "CC" "GO:0031256" "leading edge membrane" "9/368" "159/28585" 0.00023031235099976 0.0151650914471212 0.0128692526473204 "Pacsin1/Wls/Mapt/Itga5/Ngfr/Scimp/Eps8l1/Pdxp/Antxr1" 9
"GO:0045171" "CC" "GO:0045171" "intercellular bridge" "7/368" "98/28585" 0.000280668787974275 0.0151650914471212 0.0128692526473204 "Pcnt/Tubb2a/Gstm4/Tubb3/Gstm1/Tpx2/Cdc6" 7
"GO:0019898" "CC" "GO:0019898" "extrinsic component of membrane" "13/368" "321/28585" 0.000298190000364742 0.0151650914471212 0.0128692526473204 "Cnr2/Serpine2/Socs4/Cyth2/Errfi1/Bst1/Pik3c2b/Anxa1/Cish/Pik3r6/Ulk1/Jup/Efcab7" 13
"GO:0030139" "CC" "GO:0030139" "endocytic vesicle" "10/368" "213/28585" 0.00047104389656523 0.0179988208439493 0.0152739845718908 "Ctla4/Ehd3/Nod1/Itsn1/Pik3c2b/Ffar4/Ngfr/Scimp/Rab20/Slamf1" 10
"GO:0005942" "CC" "GO:0005942" "phosphatidylinositol 3-kinase complex" "4/368" "30/28585" 0.000568345651507306 0.0179988208439493 0.0152739845718908 "Socs4/Pik3c2b/Cish/Pik3r6" 4
"GO:0045121" "CC" "GO:0045121" "membrane raft" "14/368" "390/28585" 0.000591725625246576 0.0179988208439493 0.0152739845718908 "Kcnn4/Gprc5b/Pde2a/Hmox1/Mapt/Fcer1g/Fcgr2b/Mall/Cd36/Slc34a1/Ngfr/Rangrf/Hspa1a/Prkaca" 14
"GO:0098857" "CC" "GO:0098857" "membrane microdomain" "14/368" "391/28585" 0.000606701826200539 0.0179988208439493 0.0152739845718908 "Kcnn4/Gprc5b/Pde2a/Hmox1/Mapt/Fcer1g/Fcgr2b/Mall/Cd36/Slc34a1/Ngfr/Rangrf/Hspa1a/Prkaca" 14
"GO:0032838" "CC" "GO:0032838" "plasma membrane bounded cell projection cytoplasm" "9/368" "191/28585" 0.000872512362144218 0.0238934154556417 0.0202761982133919 "Wls/Dnah8/Kif3c/Mapt/Rpgrip1/Ak8/Arl6/Prkaca/Ccdc40" 9
"GO:0031463" "CC" "GO:0031463" "Cul3-RING ubiquitin ligase complex" "4/368" "39/28585" 0.00155738702820557 0.0396021272886559 0.0336067727139097 "Klhl41/Enc1/Klhl8/Klhl2" 4
"GO:0140375" "MF" "GO:0140375" "immune receptor activity" "12/369" "132/28171" 1.82002027576079e-07 9.32441827635134e-05 7.99111766580646e-05 "Il21r/Ccr2/Fcer1g/Ifnar1/Fcgr2b/Il15ra/Gpr35/Ccr6/Il2rb/Ccrl2/Csf2rb2/Cxcr3" 12
"GO:0004896" "MF" "GO:0004896" "cytokine receptor activity" "10/369" "91/28171" 3.30067903587658e-07 9.32441827635134e-05 7.99111766580646e-05 "Il21r/Ccr2/Ifnar1/Il15ra/Gpr35/Ccr6/Il2rb/Ccrl2/Csf2rb2/Cxcr3" 10
"GO:0001227" "MF" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "16/369" "315/28171" 4.78791411249547e-06 0.000793325216313702 0.000679887469966097 "Zfp281/Zbtb41/Zfp69/Zfp78/Thap11/Zfp41/Foxo3/Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Elk3/Foxo1/Nfatc2/Zbtb46" 16
"GO:0001217" "MF" "GO:0001217" "DNA-binding transcription repressor activity" "16/369" "319/28171" 5.61646170841559e-06 0.000793325216313702 0.000679887469966097 "Zfp281/Zbtb41/Zfp69/Zfp78/Thap11/Zfp41/Foxo3/Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Elk3/Foxo1/Nfatc2/Zbtb46" 16
"GO:0001637" "MF" "GO:0001637" "G protein-coupled chemoattractant receptor activity" "5/369" "25/28171" 1.60695245573614e-05 0.00151321356248486 0.00129683882392741 "Ccr2/Gpr35/Ccr6/Ccrl2/Cxcr3" 5
"GO:0004950" "MF" "GO:0004950" "chemokine receptor activity" "5/369" "25/28171" 1.60695245573614e-05 0.00151321356248486 0.00129683882392741 "Ccr2/Gpr35/Ccr6/Ccrl2/Cxcr3" 5
"GO:0001664" "MF" "GO:0001664" "G protein-coupled receptor binding" "13/369" "328/28171" 0.00043067788477792 0.0347618578427892 0.0297912521801268 "Hba-a1/Ccl9/Ccl6/Wls/Bambi/Rpgrip1/Ccl22/Esr1/Hspa1a/Bicd1/Ccrl2/Homer1/Wnt10b" 13
"GO:0004674" "MF" "GO:0004674" "protein serine/threonine kinase activity" "15/369" "442/28171" 0.000809158312832946 0.0463435570988778 0.0397168817242362 "Lmtk2/Cdk19/Aurka/Dyrk2/Rps6kl1/Mapkapk2/Camkk1/Nek2/Limk1/Alpk3/Prkaca/Ulk1/Dstyk/Acvrl1/Ttk" 15
"GO:0005537" "MF" "GO:0005537" "mannose binding" "4/369" "33/28171" 0.000877735598448804 0.0463435570988778 0.0397168817242362 "Cd209a/Clec4a1/Clec10a/Mrc1" 4
"GO:0046935" "MF" "GO:0046935" "1-phosphatidylinositol-3-kinase regulator activity" "3/369" "15/28171" 0.000902263943517975 0.0463435570988778 0.0397168817242362 "Socs4/Cish/Pik3r6" 3
