"ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0050767" "BP" "GO:0050767" "regulation of neurogenesis" "15/387" "480/28564" 0.00252023303207285 0.0444809353370989 0.0353675594712437 "Sorl1/Serpine2/Wls/Ptk2/Hes3/Trak2/Shtn1/Trf/Bcl11a/Mag/Sema4a/Bhlhe40/Trim46/Limk1/Slc7a5" 15
"GO:0007143" "BP" "GO:0007143" "female meiotic nuclear division" "4/387" "43/28564" 0.00269828317860497 0.0465813961125717 0.0370376720898422 "Ccnb2/Ncaph/Aurka/Ttk" 4
"GO:0006790" "BP" "GO:0006790" "sulfur compound metabolic process" "11/387" "299/28564" 0.00272920942325276 0.0465813961125717 0.0370376720898422 "Extl3/Dpep2/Tcf7l2/Dip2a/Csgalnact2/Xdh/Hs3st1/Arsg/Nudt7/Gclc/Gstm1" 11
"GO:0015919" "BP" "GO:0015919" "peroxisomal membrane transport" "3/387" "21/28564" 0.0027379057286182 0.0465813961125717 0.0370376720898422 "Pex1/Pex26/Pex19" 3
"GO:0019886" "BP" "GO:0019886" "antigen processing and presentation of exogenous peptide antigen via MHC class II" "3/387" "21/28564" 0.0027379057286182 0.0465813961125717 0.0370376720898422 "Ctse/Fcer1g/Fcgr2b" 3
"GO:0046325" "BP" "GO:0046325" "negative regulation of glucose import" "3/387" "21/28564" 0.0027379057286182 0.0465813961125717 0.0370376720898422 "Pid1/Ahi1/Esr1" 3
"GO:0051900" "BP" "GO:0051900" "regulation of mitochondrial depolarization" "3/387" "21/28564" 0.0027379057286182 0.0465813961125717 0.0370376720898422 "Gclc/Hsh2d/Ngfr" 3
"GO:0098900" "BP" "GO:0098900" "regulation of action potential" "5/387" "71/28564" 0.0027855330276306 0.0469685635953606 0.0373455156382994 "Cnr2/Rapgef4/Cd36/Rangrf/Gpr35" 5
"GO:0044270" "BP" "GO:0044270" "cellular nitrogen compound catabolic process" "14/387" "440/28564" 0.00294927938180431 0.0486437913758728 0.0386775181626647 "Pde2a/Mex3d/Hmox1/Upf1/Dffb/Nudt15/Xdh/Nt5e/Zfp36l2/Nudt7/Dnph1/Hspa1a/Mapkapk2/Pdxp" 14
"GO:0046700" "BP" "GO:0046700" "heterocycle catabolic process" "14/387" "440/28564" 0.00294927938180431 0.0486437913758728 0.0386775181626647 "Pde2a/Mex3d/Hmox1/Upf1/Dffb/Nudt15/Xdh/Nt5e/Zfp36l2/Nudt7/Dnph1/Hspa1a/Mapkapk2/Pdxp" 14
"GO:0031252" "CC" "GO:0031252" "cell leading edge" "19/391" "412/28585" 4.85536147469756e-06 0.00181104983006219 0.00149749569693304 "Pacsin1/Lima1/Cyth3/Wls/Ptk2/Itsn1/Cyth2/Plekhg5/Scyl3/Gabbr1/Shtn1/Hdac6/Itga5/Ngfr/Tubb3/Scimp/Eps8l1/Limk1/Pdxp" 19
"GO:0030139" "CC" "GO:0030139" "endocytic vesicle" "12/391" "213/28585" 4.09853616446627e-05 0.00592794520336001 0.00490161688890781 "Ctla4/Ehd3/Nod1/Itsn1/Plekhg5/Adam8/Lpar2/Trf/Pik3c2b/Ffar4/Ngfr/Scimp" 12
"GO:0031253" "CC" "GO:0031253" "cell projection membrane" "15/391" "325/28585" 4.76778434586596e-05 0.00592794520336001 0.00490161688890781 "Pacsin1/Ehd3/Lima1/Wls/Gabbr1/Bbs2/Pex19/Itga5/Slc34a1/Cd36/Ngfr/Scimp/Eps8l1/Slc7a5/Pdxp" 15
"GO:0045121" "CC" "GO:0045121" "membrane raft" "16/391" "390/28585" 0.000107773967575741 0.00828036258877774 0.00684675106113131 "Gprc5b/Pde2a/Hmox1/Cd14/Gabbr1/Hdac6/Tnfrsf1a/Tlr4/Fcer1g/Mall/Fcgr2b/Slc34a1/Cd36/Ngfr/Rangrf/Hspa1a" 16
"GO:0098857" "CC" "GO:0098857" "membrane microdomain" "16/391" "391/28585" 0.000110996817543938 0.00828036258877774 0.00684675106113131 "Gprc5b/Pde2a/Hmox1/Cd14/Gabbr1/Hdac6/Tnfrsf1a/Tlr4/Fcer1g/Mall/Fcgr2b/Slc34a1/Cd36/Ngfr/Rangrf/Hspa1a" 16
"GO:0072686" "CC" "GO:0072686" "mitotic spindle" "9/391" "177/28585" 0.00077903908111431 0.0415116538936625 0.0343245790626305 "Mapkbp1/Ttc28/Aurka/Tubb2a/Haus8/Slc34a1/Tubb3/Tpx2/Kif11" 9
"GO:0005085" "MF" "GO:0005085" "guanyl-nucleotide exchange factor activity" "14/387" "203/28171" 9.45678073771701e-07 0.000591994474181085 0.000505688906816867 "Arhgef10/Rasgef1b/Cyth3/Itsn1/Cyth2/Plekhg5/Rapgef4/Wdr41/Dock6/Vav3/Elmo1/Rangrf/Eps8l1/Plekhg3" 14
"GO:0001227" "MF" "GO:0001227" "DNA-binding transcription repressor activity, RNA polymerase II-specific" "16/387" "315/28171" 8.70193172845992e-06 0.002124976156602 0.00181518057432961 "Zfp281/Zfp69/Zbtb41/Tgif2/Foxo3/Hes3/Zfp78/Thap11/Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Nfatc2/Elk3/Zbtb46" 16
"GO:0001217" "MF" "GO:0001217" "DNA-binding transcription repressor activity" "16/387" "319/28171" 1.01835918048019e-05 0.002124976156602 0.00181518057432961 "Zfp281/Zfp69/Zbtb41/Tgif2/Foxo3/Hes3/Zfp78/Thap11/Bcl11a/Jun/Bhlhe40/Bach1/Foxk2/Nfatc2/Elk3/Zbtb46" 16
"GO:0038187" "MF" "GO:0038187" "pattern recognition receptor activity" "5/387" "32/28171" 7.07433540241725e-05 0.007380889936522 0.00630484628847011 "Nod1/Cd14/Clec7a/Tlr4/Cd36" 5
"GO:0140375" "MF" "GO:0140375" "immune receptor activity" "9/387" "132/28171" 9.12418952669937e-05 0.00815963234816258 0.00697005756325305 "Ccr2/Il21r/Fcer1g/Ifnar1/Fcgr2b/Gpr35/Ccr6/Il15ra/Il2rb" 9
"GO:0003779" "MF" "GO:0003779" "actin binding" "16/387" "447/28171" 0.000516131317241429 0.0358998005103483 0.0306660478548124 "Sptb/Lima1/Phactr2/Ptk2/Enc1/Pfn2/Shtn1/Hdac6/Baiap2l1/Fhl3/S100a4/Myo1f/Klhl2/Myo19/Eps8l1/Plekhg3" 16
"GO:0000287" "MF" "GO:0000287" "magnesium ion binding" "10/387" "211/28171" 0.000721192667081243 0.0451466609592858 0.0385648289344496 "Pde2a/Extl3/Tdg/Ncs1/Wee1/Dyrk2/Nudt7/Gclc/Foxk2/Pdxp" 10
