ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0090136	GO:0090136	epithelial cell-cell adhesion	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Ctnna1	1
GO:0120305	GO:0120305	regulation of pigmentation	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Bcl2l11	1
GO:1902043	GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Atf3	1
GO:1902165	GO:1902165	regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Steap3	1
GO:1902287	GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Plxnb2	1
GO:1902306	GO:1902306	negative regulation of sodium ion transmembrane transport	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Nedd4	1
GO:1902969	GO:1902969	mitotic DNA replication	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Rad51	1
GO:2001212	GO:2001212	regulation of vasculogenesis	1/132	16/28891	0.0706677209540231	0.267408960743647	0.234896189613436	Adm	1
GO:0030168	GO:0030168	platelet activation	2/132	96/28891	0.0715635907712063	0.267408960743647	0.234896189613436	Serpine2/Txk	2
GO:0032204	GO:0032204	regulation of telomere maintenance	2/132	96/28891	0.0715635907712063	0.267408960743647	0.234896189613436	Lmna/Aurkb	2
GO:0034644	GO:0034644	cellular response to UV	2/132	96/28891	0.0715635907712063	0.267408960743647	0.234896189613436	Nedd4/Aurkb	2
GO:0006091	GO:0006091	generation of precursor metabolites and energy	5/132	484/28891	0.0716299393042291	0.267408960743647	0.234896189613436	Pde2a/Slc25a13/Cdk1/Pygl/Per2	5
GO:0043524	GO:0043524	negative regulation of neuron apoptotic process	3/132	210/28891	0.0719060573616703	0.267408960743647	0.234896189613436	Hsph1/Pycr1/Itsn1	3
GO:0001933	GO:0001933	negative regulation of protein phosphorylation	4/132	342/28891	0.0721556435670848	0.267408960743647	0.234896189613436	Dnaja1/Traf3ip1/Cdkn2c/Prr5l	4
GO:0007265	GO:0007265	Ras protein signal transduction	4/132	342/28891	0.0721556435670848	0.267408960743647	0.234896189613436	Dennd4a/Rasgef1a/Eps8/Pik3cg	4
GO:0048736	GO:0048736	appendage development	3/132	211/28891	0.0727098320442763	0.267408960743647	0.234896189613436	Traf3ip1/Rara/Bcl2l11	3
GO:0060173	GO:0060173	limb development	3/132	211/28891	0.0727098320442763	0.267408960743647	0.234896189613436	Traf3ip1/Rara/Bcl2l11	3
GO:0098742	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	3/132	211/28891	0.0727098320442763	0.267408960743647	0.234896189613436	Emb/Cdh17/Plxnb2	3
GO:0071900	GO:0071900	regulation of protein serine/threonine kinase activity	4/132	343/28891	0.0727607705651055	0.267408960743647	0.234896189613436	Ccnd2/Dnaja1/Cdkn2c/Pik3cg	4
GO:1901992	GO:1901992	positive regulation of mitotic cell cycle phase transition	2/132	97/28891	0.0728584515959785	0.267408960743647	0.234896189613436	Ccnd2/Cdk1	2
GO:0030100	GO:0030100	regulation of endocytosis	4/132	344/28891	0.0733684997852759	0.267408960743647	0.234896189613436	Rap1gap/Nedd4/Itsn1/Pros1	4
GO:0043281	GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	3/132	212/28891	0.0735176484498888	0.267408960743647	0.234896189613436	Bcl2l11/Nr4a1/Il9r	3
GO:0044706	GO:0044706	multi-multicellular organism process	3/132	212/28891	0.0735176484498888	0.267408960743647	0.234896189613436	Tppp3/Serpine2/Polr1b	3
GO:0009150	GO:0009150	purine ribonucleotide metabolic process	4/132	345/28891	0.0739788266668553	0.267408960743647	0.234896189613436	Pde2a/Oxsm/Slc25a13/Hmgcs1	4
GO:0006338	GO:0006338	chromatin remodeling	5/132	489/28891	0.0741170933661456	0.267408960743647	0.234896189613436	Lmna/Uhrf1/Cecr2/Tdg/Per2	5
GO:0002312	GO:0002312	B cell activation involved in immune response	2/132	98/28891	0.0741608935818969	0.267408960743647	0.234896189613436	Lgals8/Cdh17	2
GO:0006766	GO:0006766	vitamin metabolic process	2/132	98/28891	0.0741608935818969	0.267408960743647	0.234896189613436	Gsto1/Alpl	2
GO:0043297	GO:0043297	apical junction assembly	2/132	98/28891	0.0741608935818969	0.267408960743647	0.234896189613436	Ctnna1/Marveld2	2
GO:0045685	GO:0045685	regulation of glial cell differentiation	2/132	98/28891	0.0741608935818969	0.267408960743647	0.234896189613436	Serpine2/Dag1	2
GO:0046683	GO:0046683	response to organophosphorus	2/132	98/28891	0.0741608935818969	0.267408960743647	0.234896189613436	Pde2a/Pik3cg	2
GO:1901874	GO:1901874	negative regulation of post-translational protein modification	2/132	98/28891	0.0741608935818969	0.267408960743647	0.234896189613436	Dnaja1/Per2	2
GO:0140013	GO:0140013	meiotic nuclear division	3/132	213/28891	0.0743294901287364	0.267408960743647	0.234896189613436	Bcl2l11/Fanca/Rad51	3
GO:0051222	GO:0051222	positive regulation of protein transport	4/132	346/28891	0.0745917465867762	0.267408960743647	0.234896189613436	Cask/Cdk1/Cnst/Prr5l	4
GO:0002689	GO:0002689	negative regulation of leukocyte chemotaxis	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Dpp4	1
GO:0007000	GO:0007000	nucleolus organization	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Polr1b	1
GO:0009263	GO:0009263	deoxyribonucleotide biosynthetic process	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Tyms	1
GO:0009265	GO:0009265	2'-deoxyribonucleotide biosynthetic process	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Tyms	1
GO:0010755	GO:0010755	regulation of plasminogen activation	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Serpine2	1
GO:0014819	GO:0014819	regulation of skeletal muscle contraction	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Nr4a1	1
GO:0016264	GO:0016264	gap junction assembly	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Ctnna1	1
GO:0031958	GO:0031958	corticosteroid receptor signaling pathway	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Nedd4	1
GO:0032510	GO:0032510	endosome to lysosome transport via multivesicular body sorting pathway	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Lyst	1
GO:0035112	GO:0035112	genitalia morphogenesis	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Tcf7	1
GO:0035881	GO:0035881	amacrine cell differentiation	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Neurod4	1
GO:0046385	GO:0046385	deoxyribose phosphate biosynthetic process	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Tyms	1
GO:0046653	GO:0046653	tetrahydrofolate metabolic process	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Tyms	1
GO:0055091	GO:0055091	phospholipid homeostasis	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Lyst	1
GO:0070942	GO:0070942	neutrophil mediated cytotoxicity	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Dnase1l3	1
GO:0098712	GO:0098712	L-glutamate import across plasma membrane	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Per2	1
GO:0098792	GO:0098792	xenophagy	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Lgals8	1
GO:1901201	GO:1901201	regulation of extracellular matrix assembly	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Dag1	1
GO:1902285	GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Plxnb2	1
GO:1903358	GO:1903358	regulation of Golgi organization	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Ehd3	1
GO:1904355	GO:1904355	positive regulation of telomere capping	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Aurkb	1
GO:2000678	GO:2000678	negative regulation of transcription regulatory region DNA binding	1/132	17/28891	0.074916097086805	0.267408960743647	0.234896189613436	Per2	1
GO:0051146	GO:0051146	striated muscle cell differentiation	4/132	347/28891	0.0752072548601005	0.267408960743647	0.234896189613436	Lmna/Ccnd2/Rara/Csrp1	4
GO:0006892	GO:0006892	post-Golgi vesicle-mediated transport	2/132	99/28891	0.075470821673294	0.267408960743647	0.234896189613436	Ehd3/Cnst	2
GO:0035082	GO:0035082	axoneme assembly	2/132	99/28891	0.075470821673294	0.267408960743647	0.234896189613436	Dnah8/Spag1	2
GO:0043367	GO:0043367	CD4-positive, alpha-beta T cell differentiation	2/132	99/28891	0.075470821673294	0.267408960743647	0.234896189613436	Rara/Stat4	2
GO:0048814	GO:0048814	regulation of dendrite morphogenesis	2/132	99/28891	0.075470821673294	0.267408960743647	0.234896189613436	Cask/Nedd4	2
GO:0070828	GO:0070828	heterochromatin organization	2/132	99/28891	0.075470821673294	0.267408960743647	0.234896189613436	Lmna/Uhrf1	2
GO:0003333	GO:0003333	amino acid transmembrane transport	2/132	100/28891	0.0767881415129203	0.270630209733641	0.237725784820125	Slc25a13/Per2	2
GO:0032091	GO:0032091	negative regulation of protein binding	2/132	100/28891	0.0767881415129203	0.270630209733641	0.237725784820125	Aurkb/Tdg	2
GO:0019915	GO:0019915	lipid storage	2/132	101/28891	0.078112759437627	0.270630209733641	0.237725784820125	Ikbke/Sqle	2
GO:0035914	GO:0035914	skeletal muscle cell differentiation	2/132	101/28891	0.078112759437627	0.270630209733641	0.237725784820125	Nr4a1/Atf3	2
GO:0072001	GO:0072001	renal system development	4/132	352/28891	0.0783234532813716	0.270630209733641	0.237725784820125	Traf3ip1/Rara/Bcl2l11/Ctnnd1	4
GO:0002830	GO:0002830	positive regulation of type 2 immune response	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Rara	1
GO:0010470	GO:0010470	regulation of gastrulation	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Dag1	1
GO:0030033	GO:0030033	microvillus assembly	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Rap1gap	1
GO:0031268	GO:0031268	pseudopodium organization	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Srgap2	1
GO:0033623	GO:0033623	regulation of integrin activation	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Cdh17	1
GO:0033631	GO:0033631	cell-cell adhesion mediated by integrin	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Dpp4	1
GO:0035493	GO:0035493	SNARE complex assembly	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Stxbp6	1
GO:0045655	GO:0045655	regulation of monocyte differentiation	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Cdk6	1
GO:0045779	GO:0045779	negative regulation of bone resorption	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Gpr137b	1
GO:0046068	GO:0046068	cGMP metabolic process	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Pde2a	1
GO:0046755	GO:0046755	viral budding	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Nedd4	1
GO:0060712	GO:0060712	spongiotrophoblast layer development	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Adm	1
GO:0071243	GO:0071243	cellular response to arsenic-containing substance	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Gsto1	1
GO:0072148	GO:0072148	epithelial cell fate commitment	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Rara	1
GO:0099159	GO:0099159	regulation of modification of postsynaptic structure	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Itsn1	1
GO:1901970	GO:1901970	positive regulation of mitotic sister chromatid separation	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Aurkb	1
GO:1903376	GO:1903376	regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Pycr1	1
GO:2001267	GO:2001267	regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1/132	18/28891	0.0791451985339385	0.270630209733641	0.237725784820125	Il9r	1
GO:0002028	GO:0002028	regulation of sodium ion transport	2/132	102/28891	0.0794445824740741	0.270630209733641	0.237725784820125	Serpine2/Nedd4	2
GO:1904063	GO:1904063	negative regulation of cation transmembrane transport	2/132	102/28891	0.0794445824740741	0.270630209733641	0.237725784820125	Nedd4/Gsto1	2
GO:2001237	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	2/132	102/28891	0.0794445824740741	0.270630209733641	0.237725784820125	Lmna/Ctnna1	2
GO:0046635	GO:0046635	positive regulation of alpha-beta T cell activation	2/132	103/28891	0.0807835183344627	0.274783641623594	0.241374223982582	Hsph1/Rara	2
GO:0050796	GO:0050796	regulation of insulin secretion	3/132	221/28891	0.0809671272859002	0.275000775515424	0.24156495776983	Cask/Slc16a1/Per2	3
GO:0002031	GO:0002031	G protein-coupled receptor internalization	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Adm	1
GO:0015669	GO:0015669	gas transport	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Hbb-b1	1
GO:0021783	GO:0021783	preganglionic parasympathetic fiber development	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Nav2	1
GO:0032482	GO:0032482	Rab protein signal transduction	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Dennd4a	1
GO:0042492	GO:0042492	gamma-delta T cell differentiation	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Tcf7	1
GO:0060123	GO:0060123	regulation of growth hormone secretion	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Itsn1	1
GO:0090280	GO:0090280	positive regulation of calcium ion import	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Cask	1
GO:0098696	GO:0098696	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Dag1	1
GO:2000725	GO:2000725	regulation of cardiac muscle cell differentiation	1/132	19/28891	0.0833551120792414	0.27851468163318	0.244651627548677	Ccnd2	1
GO:0045619	GO:0045619	regulation of lymphocyte differentiation	3/132	224/28891	0.0835206156608743	0.27851468163318	0.244651627548677	Rara/Tcf7/Fanca	3
GO:0061351	GO:0061351	neural precursor cell proliferation	3/132	225/28891	0.0843794430250786	0.27851468163318	0.244651627548677	Ctnna1/Neurod4/Plxnb2	3
GO:1904951	GO:1904951	positive regulation of establishment of protein localization	4/132	362/28891	0.0847471115791501	0.27851468163318	0.244651627548677	Cask/Cdk1/Cnst/Prr5l	4
GO:0022904	GO:0022904	respiratory electron transport chain	2/132	106/28891	0.0848420901754402	0.27851468163318	0.244651627548677	Slc25a13/Cdk1	2
GO:0033045	GO:0033045	regulation of sister chromatid segregation	2/132	106/28891	0.0848420901754402	0.27851468163318	0.244651627548677	Aurkb/Cdk1	2
GO:0009259	GO:0009259	ribonucleotide metabolic process	4/132	364/28891	0.0860620833702107	0.27851468163318	0.244651627548677	Pde2a/Oxsm/Slc25a13/Hmgcs1	4
GO:0060538	GO:0060538	skeletal muscle organ development	3/132	227/28891	0.0861084891118602	0.27851468163318	0.244651627548677	Dag1/Nr4a1/Atf3	3
GO:0072330	GO:0072330	monocarboxylic acid biosynthetic process	3/132	227/28891	0.0861084891118602	0.27851468163318	0.244651627548677	Oxsm/Fabp5/Per2	3
GO:0090288	GO:0090288	negative regulation of cellular response to growth factor stimulus	2/132	107/28891	0.0862085680163824	0.27851468163318	0.244651627548677	Cask/Nedd4	2
GO:2001252	GO:2001252	positive regulation of chromosome organization	2/132	107/28891	0.0862085680163824	0.27851468163318	0.244651627548677	Aurkb/Cdk1	2
GO:0010810	GO:0010810	regulation of cell-substrate adhesion	3/132	228/28891	0.0869786724015954	0.27851468163318	0.244651627548677	Cask/Dag1/Cdk6	3
GO:0006268	GO:0006268	DNA unwinding involved in DNA replication	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Rad51	1
GO:0006309	GO:0006309	apoptotic DNA fragmentation	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Dnase1l3	1
GO:0006662	GO:0006662	glycerol ether metabolic process	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Tmem86b	1
GO:0009312	GO:0009312	oligosaccharide biosynthetic process	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	St3gal4	1
GO:0009886	GO:0009886	post-embryonic animal morphogenesis	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Bcl2l11	1
GO:0010958	GO:0010958	regulation of amino acid import across plasma membrane	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Per2	1
GO:0015810	GO:0015810	aspartate transmembrane transport	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Slc25a13	1
GO:0032252	GO:0032252	secretory granule localization	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Pik3cg	1
GO:0033151	GO:0033151	V(D)J recombination	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Tcf7	1
GO:0035457	GO:0035457	cellular response to interferon-alpha	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Ifi204	1
GO:0035720	GO:0035720	intraciliary anterograde transport	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Traf3ip1	1
GO:0036003	GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Atf3	1
GO:0036480	GO:0036480	neuron intrinsic apoptotic signaling pathway in response to oxidative stress	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Pycr1	1
GO:0046485	GO:0046485	ether lipid metabolic process	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Tmem86b	1
GO:0046851	GO:0046851	negative regulation of bone remodeling	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Gpr137b	1
GO:0048557	GO:0048557	embryonic digestive tract morphogenesis	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Tcf7	1
GO:0051580	GO:0051580	regulation of neurotransmitter uptake	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Per2	1
GO:0060314	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Gsto1	1
GO:0061469	GO:0061469	regulation of type B pancreatic cell proliferation	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Nr4a1	1
GO:0070886	GO:0070886	positive regulation of calcineurin-NFAT signaling cascade	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	3425401B19Rik	1
GO:0098885	GO:0098885	modification of postsynaptic actin cytoskeleton	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Itsn1	1
GO:0106058	GO:0106058	positive regulation of calcineurin-mediated signaling	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	3425401B19Rik	1
GO:1903789	GO:1903789	regulation of amino acid transmembrane transport	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Per2	1
GO:1904177	GO:1904177	regulation of adipose tissue development	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Lmna	1
GO:1904862	GO:1904862	inhibitory synapse assembly	1/132	20/28891	0.0875459241187793	0.27851468163318	0.244651627548677	Srgap2	1
GO:0005976	GO:0005976	polysaccharide metabolic process	2/132	108/28891	0.0875817073776813	0.27851468163318	0.244651627548677	Pygl/Per2	2
GO:1904062	GO:1904062	regulation of monoatomic cation transmembrane transport	4/132	367/28891	0.0880532312116872	0.279626858730337	0.245628581206366	Ehd3/Nedd4/Gsto1/Pik3cg	4
GO:0031589	GO:0031589	cell-substrate adhesion	4/132	368/28891	0.0887219079456807	0.28010044438127	0.246044586206911	Cask/Dag1/Bcl2l11/Cdk6	4
GO:0001649	GO:0001649	osteoblast differentiation	3/132	230/28891	0.0887302703448896	0.28010044438127	0.246044586206911	Lmna/Ifi204/Cdk6	3
GO:0040029	GO:0040029	epigenetic regulation of gene expression	3/132	230/28891	0.0887302703448896	0.28010044438127	0.246044586206911	Lmna/Uhrf1/Tdg	3
GO:0071901	GO:0071901	negative regulation of protein serine/threonine kinase activity	2/132	109/28891	0.0889614199964952	0.28010044438127	0.246044586206911	Dnaja1/Cdkn2c	2
GO:1904427	GO:1904427	positive regulation of calcium ion transmembrane transport	2/132	109/28891	0.0889614199964952	0.28010044438127	0.246044586206911	Ehd3/Gsto1	2
GO:0045860	GO:0045860	positive regulation of protein kinase activity	4/132	369/28891	0.0893930552310124	0.28010044438127	0.246044586206911	Ccnd2/Dag1/Gprc5b/Pik3cg	4
GO:0051402	GO:0051402	neuron apoptotic process	4/132	369/28891	0.0893930552310124	0.28010044438127	0.246044586206911	Hsph1/Bcl2l11/Pycr1/Itsn1	4
GO:2001243	GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	2/132	110/28891	0.0903476182663161	0.28010044438127	0.246044586206911	Dnaja1/Pycr1	2
GO:0042326	GO:0042326	negative regulation of phosphorylation	4/132	372/28891	0.0914212603132633	0.28010044438127	0.246044586206911	Dnaja1/Traf3ip1/Cdkn2c/Prr5l	4
GO:0001976	GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Nav2	1
GO:0006656	GO:0006656	phosphatidylcholine biosynthetic process	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Fabp5	1
GO:0006896	GO:0006896	Golgi to vacuole transport	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Ehd3	1
GO:0009219	GO:0009219	pyrimidine deoxyribonucleotide metabolic process	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Tyms	1
GO:0019886	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Ctse	1
GO:0032674	GO:0032674	regulation of interleukin-5 production	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Rara	1
GO:0035641	GO:0035641	locomotory exploration behavior	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Dpp4	1
GO:0035821	GO:0035821	modulation of process of another organism	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Bcl2l11	1
GO:0043117	GO:0043117	positive regulation of vascular permeability	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Pde2a	1
GO:0045064	GO:0045064	T-helper 2 cell differentiation	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Rara	1
GO:0045624	GO:0045624	positive regulation of T-helper cell differentiation	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Rara	1
GO:0048569	GO:0048569	post-embryonic animal organ development	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Bcl2l11	1
GO:0051315	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Aurkb	1
GO:0051988	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Aurkb	1
GO:0060340	GO:0060340	positive regulation of type I interferon-mediated signaling pathway	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Ikbke	1
GO:0070230	GO:0070230	positive regulation of lymphocyte apoptotic process	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Bcl2l11	1
GO:0090043	GO:0090043	regulation of tubulin deacetylation	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Tppp	1
GO:1904424	GO:1904424	regulation of GTP binding	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Rap1gap	1
GO:1990182	GO:1990182	exosomal secretion	1/132	21/28891	0.0917177206625883	0.28010044438127	0.246044586206911	Steap3	1
GO:0042310	GO:0042310	vasoconstriction	2/132	111/28891	0.0917402152328898	0.28010044438127	0.246044586206911	Adm/Per2	2
GO:0051235	GO:0051235	maintenance of location	4/132	373/28891	0.0921022294688695	0.280832295963512	0.246687456017829	Ikbke/Gsto1/Ctnnd1/Sqle	4
GO:0006986	GO:0006986	response to unfolded protein	2/132	112/28891	0.0931391245901611	0.281520624418652	0.24729209443707	Hsph1/Atf3	2
GO:0008344	GO:0008344	adult locomotory behavior	2/132	112/28891	0.0931391245901611	0.281520624418652	0.24729209443707	Ccnd2/Eps8	2
GO:0060349	GO:0060349	bone morphogenesis	2/132	112/28891	0.0931391245901611	0.281520624418652	0.24729209443707	Rara/Alpl	2
GO:0055001	GO:0055001	muscle cell development	3/132	236/28891	0.0940736179953104	0.281520624418652	0.24729209443707	Adm/Lmna/Csrp1	3
GO:0021549	GO:0021549	cerebellum development	2/132	113/28891	0.0945442606762411	0.281520624418652	0.24729209443707	Nav2/Serpine2	2
GO:0034502	GO:0034502	protein localization to chromosome	2/132	113/28891	0.0945442606762411	0.281520624418652	0.24729209443707	Aurkb/Cdk1	2
GO:0070227	GO:0070227	lymphocyte apoptotic process	2/132	113/28891	0.0945442606762411	0.281520624418652	0.24729209443707	Bcl2l11/Aurkb	2
GO:0001975	GO:0001975	response to amphetamine	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Nr4a1	1
GO:0002283	GO:0002283	neutrophil activation involved in immune response	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Dnase1l3	1
GO:0006089	GO:0006089	lactate metabolic process	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Per2	1
GO:0006684	GO:0006684	sphingomyelin metabolic process	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Samd8	1
GO:0007620	GO:0007620	copulation	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Serpine2	1
GO:0009129	GO:0009129	pyrimidine nucleoside monophosphate metabolic process	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Tyms	1
GO:0017121	GO:0017121	plasma membrane phospholipid scrambling	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Xkr8	1
GO:0030252	GO:0030252	growth hormone secretion	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Itsn1	1
GO:0030539	GO:0030539	male genitalia development	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Asb1	1
GO:0030852	GO:0030852	regulation of granulocyte differentiation	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Rara	1
GO:0032634	GO:0032634	interleukin-5 production	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Rara	1
GO:0042730	GO:0042730	fibrinolysis	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Pros1	1
GO:0045737	GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Ccnd2	1
GO:0046629	GO:0046629	gamma-delta T cell activation	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Tcf7	1
GO:0048486	GO:0048486	parasympathetic nervous system development	1/132	22/28891	0.0958705873363864	0.281520624418652	0.24729209443707	Nav2	1
