ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0099172	GO:0099172	presynapse organization	2/145	63/28891	0.040030609236214	0.164224952798257	0.125365556221945	Ntng2/Lrp4	2
GO:1903078	GO:1903078	positive regulation of protein localization to plasma membrane	2/145	63/28891	0.040030609236214	0.164224952798257	0.125365556221945	Prnp/Akap5	2
GO:0007389	GO:0007389	pattern specification process	6/145	498/28891	0.0401201964094332	0.16433730064143	0.125451319984454	Nrp2/Hoxb7/Lefty1/Lrp4/Ssbp3/Dmrt2	6
GO:0051928	GO:0051928	positive regulation of calcium ion transport	3/145	151/28891	0.0406965619318905	0.166440118613088	0.127056562915923	Cacna1d/Rapgef3/Akap5	3
GO:0010517	GO:0010517	regulation of phospholipase activity	2/145	64/28891	0.0411888634123328	0.167674849207062	0.127999127885864	Esr1/Dlc1	2
GO:0032653	GO:0032653	regulation of interleukin-10 production	2/145	64/28891	0.0411888634123328	0.167674849207062	0.127999127885864	Fcgr2b/Tnfsf4	2
GO:0046850	GO:0046850	regulation of bone remodeling	2/145	64/28891	0.0411888634123328	0.167674849207062	0.127999127885864	Ubash3b/Fcgr4	2
GO:0002762	GO:0002762	negative regulation of myeloid leukocyte differentiation	2/145	65/28891	0.0423596657071493	0.17124954814127	0.130727970930584	Ubash3b/Pira6	2
GO:0006911	GO:0006911	phagocytosis, engulfment	2/145	65/28891	0.0423596657071493	0.17124954814127	0.130727970930584	Fcgr2b/Elmo1	2
GO:0032964	GO:0032964	collagen biosynthetic process	2/145	65/28891	0.0423596657071493	0.17124954814127	0.130727970930584	Rcn3/Rapgef3	2
GO:0071622	GO:0071622	regulation of granulocyte chemotaxis	2/145	65/28891	0.0423596657071493	0.17124954814127	0.130727970930584	Slamf1/Csf1	2
GO:0051348	GO:0051348	negative regulation of transferase activity	4/145	260/28891	0.0423910690705491	0.17124954814127	0.130727970930584	Cln8/Ubash3b/Camk2n1/Hspb1	4
GO:0002761	GO:0002761	regulation of myeloid leukocyte differentiation	3/145	154/28891	0.042728413613234	0.172348807276587	0.131567120101175	Ubash3b/Pira6/Csf1	3
GO:0046486	GO:0046486	glycerolipid metabolic process	5/145	380/28891	0.0431062272322927	0.173607701749569	0.132528131221234	Pik3c2b/Gnb3/Socs3/Esr1/Pgs1	5
GO:0042551	GO:0042551	neuron maturation	2/145	66/28891	0.0435428629208434	0.175099305687775	0.133666787401003	Lrrk2/Akap5	2
GO:0051259	GO:0051259	protein complex oligomerization	4/145	264/28891	0.0444044836778911	0.178009934751322	0.135888694762155	Prnp/Rom1/Stk3/Oas1a	4
GO:0002861	GO:0002861	regulation of inflammatory response to antigenic stimulus	2/145	67/28891	0.0447383030563504	0.178009934751322	0.135888694762155	Fcgr2b/Spn	2
GO:0032613	GO:0032613	interleukin-10 production	2/145	67/28891	0.0447383030563504	0.178009934751322	0.135888694762155	Fcgr2b/Tnfsf4	2
GO:0050982	GO:0050982	detection of mechanical stimulus	2/145	67/28891	0.0447383030563504	0.178009934751322	0.135888694762155	Pkd1l2/Fyn	2
GO:0070059	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	2/145	67/28891	0.0447383030563504	0.178009934751322	0.135888694762155	Fcgr2b/Lrrk2	2
GO:0140895	GO:0140895	cell surface toll-like receptor signaling pathway	2/145	67/28891	0.0447383030563504	0.178009934751322	0.135888694762155	Scimp/Oas1a	2
GO:1901016	GO:1901016	regulation of potassium ion transmembrane transporter activity	2/145	67/28891	0.0447383030563504	0.178009934751322	0.135888694762155	Cacna1d/Rapgef3	2
GO:0031341	GO:0031341	regulation of cell killing	3/145	157/28891	0.0448103611737455	0.178028532663212	0.135902891980841	Cd59a/Lag3/Serpinb9	3
GO:0045089	GO:0045089	positive regulation of innate immune response	5/145	385/28891	0.0451491167934636	0.179105054907404	0.136724684331083	Esr1/Scimp/Lag3/Lacc1/Oas1a	5
GO:0000768	GO:0000768	syncytium formation by plasma membrane fusion	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Rapgef3/Ehd2	2
GO:0001655	GO:0001655	urogenital system development	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Esr1/Igf1r	2
GO:0002224	GO:0002224	toll-like receptor signaling pathway	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Esr1/Scimp	2
GO:0009247	GO:0009247	glycolipid biosynthetic process	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	B4galt3/St6galnac3	2
GO:0010656	GO:0010656	negative regulation of muscle cell apoptotic process	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Igf1r/Rapgef3	2
GO:0032387	GO:0032387	negative regulation of intracellular transport	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Lrrk2/Mdfic	2
GO:0032720	GO:0032720	negative regulation of tumor necrosis factor production	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Syt11/Slamf1	2
GO:0042698	GO:0042698	ovulation cycle	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Esr1/Igf1r	2
GO:0140253	GO:0140253	cell-cell fusion	2/145	68/28891	0.0459458353112863	0.179582931656253	0.137089484462879	Rapgef3/Ehd2	2
GO:0045055	GO:0045055	regulated exocytosis	4/145	267/28891	0.0459493042390715	0.179582931656253	0.137089484462879	Syt11/Lrrk2/Fer/Fcgr4	4
GO:0009615	GO:0009615	response to virus	5/145	389/28891	0.0468245874692277	0.180023183253123	0.137425562418018	Fgl2/Aicda/Spn/Tnfsf4/Oas1a	5
GO:0006611	GO:0006611	protein export from nucleus	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Ptpn14/Rapgef3	2
GO:0016447	GO:0016447	somatic recombination of immunoglobulin gene segments	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Aicda/Tnfsf4	2
GO:0070231	GO:0070231	T cell apoptotic process	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Tnfsf4/Serpinb9	2
GO:0071868	GO:0071868	cellular response to monoamine stimulus	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Lrrk2/Oprm1	2
GO:0071870	GO:0071870	cellular response to catecholamine stimulus	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Lrrk2/Oprm1	2
GO:1901184	GO:1901184	regulation of ERBB signaling pathway	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Esr1/Fer	2
GO:1903556	GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	2/145	69/28891	0.0471653100699219	0.180023183253123	0.137425562418018	Syt11/Slamf1	2
GO:1903305	GO:1903305	regulation of regulated secretory pathway	3/145	161/28891	0.047663564070168	0.180023183253123	0.137425562418018	Syt11/Lrrk2/Fer	3
GO:0098773	GO:0098773	skin epidermis development	3/145	162/28891	0.0483905648757543	0.180023183253123	0.137425562418018	Tmprss13/Ngfr/Lrp4	3
GO:0002752	GO:0002752	cell surface pattern recognition receptor signaling pathway	2/145	70/28891	0.0483965788952068	0.180023183253123	0.137425562418018	Scimp/Oas1a	2
GO:0006949	GO:0006949	syncytium formation	2/145	70/28891	0.0483965788952068	0.180023183253123	0.137425562418018	Rapgef3/Ehd2	2
GO:0046513	GO:0046513	ceramide biosynthetic process	2/145	70/28891	0.0483965788952068	0.180023183253123	0.137425562418018	B4galt3/St6galnac3	2
GO:1902903	GO:1902903	regulation of supramolecular fiber organization	5/145	393/28891	0.0485367239068051	0.180023183253123	0.137425562418018	Dlc1/Fer/F11r/Mid1/Rapgef3	5
GO:0006898	GO:0006898	receptor-mediated endocytosis	4/145	272/28891	0.0485901322121233	0.180023183253123	0.137425562418018	Fcgr2b/Syt11/Fcgr4/Akap5	4
GO:0002604	GO:0002604	regulation of dendritic cell antigen processing and presentation	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Fgl2	1
GO:0002725	GO:0002725	negative regulation of T cell cytokine production	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Slamf1	1
GO:0002924	GO:0002924	negative regulation of humoral immune response mediated by circulating immunoglobulin	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Fcgr2b	1
GO:0006196	GO:0006196	AMP catabolic process	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nt5e	1
GO:0007191	GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Oprm1	1
GO:0010728	GO:0010728	regulation of hydrogen peroxide biosynthetic process	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Fyn	1
GO:0016068	GO:0016068	type I hypersensitivity	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Fcgr2b	1
GO:0021562	GO:0021562	vestibulocochlear nerve development	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nrp2	1
GO:0021612	GO:0021612	facial nerve structural organization	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nrp2	1
GO:0031666	GO:0031666	positive regulation of lipopolysaccharide-mediated signaling pathway	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Scimp	1
GO:0033007	GO:0033007	negative regulation of mast cell activation involved in immune response	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Fer	1
GO:0033314	GO:0033314	mitotic DNA replication checkpoint signaling	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Hus1b	1
GO:0035723	GO:0035723	interleukin-15-mediated signaling pathway	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Il2rb	1
GO:0035907	GO:0035907	dorsal aorta development	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Ngfr	1
GO:0042451	GO:0042451	purine nucleoside biosynthetic process	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nt5e	1
GO:0042455	GO:0042455	ribonucleoside biosynthetic process	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nt5e	1
GO:0046129	GO:0046129	purine ribonucleoside biosynthetic process	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nt5e	1
GO:0071350	GO:0071350	cellular response to interleukin-15	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Il2rb	1
GO:0071352	GO:0071352	cellular response to interleukin-2	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Il2rb	1
GO:0086015	GO:0086015	SA node cell action potential	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Cacna1d	1
GO:0086018	GO:0086018	SA node cell to atrial cardiac muscle cell signaling	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Cacna1d	1
GO:0086070	GO:0086070	SA node cell to atrial cardiac muscle cell communication	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Cacna1d	1
GO:0090331	GO:0090331	negative regulation of platelet aggregation	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Ubash3b	1
GO:0097104	GO:0097104	postsynaptic membrane assembly	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Lrp4	1
GO:0140928	GO:0140928	inhibition of non-skeletal tissue mineralization	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Nt5e	1
GO:0150078	GO:0150078	positive regulation of neuroinflammatory response	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Lrrk2	1
GO:1900408	GO:1900408	negative regulation of cellular response to oxidative stress	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Hspb1	1
GO:1904350	GO:1904350	regulation of protein catabolic process in the vacuole	1/145	10/28891	0.0490776460088083	0.180023183253123	0.137425562418018	Laptm4b	1
GO:1904019	GO:1904019	epithelial cell apoptotic process	3/145	163/28891	0.0491230148976717	0.180023183253123	0.137425562418018	Esr1/Igf1r/Stk3	3
GO:0007626	GO:0007626	locomotory behavior	4/145	273/28891	0.0491282040596145	0.180023183253123	0.137425562418018	Cln8/Lrrk2/Pbx3/Oprm1	4
GO:0001885	GO:0001885	endothelial cell development	2/145	71/28891	0.0496394945208434	0.180644000721857	0.137899480211593	F11r/Rapgef3	2
GO:0015695	GO:0015695	organic cation transport	2/145	71/28891	0.0496394945208434	0.180644000721857	0.137899480211593	Scn4a/Slc44a4	2
GO:0042509	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	2/145	71/28891	0.0496394945208434	0.180644000721857	0.137899480211593	Socs3/Fyn	2
GO:0050771	GO:0050771	negative regulation of axonogenesis	2/145	71/28891	0.0496394945208434	0.180644000721857	0.137899480211593	Mag/Lrp4	2
GO:0061097	GO:0061097	regulation of protein tyrosine kinase activity	2/145	71/28891	0.0496394945208434	0.180644000721857	0.137899480211593	Prnp/Rap2b	2
GO:0008544	GO:0008544	epidermis development	5/145	397/28891	0.0502855837974776	0.182743483346542	0.139502177015807	Tmprss13/Ngfr/Igf1r/Lrp4/Klf7	5
GO:0002377	GO:0002377	immunoglobulin production	4/145	276/28891	0.0507621999576102	0.183252212493884	0.13989052915984	Fcgr2b/Fgl2/Aicda/Tnfsf4	4
GO:0071867	GO:0071867	response to monoamine	2/145	72/28891	0.0508939108434086	0.183252212493884	0.13989052915984	Lrrk2/Oprm1	2
GO:0071869	GO:0071869	response to catecholamine	2/145	72/28891	0.0508939108434086	0.183252212493884	0.13989052915984	Lrrk2/Oprm1	2
GO:0050870	GO:0050870	positive regulation of T cell activation	4/145	277/28891	0.0513134517597344	0.183252212493884	0.13989052915984	Cd59a/Spn/Tnfsf4/Slamf1	4
GO:0031644	GO:0031644	regulation of nervous system process	3/145	167/28891	0.0521069859401201	0.183252212493884	0.13989052915984	Ngfr/Lrrk2/Mag	3
GO:0050729	GO:0050729	positive regulation of inflammatory response	3/145	167/28891	0.0521069859401201	0.183252212493884	0.13989052915984	Lrrk2/Camk2n1/Tnfsf4	3
GO:0097530	GO:0097530	granulocyte migration	3/145	167/28891	0.0521069859401201	0.183252212493884	0.13989052915984	Cxcl13/Slamf1/Csf1	3
GO:0045806	GO:0045806	negative regulation of endocytosis	2/145	73/28891	0.0521596829145253	0.183252212493884	0.13989052915984	Fcgr2b/Syt11	2
GO:0048678	GO:0048678	response to axon injury	2/145	73/28891	0.0521596829145253	0.183252212493884	0.13989052915984	Mag/Igf1r	2
GO:0090559	GO:0090559	regulation of membrane permeability	2/145	73/28891	0.0521596829145253	0.183252212493884	0.13989052915984	Laptm4b/F11r	2
GO:1902893	GO:1902893	regulation of miRNA transcription	2/145	73/28891	0.0521596829145253	0.183252212493884	0.13989052915984	Ngfr/Esr1	2
GO:1905330	GO:1905330	regulation of morphogenesis of an epithelium	2/145	73/28891	0.0521596829145253	0.183252212493884	0.13989052915984	Esr1/Hoxb7	2
GO:0046474	GO:0046474	glycerophospholipid biosynthetic process	3/145	168/28891	0.0528664389369679	0.183252212493884	0.13989052915984	Pik3c2b/Socs3/Pgs1	3
GO:2000377	GO:2000377	regulation of reactive oxygen species metabolic process	3/145	168/28891	0.0528664389369679	0.183252212493884	0.13989052915984	Ngfr/Lrrk2/Fyn	3
GO:0033002	GO:0033002	muscle cell proliferation	4/145	280/28891	0.0529869341941682	0.183252212493884	0.13989052915984	Esr1/Ndc80/Igf1r/Ccnb1	4
GO:0110053	GO:0110053	regulation of actin filament organization	4/145	280/28891	0.0529869341941682	0.183252212493884	0.13989052915984	Dlc1/Fer/F11r/Rapgef3	4
GO:0032922	GO:0032922	circadian regulation of gene expression	2/145	74/28891	0.0534366669330817	0.183252212493884	0.13989052915984	Id3/Ngfr	2
GO:0042093	GO:0042093	T-helper cell differentiation	2/145	74/28891	0.0534366669330817	0.183252212493884	0.13989052915984	Spn/Tnfsf4	2
GO:0045428	GO:0045428	regulation of nitric oxide biosynthetic process	2/145	74/28891	0.0534366669330817	0.183252212493884	0.13989052915984	Esr1/Oprm1	2
GO:0099024	GO:0099024	plasma membrane invagination	2/145	74/28891	0.0534366669330817	0.183252212493884	0.13989052915984	Fcgr2b/Elmo1	2
GO:0002218	GO:0002218	activation of innate immune response	4/145	281/28891	0.0535513288388646	0.183252212493884	0.13989052915984	Esr1/Scimp/Lacc1/Oas1a	4
GO:0007009	GO:0007009	plasma membrane organization	3/145	169/28891	0.0536312421707827	0.183252212493884	0.13989052915984	Syt11/Ehd2/Ano7	3
GO:0010950	GO:0010950	positive regulation of endopeptidase activity	3/145	169/28891	0.0536312421707827	0.183252212493884	0.13989052915984	Ngfr/Dlc1/Fyn	3
GO:0035725	GO:0035725	sodium ion transmembrane transport	3/145	169/28891	0.0536312421707827	0.183252212493884	0.13989052915984	Scn4a/Slc34a1/Fgf11	3
GO:0030388	GO:0030388	fructose 1,6-bisphosphate metabolic process	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Aldoc	1
GO:0030643	GO:0030643	intracellular phosphate ion homeostasis	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Slc34a1	1
GO:0035744	GO:0035744	T-helper 1 cell cytokine production	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Slamf1	1
GO:0043320	GO:0043320	natural killer cell degranulation	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Fcgr4	1
GO:0044341	GO:0044341	sodium-dependent phosphate transport	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Slc34a1	1
GO:0048149	GO:0048149	behavioral response to ethanol	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Oprm1	1
GO:0048382	GO:0048382	mesendoderm development	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Ssbp3	1
GO:0051124	GO:0051124	synaptic assembly at neuromuscular junction	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Lrp4	1
GO:0051307	GO:0051307	meiotic chromosome separation	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Ttk	1
GO:0060052	GO:0060052	neurofilament cytoskeleton organization	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Cln8	1
GO:0060068	GO:0060068	vagina development	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Esr1	1
GO:0060159	GO:0060159	regulation of dopamine receptor signaling pathway	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Lrrk2	1
GO:0060623	GO:0060623	regulation of chromosome condensation	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Ccnb1	1
GO:0070672	GO:0070672	response to interleukin-15	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Il2rb	1
GO:0071659	GO:0071659	negative regulation of IP-10 production	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Oas1a	1
GO:0090269	GO:0090269	fibroblast growth factor production	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Cd59a	1
GO:0090270	GO:0090270	regulation of fibroblast growth factor production	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Cd59a	1
GO:0097278	GO:0097278	complement-dependent cytotoxicity	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Cd59a	1
GO:0099640	GO:0099640	axo-dendritic protein transport	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Hspb1	1
GO:1900119	GO:1900119	positive regulation of execution phase of apoptosis	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Dlc1	1
GO:1903911	GO:1903911	positive regulation of receptor clustering	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Lrp4	1
GO:1904383	GO:1904383	response to sodium phosphate	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Slc34a1	1
GO:1905150	GO:1905150	regulation of voltage-gated sodium channel activity	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Fgf11	1
GO:2000342	GO:2000342	negative regulation of chemokine (C-X-C motif) ligand 2 production	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Oas1a	1
GO:2000510	GO:2000510	positive regulation of dendritic cell chemotaxis	1/145	11/28891	0.0538518484716286	0.183252212493884	0.13989052915984	Slamf1	1
GO:0048638	GO:0048638	regulation of developmental growth	5/145	405/28891	0.0538936294881711	0.183252212493884	0.13989052915984	Mag/Igf1r/Csf1/Stk3/Ccnb1	5
GO:0034764	GO:0034764	positive regulation of transmembrane transport	4/145	282/28891	0.0541190025242114	0.183782011142631	0.140294965277214	Slc34a1/Cacna1d/Rapgef3/Akap5	4
GO:0002708	GO:0002708	positive regulation of lymphocyte mediated immunity	3/145	170/28891	0.0544013782961486	0.184503775941495	0.140845943943545	Lag3/Tnfsf4/Slamf1	3
GO:0002294	GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	2/145	75/28891	0.0547247202374994	0.184652248872891	0.1409592847685	Spn/Tnfsf4	2
GO:0043113	GO:0043113	receptor clustering	2/145	75/28891	0.0547247202374994	0.184652248872891	0.1409592847685	Lrp4/Akap5	2
GO:0061614	GO:0061614	miRNA transcription	2/145	75/28891	0.0547247202374994	0.184652248872891	0.1409592847685	Ngfr/Esr1	2
GO:1904377	GO:1904377	positive regulation of protein localization to cell periphery	2/145	75/28891	0.0547247202374994	0.184652248872891	0.1409592847685	Prnp/Akap5	2
GO:2001236	GO:2001236	regulation of extrinsic apoptotic signaling pathway	3/145	171/28891	0.0551768297361024	0.185363118771627	0.141501946518362	Tnfsf4/Stk3/Fyn	3
GO:0002429	GO:0002429	immune response-activating cell surface receptor signaling pathway	4/145	284/28891	0.0552641753163022	0.185363118771627	0.141501946518362	Prnp/Scimp/Oas1a/Fyn	4
GO:0002293	GO:0002293	alpha-beta T cell differentiation involved in immune response	2/145	76/28891	0.0560237012980484	0.185363118771627	0.141501946518362	Spn/Tnfsf4	2
GO:0009620	GO:0009620	response to fungus	2/145	76/28891	0.0560237012980484	0.185363118771627	0.141501946518362	Scimp/Clec4a3	2
GO:0016445	GO:0016445	somatic diversification of immunoglobulins	2/145	76/28891	0.0560237012980484	0.185363118771627	0.141501946518362	Aicda/Tnfsf4	2
GO:0046824	GO:0046824	positive regulation of nucleocytoplasmic transport	2/145	76/28891	0.0560237012980484	0.185363118771627	0.141501946518362	Rapgef3/Akap5	2
GO:1901657	GO:1901657	glycosyl compound metabolic process	2/145	76/28891	0.0560237012980484	0.185363118771627	0.141501946518362	Aicda/Nt5e	2
GO:0032535	GO:0032535	regulation of cellular component size	5/145	411/28891	0.0566962714093247	0.185363118771627	0.141501946518362	Gnb3/Cln8/Fer/Mag/Rapgef3	5
GO:0002287	GO:0002287	alpha-beta T cell activation involved in immune response	2/145	77/28891	0.0573334697092104	0.185363118771627	0.141501946518362	Spn/Tnfsf4	2
GO:0080164	GO:0080164	regulation of nitric oxide metabolic process	2/145	77/28891	0.0573334697092104	0.185363118771627	0.141501946518362	Esr1/Oprm1	2
GO:0051017	GO:0051017	actin filament bundle assembly	3/145	174/28891	0.0575348967849411	0.185363118771627	0.141501946518362	Dlc1/F11r/Rapgef3	3
GO:0002833	GO:0002833	positive regulation of response to biotic stimulus	5/145	413/28891	0.0576488868270879	0.185363118771627	0.141501946518362	Esr1/Scimp/Lag3/Lacc1/Oas1a	5
GO:0007596	GO:0007596	blood coagulation	3/145	175/28891	0.0583314292227771	0.185363118771627	0.141501946518362	Ubash3b/Rap2b/F11r	3
GO:0000727	GO:0000727	double-strand break repair via break-induced replication	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Mcm6	1
GO:0001781	GO:0001781	neutrophil apoptotic process	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Fcgr2b	1
GO:0002732	GO:0002732	positive regulation of dendritic cell cytokine production	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Scimp	1
GO:0006047	GO:0006047	UDP-N-acetylglucosamine metabolic process	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Uap1	1
GO:0009191	GO:0009191	ribonucleoside diphosphate catabolic process	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Nt5e	1
GO:0015870	GO:0015870	acetylcholine transport	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Slc44a4	1
GO:0021561	GO:0021561	facial nerve development	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Nrp2	1
GO:0021610	GO:0021610	facial nerve morphogenesis	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Nrp2	1
GO:0030948	GO:0030948	negative regulation of vascular endothelial growth factor receptor signaling pathway	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Cd59a	1
GO:0032224	GO:0032224	positive regulation of synaptic transmission, cholinergic	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Ngfr	1
GO:0033262	GO:0033262	regulation of nuclear cell cycle DNA replication	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Aicda	1
GO:0033625	GO:0033625	positive regulation of integrin activation	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Cxcl13	1
GO:0033632	GO:0033632	regulation of cell-cell adhesion mediated by integrin	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Cxcl13	1
GO:0034154	GO:0034154	toll-like receptor 7 signaling pathway	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Scimp	1
GO:0034650	GO:0034650	cortisol metabolic process	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Cyp11a1	1
GO:0038063	GO:0038063	collagen-activated tyrosine kinase receptor signaling pathway	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Ubash3b	1
GO:0042136	GO:0042136	neurotransmitter biosynthetic process	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Slc44a4	1
GO:0045117	GO:0045117	azole transmembrane transport	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Slc44a4	1
GO:0045843	GO:0045843	negative regulation of striated muscle tissue development	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Hdac9	1
GO:0045869	GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Aicda	1
GO:0046689	GO:0046689	response to mercury ion	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Slc34a1	1
GO:0060215	GO:0060215	primitive hemopoiesis	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Stk3	1
GO:0060525	GO:0060525	prostate glandular acinus development	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Esr1	1
GO:0060628	GO:0060628	regulation of ER to Golgi vesicle-mediated transport	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Lrrk2	1
GO:0061517	GO:0061517	macrophage proliferation	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Csf1	1
GO:0070669	GO:0070669	response to interleukin-2	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Il2rb	1
GO:0071612	GO:0071612	IP-10 production	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Oas1a	1
GO:0071635	GO:0071635	negative regulation of transforming growth factor beta production	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Laptm4b	1
GO:0071658	GO:0071658	regulation of IP-10 production	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Oas1a	1
GO:0071712	GO:0071712	ER-associated misfolded protein catabolic process	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Uggt2	1
GO:0090232	GO:0090232	positive regulation of spindle checkpoint	1/145	12/28891	0.058602246046823	0.185363118771627	0.141501946518362	Ndc80	1
