"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042110","BP","GO:0042110","T cell activation","13/175","660/28905",0.000204500356874134,0.00507867073330583,0.00345195982940132,"Fcer1g/Bcl11a/Cd209a/Adk/Ifnar1/Lgals8/Hsh2d/Sema4a/Anxa1/Ccr2/Ctla4/Slfn1/Sirpa",13
"GO:0030505","BP","GO:0030505","inorganic diphosphate transport","2/175","4/28905",0.00021693795218471,0.00534907007815443,0.00363574958962195,"Slc34a1/Ank",2
"GO:0051276","BP","GO:0051276","chromosome organization","12/175","577/28905",0.000219981330508265,0.00538564221925199,0.00366060758270192,"Tep1/Anxa1/Mcm5/Arhgef10/Rangrf/Rec8/Upf1/Tpx2/Pkib/Dffb/Ttk/Hspa1a",12
"GO:0001776","BP","GO:0001776","leukocyte homeostasis","6/175","141/28905",0.00022548662406643,0.00548154807237546,0.00372579455184635,"Fcer1g/Fcgr2b/Anxa1/Ccr2/Axl/Ccnb2",6
"GO:0042391","BP","GO:0042391","regulation of membrane potential","11/175","495/28905",0.00022976649807208,0.00552609325545623,0.00375607180167468,"Jun/Hsh2d/Pid1/Slc34a1/Cd36/Cnr2/Ehd3/Ngfr/Rnf122/Rangrf/Gpr35",11
"GO:0035457","BP","GO:0035457","cellular response to interferon-alpha","3/175","20/28905",0.000230520692000492,0.00552609325545623,0.00375607180167468,"Ifnar1/Ifi204/Axl",3
"GO:0034614","BP","GO:0034614","cellular response to reactive oxygen species","6/175","143/28905",0.000243315582100436,0.00579258889248761,0.00393720822142919,"Jun/Anxa1/Cd36/Sirpa/Axl/Trpm2",6
"GO:0042542","BP","GO:0042542","response to hydrogen peroxide","5/175","92/28905",0.000246867119379059,0.00582975847886604,0.00396247229657633,"Anxa1/Sirpa/Axl/Hmox1/Trpm2",5
"GO:0071674","BP","GO:0071674","mononuclear cell migration","7/175","203/28905",0.000248254489105825,0.00582975847886604,0.00396247229657633,"Ccl22/Anxa1/Ccr2/Cd200r1/Ccl9/Sirpa/Trpm2",7
"GO:0023052","BP","GO:0023052","signaling","64/175","7097/28905",0.000254808891358813,0.00594324522277447,0.00403960895333424,"Lmtk2/Fcer1g/Jun/Pik3c2b/Ifnar1/Ccl22/Ddit4/Hsh2d/Pear1/Fcgr2b/Rgs18/Itga5/Elmo1/Sema4a/Cish/Pid1/Anxa1/Ffar4/Gprc5b/Cd36/Dhrs3/Ccr2/Pacsin1/Cnr2/Ctla4/Il21r/Nod1/Ccl9/Pde2a/Gm14137/Sh2d1b1/Ngfr/S100a4/Ifi204/Errfi1/Esr1/Sirpa/Slc44a4/Card6/Tmem64/Cpt1a/Calcrl/Mid1/Extl3/Rasgef1b/Rgs13/Ifitm2/Ncs1/Serpine2/Sorl1/Axl/Mios/Cyth3/Wls/Rangrf/Tubb3/Slc15a2/Hmox1/Socs4/Ifitm3/Ahi1/Ttk/Trpm2/Gpr35",64
"GO:0070372","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","9/175","343/28905",0.000258032100730819,0.00597803229344153,0.0040632536384952,"Jun/Ccl22/Ffar4/Cd36/Nod1/Ccl9/Errfi1/Esr1/Sirpa",9
"GO:0036230","BP","GO:0036230","granulocyte activation","4/175","51/28905",0.000259815735550172,0.00597922612746128,0.00406406508450058,"Fcer1g/Anxa1/Ccr2/Myo1f",4
"GO:0046325","BP","GO:0046325","negative regulation of glucose import","3/175","21/28905",0.000267746018340447,0.00612092222060412,0.00416037556556888,"Pid1/Esr1/Ahi1",3
"GO:0010934","BP","GO:0010934","macrophage cytokine production","4/175","52/28905",0.000280145689930079,0.00636225606341206,0.00432440957655226,"Gprc5b/Cd36/Nod1/Axl",4
"GO:0034341","BP","GO:0034341","response to type II interferon","6/175","149/28905",0.000303536320721026,0.00684841424267308,0.00465485007834308,"Ccl22/Ccl9/Sirpa/Ifitm2/Mrc1/Ifitm3",6
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","3/175","22/28905",0.000308644794875495,0.00691845345396238,0.0047024555555535,"Ctse/Fcer1g/Fcgr2b",3
"GO:0051130","BP","GO:0051130","positive regulation of cellular component organization","19/175","1290/28905",0.000324179285481235,0.00721978640955628,0.00490727081383819,"Fcer1g/Bcl11a/Fcgr2b/Sema4a/Anxa1/Gprc5b/Cd36/Pacsin1/Gm14137/Ngfr/Sirpa/Arhgef10/Serpine2/Creb3l2/Axl/Wls/Ahi1/Tapt1/Pkib",19
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","8/175","281/28905",0.000330797474711446,0.00731995437630713,0.0049753547309839,"Fcer1g/Jun/Anxa1/Ccr2/Cnr2/Cd300lb/Myo1f/Hmox1",8
"GO:0070887","BP","GO:0070887","cellular response to chemical stimulus","34/175","3057/28905",0.000343305354567595,0.00754834448386839,0.00513059091740643,"Fcer1g/Jun/Ifnar1/Ccl22/Ddit4/Fcgr2b/Pid1/Anxa1/Ffar4/Cd36/Ccr2/Cnr2/Cd300lb/Il21r/Nod1/Ccl9/Pde2a/Ngfr/Ifi204/Errfi1/Esr1/Sirpa/Tgtp2/Calcrl/Ifitm2/Sorl1/Axl/Gstm4/Mrc1/Mkrn1/Hmox1/Ifitm3/Trpm2/Gpr35",34
"GO:0006468","BP","GO:0006468","protein phosphorylation","21/175","1517/28905",0.000356758144388634,0.0077944880660099,0.00529789409621762,"Lmtk2/Jun/Ifnar1/Itga5/Pid1/Gprc5b/Cd36/Slfn1/Sh2d1b1/Errfi1/Sirpa/Pskh1/Wee1/Axl/Matk/Socs4/Tpx2/Ccnb2/Pkib/Ttk/Rps6kl1",21
"GO:0002704","BP","GO:0002704","negative regulation of leukocyte mediated immunity","5/175","100/28905",0.000363524319632598,0.00789236447403603,0.00536442044661411,"Fcgr2b/Ccr2/Sh2d1b1/Serpinb9/Hmox1",5
"GO:0006796","BP","GO:0006796","phosphate-containing compound metabolic process","31/175","2696/28905",0.000372495513458769,0.00802408526555416,0.00545395074005007,"Lmtk2/Jun/Pik3c2b/Adk/Ifnar1/Ddit4/Ckb/Itga5/Cish/Pid1/Gprc5b/Cd36/Slfn1/Pde2a/Sh2d1b1/Errfi1/Sirpa/Dnph1/Pskh1/Ak8/Ptpn14/Wee1/Axl/Pcyt1a/Matk/Socs4/Tpx2/Ccnb2/Pkib/Ttk/Rps6kl1",31
"GO:0060627","BP","GO:0060627","regulation of vesicle-mediated transport","12/175","612/28905",0.000374240361458349,0.00802408526555416,0.00545395074005007,"Fcer1g/Fcgr2b/Anxa1/Cd36/Ccr2/Pacsin1/Sirpa/Ncs1/Sorl1/Axl/Hmox1/Ahi1",12
"GO:0022008","BP","GO:0022008","neurogenesis","25/175","1983/28905",0.000392768962505726,0.00836937320104794,0.00568864208853322,"Lmtk2/Bcl11a/Rpgrip1/Jun/Ddit4/Mag/Fcgr2b/Sema4a/Gprc5b/Ccr2/Pacsin1/Ngfr/Arhgef10/Ncs1/Serpine2/Bhlhe40/Sorl1/Wee1/Creb3l2/Axl/Mios/Wls/Samd11/Tubb3/Ahi1",25
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","6/175","157/28905",0.00040135463705988,0.00849985403147673,0.00577732958350967,"Fcer1g/Fcgr2b/Ccr2/Cd300lb/Myo1f/Hmox1",6
"GO:0007399","BP","GO:0007399","nervous system development","30/175","2586/28905",0.000404954828724534,0.00852380529729934,0.00579360919914625,"Lmtk2/Bcl11a/Rpgrip1/Jun/Ddit4/Mag/Tubb2a/Mall/Fcgr2b/Sema4a/Rbm45/Gprc5b/Ccr2/Pacsin1/Ngfr/Arhgef10/Unc119b/Ncs1/Serpine2/Bhlhe40/Sorl1/Ak8/Wee1/Creb3l2/Axl/Mios/Wls/Samd11/Tubb3/Ahi1",30
"GO:0002262","BP","GO:0002262","myeloid cell homeostasis","7/175","221/28905",0.000414501216298922,0.00867186787069018,0.00589424696095884,"Fcer1g/Hba-a1/Fcgr2b/Anxa1/Ccr2/Axl/Hmox1",7
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process","6/175","159/28905",0.000429277530026384,0.00892690381717518,0.00606759425763355,"Fcer1g/Hsh2d/Fcgr2b/Anxa1/Serpinb9/Axl",6
"GO:0051094","BP","GO:0051094","positive regulation of developmental process","21/175","1542/28905",0.000442175959601965,0.00913351691223758,0.00620802866298029,"Bcl11a/Jun/Mag/Itga5/Sema4a/Anxa1/Ffar4/Gprc5b/Cd36/Ccr2/Pacsin1/Ccl9/Ngfr/Ifi204/Tmem64/Serpine2/Sorl1/Axl/Wls/Hmox1/Ahi1",21
"GO:0050793","BP","GO:0050793","regulation of developmental process","31/175","2724/28905",0.000444504878695224,0.00913351691223758,0.00620802866298029,"Bcl11a/Jun/Mag/Itga5/Sema4a/Klhl41/Anxa1/Ffar4/Gprc5b/Cd36/Ccr2/Pacsin1/Pira6/Ctla4/Ccl9/Gm14137/Ngfr/Ifi204/Errfi1/Esr1/Tmem64/Ank/Extl3/Tdg/Serpine2/Bhlhe40/Sorl1/Axl/Wls/Hmox1/Ahi1",31
"GO:0002694","BP","GO:0002694","regulation of leukocyte activation","12/175","625/28905",0.000451172260299886,0.00921566060683554,0.00626386152730268,"Cd209a/Adk/Lgals8/Fcgr2b/Anxa1/Ccr2/Cnr2/Cd300lb/Ctla4/Slfn1/Sirpa/Axl",12
"GO:0060221","BP","GO:0060221","retinal rod cell differentiation","3/175","25/28905",0.000454851764237145,0.00921711228006788,0.00626484822597771,"Rpgrip1/Samd11/Ahi1",3
"GO:0070371","BP","GO:0070371","ERK1 and ERK2 cascade","9/175","371/28905",0.00045658348780174,0.00921711228006788,0.00626484822597771,"Jun/Ccl22/Ffar4/Cd36/Nod1/Ccl9/Errfi1/Esr1/Sirpa",9
"GO:0045597","BP","GO:0045597","positive regulation of cell differentiation","16/175","1013/28905",0.00046254192293775,0.0092558719625308,0.00629119308546721,"Bcl11a/Jun/Mag/Anxa1/Ffar4/Gprc5b/Cd36/Ccr2/Ccl9/Ngfr/Ifi204/Tmem64/Serpine2/Axl/Wls/Ahi1",16
"GO:0043410","BP","GO:0043410","positive regulation of MAPK cascade","11/175","538/28905",0.000463866120949545,0.0092558719625308,0.00629119308546721,"Jun/Ccl22/Fcgr2b/Ffar4/Cd36/Ccr2/Nod1/Ccl9/Ngfr/Esr1/Mid1",11
"GO:0042060","BP","GO:0042060","wound healing","9/175","373/28905",0.000474582741500895,0.00940751752329171,0.00639426619485797,"Fcer1g/Pear1/Anxa1/Cd36/Ccr2/Clec10a/Serpine2/Axl/Hmox1",9
"GO:0019538","BP","GO:0019538","protein metabolic process","49/175","5110/28905",0.000476916444546944,0.00940751752329171,0.00639426619485797,"Lmtk2/Ctse/Bcl11a/Jun/Pgpep1/Ifnar1/Ankrd9/Fkbp5/Itga5/Pex19/Rnpep/Klhl41/Pid1/Anxa1/Gprc5b/Cd36/Nod1/Slfn1/Eif2s3y/Sh2d1b1/Ngfr/Ifi204/Tpsb2/Trim40/Errfi1/Sirpa/Rnf122/Extl3/Pskh1/Serpine2/Sorl1/Ptpn14/Wee1/Serpinb9/Axl/Tmprss13/Sdcbp2/Matk/Mkrn1/Upf1/Socs4/Tpx2/Ccnb2/Pkib/Ppih/Ttk/Rps6kl1/Hspa1a/Klhl2",49
"GO:0030029","BP","GO:0030029","actin filament-based process","14/175","819/28905",0.000489106207323726,0.00959315129364489,0.00652044100552981,"Elmo1/Klhl41/Anxa1/Pacsin1/Frmd5/Gm14137/Sptb/Sirpa/Arhgef10/Phactr2/Lima1/Rangrf/Myo1f/Trpm2",14
"GO:0044092","BP","GO:0044092","negative regulation of molecular function","15/175","921/28905",0.000509413075549118,0.00981708830540627,0.00667265043384478,"Jun/Pex19/Oxa1l/Ifi204/Trim40/Errfi1/Esr1/Tdg/Serpine2/Tfip11/Bhlhe40/Serpinb9/Socs4/Pkib/Gpr35",15
"GO:0046649","BP","GO:0046649","lymphocyte activation","15/175","921/28905",0.000509413075549118,0.00981708830540627,0.00667265043384478,"Fcer1g/Bcl11a/Cd209a/Adk/Ifnar1/Lgals8/Hsh2d/Fcgr2b/Sema4a/Anxa1/Ccr2/Ctla4/Slfn1/Sirpa/Axl",15
"GO:0002495","BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","3/175","26/28905",0.00051189915845108,0.00981708830540627,0.00667265043384478,"Ctse/Fcer1g/Fcgr2b",3
"GO:0010829","BP","GO:0010829","negative regulation of glucose transmembrane transport","3/175","26/28905",0.00051189915845108,0.00981708830540627,0.00667265043384478,"Pid1/Esr1/Ahi1",3
"GO:0042592","BP","GO:0042592","homeostatic process","24/175","1903/28905",0.000515647493571776,0.00983433783320315,0.00668437489486181,"Fcer1g/Hba-a1/Ankrd9/Ckb/Fcgr2b/Anxa1/Ffar4/Gprc5b/Slc34a1/Cd36/Ccr2/Ngfr/Errfi1/Tmem64/Ank/Cnnm3/Ncs1/Lima1/Sorl1/Axl/Hmox1/Ccnb2/Gm6377/Trpm2",24
"GO:0043170","BP","GO:0043170","macromolecule metabolic process","79/175","9533/28905",0.00051908817006346,0.00984556243439047,0.00669200422829065,"Lmtk2/Zfp868/Ctse/Fcer1g/Bcl11a/Jun/Pgpep1/Ifnar1/Ankrd9/Fcgr2b/Fkbp5/Itga5/Pex19/Rnpep/Tep1/Klhl41/Pid1/Anxa1/Ffar4/Gprc5b/Slc34a1/Cd36/Ccr2/Ehd3/Nod1/Cd200r1/Slfn1/Pde2a/Eif2s3y/Sh2d1b1/Ngfr/Ifi204/Zfp1/Tpsb2/Trim40/Errfi1/Esr1/Sirpa/Mcm5/Chaf1b/Ank/Rnf122/Extl3/Tdg/Pskh1/Serpine2/Tfip11/Bhlhe40/Zfp273/Sorl1/Ptpn14/Zfp74/Wee1/Serpinb9/Creb3l2/Axl/Mex3d/Zfp281/Ppp4r2/Tmprss13/Samd11/Sdcbp2/Rec8/Matk/Mkrn1/Hmox1/Upf1/Socs4/Tpx2/Ahi1/Ccnb2/Pkib/Dffb/Ppih/Ttk/Rps6kl1/Hspa1a/Klhl2/Heatr1",79
"GO:1903131","BP","GO:1903131","mononuclear cell differentiation","11/175","546/28905",0.000524296200623863,0.00989000264783374,0.0067222101305182,"Fcer1g/Bcl11a/Jun/Lgals8/Sema4a/Anxa1/Ccr2/Ctla4/Ifi204/Axl/Trpm2",11
"GO:0002434","BP","GO:0002434","immune complex clearance","2/175","6/28905",0.000538030337330023,0.0100113137831965,0.0068046650066308,"Fcgr2b/Ccr2",2
"GO:0071529","BP","GO:0071529","cementum mineralization","2/175","6/28905",0.000538030337330023,0.0100113137831965,0.0068046650066308,"Ank/Wls",2
"GO:0030036","BP","GO:0030036","actin cytoskeleton organization","13/175","731/28905",0.000539427683567368,0.0100113137831965,0.0068046650066308,"Elmo1/Klhl41/Anxa1/Pacsin1/Frmd5/Gm14137/Sptb/Sirpa/Arhgef10/Phactr2/Lima1/Myo1f/Trpm2",13
"GO:0070301","BP","GO:0070301","cellular response to hydrogen peroxide","4/175","62/28905",0.000550748826550759,0.0101667644345092,0.00691032442657833,"Anxa1/Sirpa/Axl/Trpm2",4
"GO:0044085","BP","GO:0044085","cellular component biogenesis","35/175","3269/28905",0.000560841778990075,0.0102805066742528,0.00698763474321812,"Rpgrip1/Mag/Itga5/Pex19/Sema4a/Klhl41/Haus8/Oxa1l/Cd36/Ehd3/Ocel1/Eif2s3y/Gm14137/Sptb/Ifi204/Esr1/Chaf1b/Arhgef10/Unc119b/Gchfr/Serpine2/Tfip11/Lima1/Sorl1/Mios/Rangrf/Stxbp6/Rec8/Tpx2/Ahi1/Tapt1/Ccnb2/Hspa1a/Trpm2/Heatr1",35
"GO:0032879","BP","GO:0032879","regulation of localization","27/175","2271/28905",0.000562866674807005,0.0102805066742528,0.00698763474321812,"Fcer1g/Fcgr2b/Pid1/Anxa1/Ffar4/Slc34a1/Cd36/Ccr2/Pacsin1/Osbpl6/Ehd3/Ngfr/Trim40/Esr1/Sirpa/Cpt1a/Ncs1/Serpine2/Sorl1/Ptpn14/Axl/Wls/Rangrf/Hmox1/Ahi1/Trpm2/Gpr35",27
"GO:0034097","BP","GO:0034097","response to cytokine","17/175","1138/28905",0.000576542945062419,0.0104748749808183,0.00711974639636638,"Fcer1g/Ifnar1/Ccl22/Pid1/Ccr2/Il21r/Ccl9/Pde2a/Ifi204/Sirpa/Tgtp2/Ifitm2/Axl/Mrc1/Mkrn1/Ifitm3/Gpr35",17
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","10/175","467/28905",0.000589017270758932,0.0106454849144494,0.00723570954269308,"Bcl11a/Gprc5b/Pacsin1/Gm14137/Ngfr/Serpine2/Creb3l2/Wls/Ahi1/Tapt1",10
"GO:0097530","BP","GO:0097530","granulocyte migration","6/175","169/28905",0.000592408523105832,0.0106510115716736,0.00723946599782292,"Fcer1g/Ccl22/Anxa1/Ccl9/Sirpa/Myo1f",6
"GO:0032102","BP","GO:0032102","negative regulation of response to external stimulus","10/175","470/28905",0.000618721413749798,0.0110664576179498,0.00752184363920534,"Fcgr2b/Sema4a/Ffar4/Cd200r1/Sh2d1b1/Ifi204/Sirpa/Extl3/Serpine2/Serpinb9",10
"GO:0043408","BP","GO:0043408","regulation of MAPK cascade","13/175","743/28905",0.00062730714575336,0.0111330367507793,0.00756709730971733,"Jun/Ccl22/Fcgr2b/Ffar4/Cd36/Ccr2/Nod1/Ccl9/Ngfr/Errfi1/Esr1/Sirpa/Mid1",13
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway","10/175","471/28905",0.000628894022712039,0.0111330367507793,0.00756709730971733,"Fcer1g/Ifnar1/Ccl22/Ccr2/Il21r/Ccl9/Ifitm2/Axl/Ifitm3/Gpr35",10
"GO:0002504","BP","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","3/175","28/28905",0.000639285169221708,0.0112020934220982,0.00761403495696066,"Ctse/Fcer1g/Fcgr2b",3
"GO:0045063","BP","GO:0045063","T-helper 1 cell differentiation","3/175","28/28905",0.000639285169221708,0.0112020934220982,0.00761403495696066,"Sema4a/Anxa1/Ccr2",3
"GO:0034599","BP","GO:0034599","cellular response to oxidative stress","7/175","238/28905",0.000643689646616684,0.0112223063642464,0.00762777364332051,"Jun/Anxa1/Cd36/Ngfr/Sirpa/Axl/Trpm2",7
"GO:0033993","BP","GO:0033993","response to lipid","15/175","943/28905",0.000648772974850082,0.0112540920059421,0.00764937826469628,"Ifnar1/Ddit4/Pid1/Anxa1/Cd36/Cnr2/Cd300lb/Pde2a/Errfi1/Esr1/Sirpa/Axl/Paqr7/Mrc1/Hmox1",15
"GO:0002548","BP","GO:0002548","monocyte chemotaxis","4/175","65/28905",0.000659078334893644,0.0112751462302946,0.00766368876847188,"Ccl22/Anxa1/Ccr2/Ccl9",4
"GO:0031348","BP","GO:0031348","negative regulation of defense response","8/175","312/28905",0.000659250766408059,0.0112751462302946,0.00766368876847188,"Fcgr2b/Ffar4/Cd200r1/Sh2d1b1/Ifi204/Sirpa/Extl3/Serpinb9",8
"GO:0010976","BP","GO:0010976","positive regulation of neuron projection development","7/175","239/28905",0.000659785497832998,0.0112751462302946,0.00766368876847188,"Bcl11a/Gprc5b/Pacsin1/Ngfr/Serpine2/Creb3l2/Ahi1",7
"GO:0070374","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","7/175","240/28905",0.000676199073986087,0.0114476526429242,0.00778094094684336,"Jun/Ccl22/Ffar4/Cd36/Nod1/Ccl9/Esr1",7
"GO:0036211","BP","GO:0036211","protein modification process","33/175","3046/28905",0.00067651249685879,0.0114476526429242,0.00778094094684336,"Lmtk2/Bcl11a/Jun/Ifnar1/Ankrd9/Fkbp5/Itga5/Klhl41/Pid1/Anxa1/Gprc5b/Cd36/Slfn1/Sh2d1b1/Trim40/Errfi1/Sirpa/Rnf122/Extl3/Pskh1/Ptpn14/Wee1/Axl/Matk/Mkrn1/Socs4/Tpx2/Ccnb2/Pkib/Ppih/Ttk/Rps6kl1/Klhl2",33
"GO:0050866","BP","GO:0050866","negative regulation of cell activation","7/175","241/28905",0.00069293484769868,0.011668346801248,0.00793094621576563,"Fcgr2b/Anxa1/Cnr2/Ctla4/Slfn1/Serpine2/Axl",7
"GO:0010629","BP","GO:0010629","negative regulation of gene expression","18/175","1272/28905",0.00074421552886301,0.0124710291535685,0.00847652740846014,"Bcl11a/Fcgr2b/Anxa1/Ffar4/Cd36/Cd200r1/Sh2d1b1/Ifi204/Errfi1/Esr1/Sirpa/Extl3/Serpine2/Axl/Mex3d/Zfp281/Hmox1/Upf1",18
"GO:0051902","BP","GO:0051902","negative regulation of mitochondrial depolarization","2/175","7/28905",0.00075024248259947,0.0125112900962965,0.00850389267080711,"Hsh2d/Ngfr",2
"GO:0060907","BP","GO:0060907","positive regulation of macrophage cytokine production","3/175","30/28905",0.000785269291175645,0.0130324499670112,0.00885812373497223,"Gprc5b/Cd36/Nod1",3
"GO:0048871","BP","GO:0048871","multicellular organismal-level homeostasis","15/175","963/28905",0.000802501730440547,0.013254717576463,0.00900919847470149,"Fcer1g/Hba-a1/Fcgr2b/Anxa1/Ffar4/Cd36/Ccr2/Errfi1/Tmem64/Ank/Sorl1/Axl/Hmox1/Ccnb2/Trpm2",15
"GO:1901700","BP","GO:1901700","response to oxygen-containing compound","23/175","1852/28905",0.000836875502256743,0.0137566392085251,0.0093503533560415,"Jun/Ifnar1/Ddit4/Fcgr2b/Ggh/Pid1/Anxa1/Cd36/Cnr2/Cd300lb/Nod1/Pde2a/Ngfr/Errfi1/Esr1/Sirpa/Calcrl/Extl3/Sorl1/Axl/Mrc1/Hmox1/Trpm2",23
"GO:0032940","BP","GO:0032940","secretion by cell","15/175","969/28905",0.000854263226781471,0.0139759083357803,0.00949939003490096,"Fcer1g/Anxa1/Ffar4/Ccr2/Slc44a4/Cpt1a/Ncs1/Serpine2/Axl/Wls/Scamp1/Myo1f/Hmox1/Ahi1/Trpm2",15
"GO:0010648","BP","GO:0010648","negative regulation of cell communication","20/175","1511/28905",0.000864536183725458,0.0140605970211875,0.00955695272312831,"Ddit4/Rgs18/Cish/Pid1/Ffar4/Dhrs3/Cnr2/Pde2a/Ngfr/Ifi204/Errfi1/Esr1/Sirpa/Tmem64/Rgs13/Serpine2/Sorl1/Hmox1/Socs4/Gpr35",20
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","4/175","70/28905",0.000871875251006225,0.0140605970211875,0.00955695272312831,"Ifnar1/Cd36/Nod1/Ifi204",4
"GO:0070098","BP","GO:0070098","chemokine-mediated signaling pathway","4/175","70/28905",0.000871875251006225,0.0140605970211875,0.00955695272312831,"Ccl22/Ccr2/Ccl9/Gpr35",4
"GO:0001933","BP","GO:0001933","negative regulation of protein phosphorylation","8/175","326/28905",0.00087573243324314,0.0140605970211875,0.00955695272312831,"Jun/Pid1/Slfn1/Sh2d1b1/Errfi1/Sirpa/Socs4/Pkib",8
"GO:0048584","BP","GO:0048584","positive regulation of response to stimulus","28/175","2465/28905",0.000895743500196811,0.0143153081605527,0.0097300792492139,"Fcer1g/Jun/Ccl22/Fcgr2b/Anxa1/Ffar4/Gprc5b/Cd36/Ccr2/Ctla4/Nod1/Ccl9/Pde2a/Sh2d1b1/Ngfr/S100a4/Ifi204/Esr1/Mid1/Extl3/Ncs1/Sorl1/Axl/Mios/Wls/Slc15a2/Trpm2/Gpr35",28
"GO:0098900","BP","GO:0098900","regulation of action potential","4/175","71/28905",0.000919605257544262,0.0146289278757732,0.0099432457873692,"Cd36/Cnr2/Rangrf/Gpr35",4
"GO:0032984","BP","GO:0032984","protein-containing complex disassembly","7/175","254/28905",0.000941914887463306,0.0149150926216667,0.0101377512513554,"Ddit4/Sptb/Mid1/Tfip11/Lima1/Upf1/Tpx2",7
"GO:0010975","BP","GO:0010975","regulation of neuron projection development","11/175","587/28905",0.000947187983066519,0.014919916367255,0.0101410299391997,"Bcl11a/Mag/Sema4a/Gprc5b/Pacsin1/Ngfr/Ncs1/Serpine2/Creb3l2/Wls/Ahi1",11
"GO:0006910","BP","GO:0006910","phagocytosis, recognition","3/175","32/28905",0.000950863731400957,0.014919916367255,0.0101410299391997,"Pear1/Cd36/Sirpa",3
"GO:0090307","BP","GO:0090307","mitotic spindle assembly","4/175","72/28905",0.000969145448860164,0.0151379642057253,0.0102892365111184,"Arhgef10/Rangrf/Tpx2/Hspa1a",4
"GO:0050730","BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","7/175","256/28905",0.000985777197230836,0.0152860874533866,0.0103899155130813,"Ifnar1/Itga5/Gprc5b/Cd36/Sh2d1b1/Errfi1/Socs4",7
"GO:0032289","BP","GO:0032289","central nervous system myelin formation","2/175","8/28905",0.00099634115788296,0.0152860874533866,0.0103899155130813,"Mag/Mios",2
"GO:0045627","BP","GO:0045627","positive regulation of T-helper 1 cell differentiation","2/175","8/28905",0.00099634115788296,0.0152860874533866,0.0103899155130813,"Anxa1/Ccr2",2
"GO:1904180","BP","GO:1904180","negative regulation of membrane depolarization","2/175","8/28905",0.00099634115788296,0.0152860874533866,0.0103899155130813,"Hsh2d/Ngfr",2
"GO:0048513","BP","GO:0048513","animal organ development","34/175","3249/28905",0.00101863750943253,0.0155567123885208,0.0105738586064563,"Rpgrip1/Jun/Ddit4/Tubb2a/Fcgr2b/Sema4a/Klhl41/Anxa1/Dhrs3/Pde2a/Ngfr/Ifi204/Errfi1/Esr1/Calcrl/Ank/Extl3/Pskh1/Serpine2/Tfip11/Sorl1/Ak8/Krt80/Dhcr7/Creb3l2/Axl/Wls/Tmprss13/Samd11/Rec8/Hmox1/Ahi1/Tapt1/Ccnb2",34
"GO:0060326","BP","GO:0060326","cell chemotaxis","8/175","334/28905",0.00102299354350934,0.0155567123885208,0.0105738586064563,"Fcer1g/Ccl22/Anxa1/Ccr2/Cnr2/Ccl9/Trpm2/Gpr35",8
"GO:0022607","BP","GO:0022607","cellular component assembly","32/175","2993/28905",0.00103086439685464,0.0156076486751851,0.0106084798734487,"Rpgrip1/Mag/Itga5/Sema4a/Klhl41/Haus8/Oxa1l/Cd36/Ehd3/Ocel1/Eif2s3y/Gm14137/Sptb/Ifi204/Esr1/Chaf1b/Arhgef10/Unc119b/Gchfr/Tfip11/Lima1/Sorl1/Mios/Rangrf/Stxbp6/Rec8/Tpx2/Ahi1/Tapt1/Ccnb2/Hspa1a/Trpm2",32
"GO:0060284","BP","GO:0060284","regulation of cell development","15/175","990/28905",0.00105835522008516,0.0159503582677831,0.0108414187286969,"Bcl11a/Jun/Mag/Sema4a/Anxa1/Ccr2/Pira6/Ctla4/Ccl9/Tmem64/Serpine2/Bhlhe40/Sorl1/Axl/Wls",15
"GO:0002366","BP","GO:0002366","leukocyte activation involved in immune response","8/175","336/28905",0.00106274113603422,0.0159503582677831,0.0108414187286969,"Fcer1g/Lgals8/Sema4a/Anxa1/Ccr2/Sh2d1b1/Myo1f/Hmox1",8
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","9/175","419/28905",0.00107953886991973,0.0160627938748402,0.0109178409303588,"Jun/Ddit4/Pid1/Slfn1/Sh2d1b1/Errfi1/Sirpa/Socs4/Pkib",9
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","9/175","419/28905",0.00107953886991973,0.0160627938748402,0.0109178409303588,"Jun/Ddit4/Pid1/Slfn1/Sh2d1b1/Errfi1/Sirpa/Socs4/Pkib",9
