"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002286","BP","GO:0002286","T cell activation involved in immune response","3/88","134/28905",0.00802395151215801,0.0601103060890724,0.0396433576791715,"Fcer1g/Sema4a/Anxa1",3
"GO:1902531","BP","GO:1902531","regulation of intracellular signal transduction","12/88","1793/28905",0.00804531771535772,0.0601103060890724,0.0396433576791715,"Jun/Ccl22/Fcgr2b/Ffar4/Cd36/Ngfr/S100a4/Esr1/Sirpa/Mid1/Axl/Gpr35",12
"GO:0022603","BP","GO:0022603","regulation of anatomical structure morphogenesis","8/88","943/28905",0.00805051915871944,0.0601103060890724,0.0396433576791715,"Bcl11a/Mag/Itga5/Sema4a/Anxa1/Gm14137/Ngfr/Esr1",8
"GO:0033993","BP","GO:0033993","response to lipid","8/88","943/28905",0.00805051915871944,0.0601103060890724,0.0396433576791715,"Ifnar1/Anxa1/Cd36/Esr1/Sirpa/Axl/Paqr7/Mrc1",8
"GO:0007165","BP","GO:0007165","signal transduction","30/88","6479/28905",0.00808051544509882,0.0601103060890724,0.0396433576791715,"Fcer1g/Jun/Pik3c2b/Ifnar1/Ccl22/Hsh2d/Pear1/Fcgr2b/Rgs18/Itga5/Elmo1/Sema4a/Cish/Anxa1/Ffar4/Cd36/Gm14137/Sh2d1b1/Ngfr/S100a4/Esr1/Sirpa/Tmem64/Mid1/Rgs13/Axl/Tubb3/Ttk/Trpm2/Gpr35",30
"GO:0061564","BP","GO:0061564","axon development","6/88","573/28905",0.00814209108197885,0.0601103060890724,0.0396433576791715,"Bcl11a/Jun/Mag/Sema4a/Ngfr/Tubb3",6
"GO:0043412","BP","GO:0043412","macromolecule modification","18/88","3243/28905",0.00824079959227361,0.0601103060890724,0.0396433576791715,"Bcl11a/Jun/Ifnar1/Ankrd9/Itga5/Anxa1/Cd36/Slfn1/Sh2d1b1/Sirpa/Ptpn14/Axl/Tpx2/Pkib/Ppih/Ttk/Rps6kl1/Klhl2",18
"GO:0032501","BP","GO:0032501","multicellular organismal process","39/88","9138/28905",0.00824887436331487,0.0601103060890724,0.0396433576791715,"Fcer1g/Bcl11a/Rpgrip1/Jun/Adk/Ifnar1/Mag/Hsh2d/Tubb2a/Mall/Pear1/Fcgr2b/Itga5/Rnpep/Sema4a/Anxa1/Ffar4/Rbm45/Slc34a1/Cd36/Pira6/Slfn1/Sh2d1b1/Ngfr/Esr1/Sirpa/Tmem64/Bhlhe40/Ak8/Ptpn14/Dhcr7/Axl/Paqr7/Rangrf/Tubb3/Myo1f/Ttk/Trpm2/Gpr35",39
"GO:0002524","BP","GO:0002524","hypersensitivity","2/88","45/28905",0.00833297899263794,0.0601103060890724,0.0396433576791715,"Fcer1g/Fcgr2b",2
"GO:0009394","BP","GO:0009394","2'-deoxyribonucleotide metabolic process","2/88","45/28905",0.00833297899263794,0.0601103060890724,0.0396433576791715,"Adk/Dnph1",2
"GO:0010935","BP","GO:0010935","regulation of macrophage cytokine production","2/88","45/28905",0.00833297899263794,0.0601103060890724,0.0396433576791715,"Cd36/Axl",2
"GO:0019692","BP","GO:0019692","deoxyribose phosphate metabolic process","2/88","45/28905",0.00833297899263794,0.0601103060890724,0.0396433576791715,"Adk/Dnph1",2
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis","3/88","137/28905",0.0085235789730235,0.0601103060890724,0.0396433576791715,"Fcer1g/Ccl22/Anxa1",3
"GO:0055082","BP","GO:0055082","intracellular chemical homeostasis","7/88","762/28905",0.00864956491065046,0.0601103060890724,0.0396433576791715,"Ankrd9/Ckb/Slc34a1/Ngfr/Tmem64/Gm6377/Trpm2",7
"GO:0002526","BP","GO:0002526","acute inflammatory response","3/88","138/28905",0.00869409738767805,0.0601103060890724,0.0396433576791715,"Fcer1g/Fcgr2b/Serpinb9",3
"GO:0007249","BP","GO:0007249","canonical NF-kappaB signal transduction","4/88","264/28905",0.00871089374675594,0.0601103060890724,0.0396433576791715,"Cd36/S100a4/Esr1/Sirpa",4
"GO:0030316","BP","GO:0030316","osteoclast differentiation","3/88","139/28905",0.00886661217313961,0.0601103060890724,0.0396433576791715,"Fcer1g/Pira6/Tmem64",3
"GO:0023052","BP","GO:0023052","signaling","32/88","7097/28905",0.00887608426947791,0.0601103060890724,0.0396433576791715,"Fcer1g/Jun/Pik3c2b/Ifnar1/Ccl22/Hsh2d/Pear1/Fcgr2b/Rgs18/Itga5/Elmo1/Sema4a/Cish/Anxa1/Ffar4/Cd36/Gm14137/Sh2d1b1/Ngfr/S100a4/Esr1/Sirpa/Slc44a4/Tmem64/Mid1/Rgs13/Axl/Rangrf/Tubb3/Ttk/Trpm2/Gpr35",32
"GO:0044085","BP","GO:0044085","cellular component biogenesis","18/88","3269/28905",0.00892557234815751,0.0601103060890724,0.0396433576791715,"Rpgrip1/Mag/Itga5/Pex19/Sema4a/Haus8/Cd36/Eif2s3y/Gm14137/Esr1/Chaf1b/Gchfr/Rangrf/Stxbp6/Tpx2/Hspa1a/Trpm2/Heatr1",18
"GO:1990266","BP","GO:1990266","neutrophil migration","3/88","140/28905",0.00904112822084939,0.0601103060890724,0.0396433576791715,"Fcer1g/Ccl22/Myo1f",3
"GO:0031668","BP","GO:0031668","cellular response to extracellular stimulus","4/88","267/28905",0.00905381568065465,0.0601103060890724,0.0396433576791715,"Jun/Pik3c2b/Slc34a1/Axl",4
"GO:0002701","BP","GO:0002701","negative regulation of production of molecular mediator of immune response","2/88","47/28905",0.00906323030477957,0.0601103060890724,0.0396433576791715,"Fcgr2b/Axl",2
"GO:0009262","BP","GO:0009262","deoxyribonucleotide metabolic process","2/88","47/28905",0.00906323030477957,0.0601103060890724,0.0396433576791715,"Adk/Dnph1",2
"GO:0010543","BP","GO:0010543","regulation of platelet activation","2/88","47/28905",0.00906323030477957,0.0601103060890724,0.0396433576791715,"Fcer1g/Pear1",2
"GO:0048871","BP","GO:0048871","multicellular organismal-level homeostasis","8/88","963/28905",0.00907366887974148,0.0601103060890724,0.0396433576791715,"Fcer1g/Fcgr2b/Anxa1/Ffar4/Cd36/Tmem64/Axl/Trpm2",8
"GO:0002554","BP","GO:0002554","serotonin secretion by platelet","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Fcer1g",1
"GO:0002884","BP","GO:0002884","negative regulation of hypersensitivity","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Fcgr2b",1
"GO:0009171","BP","GO:0009171","purine deoxyribonucleoside monophosphate biosynthetic process","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Adk",1
"GO:0015675","BP","GO:0015675","nickel cation transport","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Slc41a2",1
"GO:0016036","BP","GO:0016036","cellular response to phosphate starvation","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Slc34a1",1
"GO:0018916","BP","GO:0018916","nitrobenzene metabolic process","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Gstm4",1
"GO:0019045","BP","GO:0019045","latent virus replication","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Jun",1
"GO:0019046","BP","GO:0019046","release from viral latency","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Jun",1
"GO:0033316","BP","GO:0033316","meiotic spindle assembly checkpoint signaling","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Ttk",1
"GO:0038095","BP","GO:0038095","Fc-epsilon receptor signaling pathway","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Fcer1g",1
"GO:0042488","BP","GO:0042488","positive regulation of odontogenesis of dentin-containing tooth","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Ngfr",1
"GO:0055095","BP","GO:0055095","lipoprotein particle mediated signaling","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Cd36",1
"GO:0055096","BP","GO:0055096","low-density lipoprotein particle mediated signaling","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Cd36",1
"GO:0060523","BP","GO:0060523","prostate epithelial cord elongation","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Esr1",1
"GO:0070094","BP","GO:0070094","positive regulation of glucagon secretion","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Ffar4",1
"GO:0071502","BP","GO:0071502","cellular response to temperature stimulus","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Trpm2",1
"GO:0071641","BP","GO:0071641","negative regulation of macrophage inflammatory protein 1 alpha production","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Sirpa",1
"GO:0072740","BP","GO:0072740","cellular response to anisomycin","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Jun",1
"GO:0106381","BP","GO:0106381","purine deoxyribonucleotide salvage","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Adk",1
"GO:1903797","BP","GO:1903797","positive regulation of inorganic anion transmembrane transport","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Slc34a1",1
"GO:1904891","BP","GO:1904891","positive regulation of excitatory synapse assembly","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Sema4a",1
"GO:1905704","BP","GO:1905704","positive regulation of inhibitory synapse assembly","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Sema4a",1
"GO:2000120","BP","GO:2000120","positive regulation of sodium-dependent phosphate transport","1/88","3/28905",0.00910590408690581,0.0601103060890724,0.0396433576791715,"Slc34a1",1
"GO:0007059","BP","GO:0007059","chromosome segregation","5/88","419/28905",0.00916533379971995,0.0601103060890724,0.0396433576791715,"Haus8/Rangrf/Tpx2/Ttk/Hspa1a",5
"GO:0010563","BP","GO:0010563","negative regulation of phosphorus metabolic process","5/88","419/28905",0.00916533379971995,0.0601103060890724,0.0396433576791715,"Jun/Slfn1/Sh2d1b1/Sirpa/Pkib",5
"GO:0045936","BP","GO:0045936","negative regulation of phosphate metabolic process","5/88","419/28905",0.00916533379971995,0.0601103060890724,0.0396433576791715,"Jun/Slfn1/Sh2d1b1/Sirpa/Pkib",5
"GO:0044237","BP","GO:0044237","cellular metabolic process","42/88","10118/28905",0.00927786379627874,0.0606906893409425,0.0400261263313689,"Fcer1g/Bcl11a/Jun/B4galt3/Pik3c2b/Adk/Ifnar1/Ckb/Fcgr2b/Itga5/Pex19/Rnpep/Tep1/Ggh/Cish/Anxa1/Ffar4/Slc34a1/Cd36/Slfn1/Eif2s3y/Sh2d1b1/Ngfr/Esr1/Sirpa/Mcm5/Chaf1b/Dnph1/Bhlhe40/Ak8/Ptpn14/Axl/Pcyt1a/Gstm4/Apobr/Tpx2/Pkib/Ppih/Ttk/Rps6kl1/Hspa1a/Heatr1",42
"GO:0061024","BP","GO:0061024","membrane organization","7/88","773/28905",0.00931458656994706,0.0607734653465538,0.0400807179482014,"Fcer1g/Fcgr2b/Elmo1/Anxa1/Cd36/Sirpa/Stxbp6",7
"GO:0050867","BP","GO:0050867","positive regulation of cell activation","5/88","421/28905",0.00934326344172332,0.0608034540988437,0.0401004958350686,"Adk/Pear1/Anxa1/Sirpa/Axl",5
"GO:0008360","BP","GO:0008360","regulation of cell shape","3/88","142/28905",0.00939618316534355,0.0608342628012627,0.0401208144873778,"Sema4a/Anxa1/Gm14137",3
"GO:0032760","BP","GO:0032760","positive regulation of tumor necrosis factor production","3/88","142/28905",0.00939618316534355,0.0608342628012627,0.0401208144873778,"Fcer1g/Fcgr2b/Cd36",3
"GO:0002864","BP","GO:0002864","regulation of acute inflammatory response to antigenic stimulus","2/88","48/28905",0.00943871410622152,0.0609533327831441,0.0401993423503633,"Fcer1g/Fcgr2b",2
"GO:0007166","BP","GO:0007166","cell surface receptor signaling pathway","16/88","2791/28905",0.00961679880429753,0.0619449412776818,0.0408533182287827,"Fcer1g/Jun/Ifnar1/Ccl22/Fcgr2b/Itga5/Sema4a/Anxa1/Cd36/Sh2d1b1/Ngfr/Esr1/Tmem64/Axl/Tubb3/Gpr35",16
"GO:0050776","BP","GO:0050776","regulation of immune response","8/88","974/28905",0.00967645728213508,0.0621507176382502,0.0409890298295828,"Fcer1g/Fcgr2b/Anxa1/Cd36/Sh2d1b1/Esr1/Serpinb9/Myo1f",8
"GO:1903557","BP","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","3/88","144/28905",0.00975929934879856,0.0621507176382502,0.0409890298295828,"Fcer1g/Fcgr2b/Cd36",3
"GO:0006898","BP","GO:0006898","receptor-mediated endocytosis","4/88","273/28905",0.00976587819611592,0.0621507176382502,0.0409890298295828,"Fcer1g/Fcgr2b/Cd36/Mrc1",4
"GO:0010647","BP","GO:0010647","positive regulation of cell communication","13/88","2073/28905",0.00981970451969169,0.0621507176382502,0.0409890298295828,"Jun/Ccl22/Fcgr2b/Ffar4/Cd36/Sh2d1b1/Ngfr/S100a4/Esr1/Mid1/Axl/Trpm2/Gpr35",13
"GO:0023056","BP","GO:0023056","positive regulation of signaling","13/88","2073/28905",0.00981970451969169,0.0621507176382502,0.0409890298295828,"Jun/Ccl22/Fcgr2b/Ffar4/Cd36/Sh2d1b1/Ngfr/S100a4/Esr1/Mid1/Axl/Trpm2/Gpr35",13
"GO:0030517","BP","GO:0030517","negative regulation of axon extension","2/88","49/28905",0.00982104409412349,0.0621507176382502,0.0409890298295828,"Mag/Sema4a",2
"GO:0045953","BP","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","2/88","49/28905",0.00982104409412349,0.0621507176382502,0.0409890298295828,"Sh2d1b1/Serpinb9",2
"GO:0048468","BP","GO:0048468","cell development","18/88","3308/28905",0.0100388982887778,0.0633705454479101,0.0417935186653857,"Fcer1g/Bcl11a/Rpgrip1/Jun/Mag/Fcgr2b/Sema4a/Anxa1/Pira6/Ngfr/Esr1/Sirpa/Tmem64/Bhlhe40/Axl/Paqr7/Tubb3/Trpm2",18
"GO:0070887","BP","GO:0070887","cellular response to chemical stimulus","17/88","3057/28905",0.0101242004420108,0.063578325330809,0.0419305516095216,"Fcer1g/Jun/Ifnar1/Ccl22/Fcgr2b/Anxa1/Ffar4/Cd36/Ngfr/Esr1/Sirpa/Tgtp2/Axl/Gstm4/Mrc1/Trpm2/Gpr35",17
"GO:0022604","BP","GO:0022604","regulation of cell morphogenesis","4/88","276/28905",0.0101351860692067,0.063578325330809,0.0419305516095216,"Bcl11a/Sema4a/Anxa1/Gm14137",4
"GO:0002716","BP","GO:0002716","negative regulation of natural killer cell mediated immunity","2/88","50/28905",0.0102101760870691,0.063578325330809,0.0419305516095216,"Sh2d1b1/Serpinb9",2
"GO:0031111","BP","GO:0031111","negative regulation of microtubule polymerization or depolymerization","2/88","50/28905",0.0102101760870691,0.063578325330809,0.0419305516095216,"Mid1/Tpx2",2
"GO:0120035","BP","GO:0120035","regulation of plasma membrane bounded cell projection organization","7/88","787/28905",0.0102144880761008,0.063578325330809,0.0419305516095216,"Bcl11a/Mag/Fcgr2b/Sema4a/Gm14137/Ngfr/Trpm2",7
"GO:2000026","BP","GO:2000026","regulation of multicellular organismal development","11/88","1624/28905",0.0102228911224984,0.063578325330809,0.0419305516095216,"Bcl11a/Jun/Mag/Itga5/Sema4a/Anxa1/Pira6/Ngfr/Tmem64/Bhlhe40/Axl",11
"GO:1901700","BP","GO:1901700","response to oxygen-containing compound","12/88","1852/28905",0.01026279261131,0.0636696593207809,0.0419907873040022,"Jun/Ifnar1/Fcgr2b/Ggh/Anxa1/Cd36/Ngfr/Esr1/Sirpa/Axl/Mrc1/Trpm2",12
"GO:0007266","BP","GO:0007266","Rho protein signal transduction","3/88","147/28905",0.0103191657818949,0.0638624843119722,0.0421179573450923,"Gm14137/Ngfr/Gpr35",3
"GO:0000723","BP","GO:0000723","telomere maintenance","3/88","148/28905",0.0105098560672873,0.0648433823539439,0.0427648695712097,"Tep1/Pkib/Hspa1a",3
"GO:1901701","BP","GO:1901701","cellular response to oxygen-containing compound","10/88","1410/28905",0.0105541192193537,0.0648433823539439,0.0427648695712097,"Jun/Fcgr2b/Anxa1/Cd36/Ngfr/Esr1/Sirpa/Axl/Mrc1/Trpm2",10
"GO:0032392","BP","GO:0032392","DNA geometric change","2/88","51/28905",0.0106060661038332,0.0648433823539439,0.0427648695712097,"Anxa1/Mcm5",2
"GO:0045429","BP","GO:0045429","positive regulation of nitric oxide biosynthetic process","2/88","51/28905",0.0106060661038332,0.0648433823539439,0.0427648695712097,"Cd36/Esr1",2
"GO:0048806","BP","GO:0048806","genitalia development","2/88","51/28905",0.0106060661038332,0.0648433823539439,0.0427648695712097,"Esr1/Axl",2
"GO:0050670","BP","GO:0050670","regulation of lymphocyte proliferation","4/88","280/28905",0.0106415481616543,0.0649031620970459,0.0428042949192399,"Adk/Fcgr2b/Anxa1/Slfn1",4
"GO:0034341","BP","GO:0034341","response to type II interferon","3/88","149/28905",0.0107025871844971,0.0651181509418196,0.0429460822469864,"Ccl22/Sirpa/Mrc1",3
"GO:0002274","BP","GO:0002274","myeloid leukocyte activation","4/88","281/28905",0.0107706497240767,0.0653747369069561,0.0431153032983031,"Fcer1g/Jun/Anxa1/Myo1f",4
"GO:0010934","BP","GO:0010934","macrophage cytokine production","2/88","52/28905",0.011008670362595,0.0656115512333319,0.0432714847529468,"Cd36/Axl",2
"GO:0060627","BP","GO:0060627","regulation of vesicle-mediated transport","6/88","612/28905",0.0110288815629282,0.0656115512333319,0.0432714847529468,"Fcer1g/Fcgr2b/Anxa1/Cd36/Sirpa/Axl",6
"GO:0031344","BP","GO:0031344","regulation of cell projection organization","7/88","802/28905",0.0112476628397422,0.0656115512333319,0.0432714847529468,"Bcl11a/Mag/Fcgr2b/Sema4a/Gm14137/Ngfr/Trpm2",7
"GO:0048144","BP","GO:0048144","fibroblast proliferation","3/88","152/28905",0.0112930642025851,0.0656115512333319,0.0432714847529468,"Jun/Ngfr/Esr1",3
"GO:0098781","BP","GO:0098781","ncRNA transcription","3/88","152/28905",0.0112930642025851,0.0656115512333319,0.0432714847529468,"Jun/Ngfr/Esr1",3
"GO:0001906","BP","GO:0001906","cell killing","4/88","285/28905",0.0112971869380216,0.0656115512333319,0.0432714847529468,"Ccl22/Fcgr2b/Sh2d1b1/Serpinb9",4
"GO:0032944","BP","GO:0032944","regulation of mononuclear cell proliferation","4/88","285/28905",0.0112971869380216,0.0656115512333319,0.0432714847529468,"Adk/Fcgr2b/Anxa1/Slfn1",4
"GO:0002478","BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","2/88","53/28905",0.0114179452801547,0.0656115512333319,0.0432714847529468,"Fcer1g/Fcgr2b",2
"GO:0009116","BP","GO:0009116","nucleoside metabolic process","2/88","53/28905",0.0114179452801547,0.0656115512333319,0.0432714847529468,"Adk/Dnph1",2
"GO:0031646","BP","GO:0031646","positive regulation of nervous system process","2/88","53/28905",0.0114179452801547,0.0656115512333319,0.0432714847529468,"Mag/Ngfr",2
"GO:0042088","BP","GO:0042088","T-helper 1 type immune response","2/88","53/28905",0.0114179452801547,0.0656115512333319,0.0432714847529468,"Sema4a/Anxa1",2
"GO:1904407","BP","GO:1904407","positive regulation of nitric oxide metabolic process","2/88","53/28905",0.0114179452801547,0.0656115512333319,0.0432714847529468,"Cd36/Esr1",2
"GO:0002718","BP","GO:0002718","regulation of cytokine production involved in immune response","3/88","153/28905",0.0114939968555949,0.0656115512333319,0.0432714847529468,"Fcer1g/Cd36/Axl",3
"GO:0032200","BP","GO:0032200","telomere organization","3/88","153/28905",0.0114939968555949,0.0656115512333319,0.0432714847529468,"Tep1/Pkib/Hspa1a",3
"GO:0002573","BP","GO:0002573","myeloid leukocyte differentiation","4/88","287/28905",0.011566573873723,0.0656115512333319,0.0432714847529468,"Fcer1g/Jun/Pira6/Tmem64",4
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion","5/88","445/28905",0.0116678724307096,0.0656115512333319,0.0432714847529468,"Adk/Itga5/Anxa1/Slfn1/Sirpa",5
"GO:0031103","BP","GO:0031103","axon regeneration","2/88","54/28905",0.0118338474711516,0.0656115512333319,0.0432714847529468,"Jun/Mag",2
"GO:0046854","BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process","2/88","54/28905",0.0118338474711516,0.0656115512333319,0.0432714847529468,"Pik3c2b/Cish",2
"GO:0006869","BP","GO:0006869","lipid transport","5/88","447/28905",0.0118778198930086,0.0656115512333319,0.0432714847529468,"Anxa1/Cd36/Osbpl6/Apobr/Spns3",5
"GO:0060560","BP","GO:0060560","developmental growth involved in morphogenesis","4/88","290/28905",0.0119783649570084,0.0656115512333319,0.0432714847529468,"Bcl11a/Mag/Sema4a/Esr1",4
"GO:0001802","BP","GO:0001802","type III hypersensitivity","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Fcer1g",1
"GO:0001803","BP","GO:0001803","regulation of type III hypersensitivity","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Fcer1g",1
"GO:0001805","BP","GO:0001805","positive regulation of type III hypersensitivity","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Fcer1g",1
"GO:0006599","BP","GO:0006599","phosphagen metabolic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Ckb",1
"GO:0006603","BP","GO:0006603","phosphocreatine metabolic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Ckb",1
"GO:0006657","BP","GO:0006657","CDP-choline pathway","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Pcyt1a",1
"GO:0008292","BP","GO:0008292","acetylcholine biosynthetic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Slc44a4",1
"GO:0009153","BP","GO:0009153","purine deoxyribonucleotide biosynthetic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Adk",1
"GO:0014839","BP","GO:0014839","myoblast migration involved in skeletal muscle regeneration","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Anxa1",1
"GO:0016557","BP","GO:0016557","peroxisome membrane biogenesis","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Pex19",1
"GO:0019042","BP","GO:0019042","viral latency","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Jun",1
"GO:0030505","BP","GO:0030505","inorganic diphosphate transport","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Slc34a1",1
"GO:0033026","BP","GO:0033026","negative regulation of mast cell apoptotic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Fcer1g",1
"GO:0033030","BP","GO:0033030","negative regulation of neutrophil apoptotic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Fcgr2b",1
"GO:0033031","BP","GO:0033031","positive regulation of neutrophil apoptotic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Anxa1",1
"GO:0042396","BP","GO:0042396","phosphagen biosynthetic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Ckb",1
"GO:0043654","BP","GO:0043654","recognition of apoptotic cell","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Pear1",1
"GO:0044779","BP","GO:0044779","meiotic spindle checkpoint signaling","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Ttk",1
"GO:0046314","BP","GO:0046314","phosphocreatine biosynthetic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Ckb",1
"GO:0051365","BP","GO:0051365","cellular response to potassium ion starvation","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Jun",1
"GO:0060737","BP","GO:0060737","prostate gland morphogenetic growth","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Esr1",1
"GO:0071724","BP","GO:0071724","response to diacyl bacterial lipopeptide","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Cd36",1
"GO:0071726","BP","GO:0071726","cellular response to diacyl bacterial lipopeptide","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Cd36",1
"GO:0072739","BP","GO:0072739","response to anisomycin","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Jun",1
"GO:1900620","BP","GO:1900620","acetate ester biosynthetic process","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Slc44a4",1
"GO:1902884","BP","GO:1902884","positive regulation of response to oxidative stress","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Trpm2",1
"GO:1903381","BP","GO:1903381","regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Fcgr2b",1
"GO:1903795","BP","GO:1903795","regulation of inorganic anion transmembrane transport","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Slc34a1",1
"GO:1904456","BP","GO:1904456","negative regulation of neuronal action potential","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Gpr35",1
"GO:2000173","BP","GO:2000173","negative regulation of branching morphogenesis of a nerve","1/88","4/28905",0.0121229506733134,0.0656115512333319,0.0432714847529468,"Bcl11a",1
"GO:0002694","BP","GO:0002694","regulation of leukocyte activation","6/88","625/28905",0.0121348888815707,0.0656115512333319,0.0432714847529468,"Adk/Fcgr2b/Anxa1/Slfn1/Sirpa/Axl",6
"GO:0001911","BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","2/88","55/28905",0.0122563337472871,0.066126586991239,0.0436111560688442,"Sh2d1b1/Serpinb9",2
"GO:0002444","BP","GO:0002444","myeloid leukocyte mediated immunity","3/88","157/28905",0.0123183562432085,0.0661784032214925,0.0436453293992293,"Fcer1g/Fcgr2b/Myo1f",3
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","3/88","157/28905",0.0123183562432085,0.0661784032214925,0.0436453293992293,"Jun/Pira6/Tmem64",3
"GO:0030029","BP","GO:0030029","actin filament-based process","7/88","819/28905",0.0125084247806533,0.0668864485356946,0.0441122924787781,"Elmo1/Anxa1/Gm14137/Sirpa/Rangrf/Myo1f/Trpm2",7
"GO:0031400","BP","GO:0031400","negative regulation of protein modification process","5/88","453/28905",0.0125230984358145,0.0668864485356946,0.0441122924787781,"Jun/Slfn1/Sh2d1b1/Sirpa/Pkib",5
"GO:0001508","BP","GO:0001508","action potential","3/88","158/28905",0.0125296198643103,0.0668864485356946,0.0441122924787781,"Cd36/Rangrf/Gpr35",3
"GO:0001944","BP","GO:0001944","vasculature development","7/88","820/28905",0.0125856430312812,0.0670437735316142,0.0442160499122517,"Jun/Itga5/Sema4a/Anxa1/Ngfr/Ptpn14/Dhcr7",7
"GO:0000280","BP","GO:0000280","nuclear division","5/88","454/28905",0.0126329141122888,0.0671539118600614,0.0442886872590379,"Esr1/Rangrf/Tpx2/Ttk/Hspa1a",5
"GO:0070507","BP","GO:0070507","regulation of microtubule cytoskeleton organization","3/88","159/28905",0.0127429593141051,0.0675965803952003,0.0445806316561571,"Mid1/Tpx2/Hspa1a",3
"GO:1903706","BP","GO:1903706","regulation of hemopoiesis","5/88","457/28905",0.0129662854952883,0.068637045860803,0.0452668292034561,"Jun/Anxa1/Pira6/Tmem64/Axl",5
"GO:0001558","BP","GO:0001558","regulation of cell growth","5/88","458/28905",0.0130787230529548,0.0689880704346705,0.0454983334768729,"Bcl11a/Mag/Sema4a/Slc44a4/Dnph1",5
