"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061387","BP","GO:0061387","regulation of extent of cell growth","2/37","129/28905",0.0118853528939613,0.101863569354015,0.0707346913122394,"Bcl11a/Mag",2
"GO:0016068","BP","GO:0016068","type I hypersensitivity","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Fcer1g",1
"GO:0032762","BP","GO:0032762","mast cell cytokine production","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Fcer1g",1
"GO:0045759","BP","GO:0045759","negative regulation of action potential","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Gpr35",1
"GO:0046055","BP","GO:0046055","dGMP catabolic process","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Dnph1",1
"GO:0048671","BP","GO:0048671","negative regulation of collateral sprouting","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Bcl11a",1
"GO:0070091","BP","GO:0070091","glucagon secretion","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Ffar4",1
"GO:0070092","BP","GO:0070092","regulation of glucagon secretion","1/37","10/28905",0.0127290406984681,0.103945821802677,0.0721806202652927,"Ffar4",1
"GO:0048583","BP","GO:0048583","regulation of response to stimulus","11/37","4169/28905",0.0127502728314429,0.103945821802677,0.0721806202652927,"Fcer1g/Ccl22/Rgs18/Cish/Ffar4/Sh2d1b1/Tmem64/Mid1/Rgs13/Trpm2/Gpr35",11
"GO:0031109","BP","GO:0031109","microtubule polymerization or depolymerization","2/37","135/28905",0.0129588788882321,0.104373620925098,0.0724776866164913,"Mid1/Tpx2",2
"GO:0043244","BP","GO:0043244","regulation of protein-containing complex disassembly","2/37","135/28905",0.0129588788882321,0.104373620925098,0.0724776866164913,"Mid1/Tpx2",2
"GO:0030097","BP","GO:0030097","hemopoiesis","5/37","1114/28905",0.0131974357821879,0.104519336667618,0.0725788725275275,"Fcer1g/Bcl11a/Pira6/Tmem64/Trpm2",5
"GO:0071621","BP","GO:0071621","granulocyte chemotaxis","2/37","137/28905",0.0133258232341525,0.104519336667618,0.0725788725275275,"Fcer1g/Ccl22",2
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell","3/37","389/28905",0.0133975445062067,0.104519336667618,0.0725788725275275,"Fcer1g/Ffar4/Trpm2",3
"GO:0010639","BP","GO:0010639","negative regulation of organelle organization","3/37","390/28905",0.0134896491551659,0.104519336667618,0.0725788725275275,"Mid1/Tpx2/Ttk",3
"GO:1990266","BP","GO:1990266","neutrophil migration","2/37","140/28905",0.0138846896954041,0.104519336667618,0.0725788725275275,"Fcer1g/Ccl22",2
"GO:0009172","BP","GO:0009172","purine deoxyribonucleoside monophosphate catabolic process","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Dnph1",1
"GO:0030643","BP","GO:0030643","intracellular phosphate ion homeostasis","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Slc34a1",1
"GO:0033313","BP","GO:0033313","meiotic cell cycle checkpoint signaling","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Ttk",1
"GO:0044341","BP","GO:0044341","sodium-dependent phosphate transport","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Slc34a1",1
"GO:0071415","BP","GO:0071415","cellular response to purine-containing compound","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Trpm2",1
"GO:1901993","BP","GO:1901993","regulation of meiotic cell cycle phase transition","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Ttk",1
"GO:1904383","BP","GO:1904383","response to sodium phosphate","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Slc34a1",1
"GO:2000171","BP","GO:2000171","negative regulation of dendrite development","1/37","11/28905",0.0139932395388958,0.104519336667618,0.0725788725275275,"Bcl11a",1
"GO:0071840","BP","GO:0071840","cellular component organization or biogenesis","15/37","6717/28905",0.0142041091506291,0.105184387334272,0.0730406878154768,"Fcer1g/Bcl11a/Rpgrip1/Mag/Itga5/Haus8/Gm14137/Slc44a4/Chaf1b/Mid1/Dnph1/Tpx2/Ttk/Trpm2/Gpr35",15
"GO:1902903","BP","GO:1902903","regulation of supramolecular fiber organization","3/37","398/28905",0.0142396216211692,0.105184387334272,0.0730406878154768,"Gm14137/Mid1/Tpx2",3
"GO:0098662","BP","GO:0098662","inorganic cation transmembrane transport","4/37","744/28905",0.0146706359646521,0.106560062269864,0.0739959649821046,"Slc34a1/Slc41a2/Trpm2/Gpr35",4
"GO:0008277","BP","GO:0008277","regulation of G protein-coupled receptor signaling pathway","2/37","146/28905",0.0150325441068352,0.106560062269864,0.0739959649821046,"Rgs18/Rgs13",2
"GO:0007266","BP","GO:0007266","Rho protein signal transduction","2/37","147/28905",0.0152277228517925,0.106560062269864,0.0739959649821046,"Gm14137/Gpr35",2
"GO:0015870","BP","GO:0015870","acetylcholine transport","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Slc44a4",1
"GO:0038094","BP","GO:0038094","Fc-gamma receptor signaling pathway","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Fcer1g",1
"GO:0045117","BP","GO:0045117","azole transmembrane transport","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Slc44a4",1
"GO:0046054","BP","GO:0046054","dGMP metabolic process","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Dnph1",1
"GO:0046689","BP","GO:0046689","response to mercury ion","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Slc34a1",1
"GO:0098764","BP","GO:0098764","meiosis I cell cycle phase","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Ttk",1
"GO:1901374","BP","GO:1901374","acetate ester transport","1/37","12/28905",0.0152558632717491,0.106560062269864,0.0739959649821046,"Slc44a4",1
"GO:0098655","BP","GO:0098655","monoatomic cation transmembrane transport","4/37","754/28905",0.0153377312577192,0.106560062269864,0.0739959649821046,"Slc34a1/Slc41a2/Trpm2/Gpr35",4
"GO:0009966","BP","GO:0009966","regulation of signal transduction","9/37","3142/28905",0.0154788586319386,0.106560062269864,0.0739959649821046,"Ccl22/Rgs18/Cish/Ffar4/Sh2d1b1/Tmem64/Mid1/Rgs13/Gpr35",9
"GO:0045596","BP","GO:0045596","negative regulation of cell differentiation","4/37","758/28905",0.0156098900321123,0.106560062269864,0.0739959649821046,"Bcl11a/Mag/Pira6/Tmem64",4
"GO:0034341","BP","GO:0034341","response to type II interferon","2/37","149/28905",0.015621370385111,0.106560062269864,0.0739959649821046,"Ccl22/Mrc1",2
"GO:0045598","BP","GO:0045598","regulation of fat cell differentiation","2/37","149/28905",0.015621370385111,0.106560062269864,0.0739959649821046,"Ffar4/Tmem64",2
"GO:0090277","BP","GO:0090277","positive regulation of peptide hormone secretion","2/37","150/28905",0.0158198332402903,0.106900922861938,0.0742326606812027,"Ffar4/Trpm2",2
"GO:0055082","BP","GO:0055082","intracellular chemical homeostasis","4/37","762/28905",0.0158851058962403,0.106900922861938,0.0742326606812027,"Ckb/Slc34a1/Tmem64/Trpm2",4
"GO:0032535","BP","GO:0032535","regulation of cellular component size","3/37","415/28905",0.0159112069181195,0.106900922861938,0.0742326606812027,"Bcl11a/Mag/Gm14137",3
"GO:0007059","BP","GO:0007059","chromosome segregation","3/37","419/28905",0.0163199883008491,0.107379168646496,0.0745647575059716,"Haus8/Tpx2/Ttk",3
"GO:0000255","BP","GO:0000255","allantoin metabolic process","1/37","13/28905",0.0165169138050595,0.107379168646496,0.0745647575059716,"Dnph1",1
"GO:0010288","BP","GO:0010288","response to lead ion","1/37","13/28905",0.0165169138050595,0.107379168646496,0.0745647575059716,"Slc34a1",1
"GO:0048672","BP","GO:0048672","positive regulation of collateral sprouting","1/37","13/28905",0.0165169138050595,0.107379168646496,0.0745647575059716,"Bcl11a",1
"GO:0051307","BP","GO:0051307","meiotic chromosome separation","1/37","13/28905",0.0165169138050595,0.107379168646496,0.0745647575059716,"Ttk",1
"GO:1901386","BP","GO:1901386","negative regulation of voltage-gated calcium channel activity","1/37","13/28905",0.0165169138050595,0.107379168646496,0.0745647575059716,"Gpr35",1
"GO:0002793","BP","GO:0002793","positive regulation of peptide secretion","2/37","154/28905",0.0166245429508382,0.107379168646496,0.0745647575059716,"Ffar4/Trpm2",2
"GO:0065008","BP","GO:0065008","regulation of biological quality","9/37","3189/28905",0.0169395707157796,0.107379168646496,0.0745647575059716,"Fcer1g/Bcl11a/Mag/Hsh2d/Ffar4/Slc34a1/Gm14137/Trpm2/Gpr35",9
"GO:0023051","BP","GO:0023051","regulation of signaling","10/37","3755/28905",0.0169725901366545,0.107379168646496,0.0745647575059716,"Ccl22/Rgs18/Cish/Ffar4/Sh2d1b1/Tmem64/Mid1/Rgs13/Trpm2/Gpr35",10
"GO:0010646","BP","GO:0010646","regulation of cell communication","10/37","3756/28905",0.0170021920941307,0.107379168646496,0.0745647575059716,"Ccl22/Rgs18/Cish/Ffar4/Sh2d1b1/Tmem64/Mid1/Rgs13/Trpm2/Gpr35",10
"GO:0050789","BP","GO:0050789","regulation of biological process","23/37","12570/28905",0.0170659081956933,0.107379168646496,0.0745647575059716,"Fcer1g/Bcl11a/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Cish/Ffar4/Slc34a1/Pira6/Osbpl6/Gm14137/Sh2d1b1/Slc44a4/Tmem64/Mid1/Dnph1/Rgs13/Tpx2/Ttk/Trpm2/Gpr35",23
"GO:0002761","BP","GO:0002761","regulation of myeloid leukocyte differentiation","2/37","157/28905",0.0172393940566388,0.107379168646496,0.0745647575059716,"Pira6/Tmem64",2
"GO:0070507","BP","GO:0070507","regulation of microtubule cytoskeleton organization","2/37","159/28905",0.0176546407788318,0.107379168646496,0.0745647575059716,"Mid1/Tpx2",2
"GO:0071887","BP","GO:0071887","leukocyte apoptotic process","2/37","159/28905",0.0176546407788318,0.107379168646496,0.0745647575059716,"Fcer1g/Hsh2d",2
"GO:0120035","BP","GO:0120035","regulation of plasma membrane bounded cell projection organization","4/37","787/28905",0.0176751361448366,0.107379168646496,0.0745647575059716,"Bcl11a/Mag/Gm14137/Trpm2",4
"GO:0000279","BP","GO:0000279","M phase","1/37","14/28905",0.0177763930446142,0.107379168646496,0.0745647575059716,"Ttk",1
"GO:0035435","BP","GO:0035435","phosphate ion transmembrane transport","1/37","14/28905",0.0177763930446142,0.107379168646496,0.0745647575059716,"Slc34a1",1
"GO:0044771","BP","GO:0044771","meiotic cell cycle phase transition","1/37","14/28905",0.0177763930446142,0.107379168646496,0.0745647575059716,"Ttk",1
"GO:0098762","BP","GO:0098762","meiotic cell cycle phase","1/37","14/28905",0.0177763930446142,0.107379168646496,0.0745647575059716,"Ttk",1
"GO:0098908","BP","GO:0098908","regulation of neuronal action potential","1/37","14/28905",0.0177763930446142,0.107379168646496,0.0745647575059716,"Gpr35",1
"GO:1903430","BP","GO:1903430","negative regulation of cell maturation","1/37","14/28905",0.0177763930446142,0.107379168646496,0.0745647575059716,"Bcl11a",1
"GO:0035556","BP","GO:0035556","intracellular signal transduction","8/37","2678/28905",0.0180938997151289,0.107379168646496,0.0745647575059716,"Ccl22/Cish/Ffar4/Gm14137/Mid1/Ttk/Trpm2/Gpr35",8
"GO:0033043","BP","GO:0033043","regulation of organelle organization","5/37","1208/28905",0.0181585450925949,0.107379168646496,0.0745647575059716,"Gm14137/Mid1/Tpx2/Ttk/Trpm2",5
"GO:0051047","BP","GO:0051047","positive regulation of secretion","3/37","439/28905",0.0184527627652508,0.107379168646496,0.0745647575059716,"Fcer1g/Ffar4/Trpm2",3
"GO:0045667","BP","GO:0045667","regulation of osteoblast differentiation","2/37","164/28905",0.0187112987862577,0.107379168646496,0.0745647575059716,"Ffar4/Tmem64",2
"GO:0031344","BP","GO:0031344","regulation of cell projection organization","4/37","802/28905",0.0188077351033336,0.107379168646496,0.0745647575059716,"Bcl11a/Mag/Gm14137/Trpm2",4
"GO:0031644","BP","GO:0031644","regulation of nervous system process","2/37","165/28905",0.0189257857176618,0.107379168646496,0.0745647575059716,"Mag/Gpr35",2
"GO:0009155","BP","GO:0009155","purine deoxyribonucleotide catabolic process","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Dnph1",1
"GO:0009163","BP","GO:0009163","nucleoside biosynthetic process","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Dnph1",1
"GO:0009170","BP","GO:0009170","purine deoxyribonucleoside monophosphate metabolic process","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Dnph1",1
"GO:0031272","BP","GO:0031272","regulation of pseudopodium assembly","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Gm14137",1
"GO:0031274","BP","GO:0031274","positive regulation of pseudopodium assembly","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Gm14137",1
"GO:0034404","BP","GO:0034404","nucleobase-containing small molecule biosynthetic process","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Dnph1",1
"GO:0042590","BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Fcer1g",1
"GO:0048711","BP","GO:0048711","positive regulation of astrocyte differentiation","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Mag",1
"GO:0048755","BP","GO:0048755","branching morphogenesis of a nerve","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Bcl11a",1
"GO:0072531","BP","GO:0072531","pyrimidine-containing compound transmembrane transport","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Slc44a4",1
"GO:2000811","BP","GO:2000811","negative regulation of anoikis","1/37","15/28905",0.0190343028939564,0.107379168646496,0.0745647575059716,"Itga5",1
"GO:0098660","BP","GO:0098660","inorganic ion transmembrane transport","4/37","809/28905",0.019351501665981,0.108709906417717,0.075488830028285,"Slc34a1/Slc41a2/Trpm2/Gpr35",4
"GO:0010977","BP","GO:0010977","negative regulation of neuron projection development","2/37","168/28905",0.0195755053208885,0.108950171506505,0.0756556715889758,"Bcl11a/Mag",2
"GO:0050794","BP","GO:0050794","regulation of cellular process","22/37","11938/28905",0.0196297323193451,0.108950171506505,0.0756556715889758,"Fcer1g/Bcl11a/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Cish/Ffar4/Slc34a1/Pira6/Gm14137/Sh2d1b1/Slc44a4/Tmem64/Mid1/Dnph1/Rgs13/Tpx2/Ttk/Trpm2/Gpr35",22
"GO:0002708","BP","GO:0002708","positive regulation of lymphocyte mediated immunity","2/37","169/28905",0.019794155233796,0.108950171506505,0.0756556715889758,"Fcer1g/Sh2d1b1",2
"GO:0097530","BP","GO:0097530","granulocyte migration","2/37","169/28905",0.019794155233796,0.108950171506505,0.0756556715889758,"Fcer1g/Ccl22",2
"GO:0009128","BP","GO:0009128","purine nucleoside monophosphate catabolic process","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Dnph1",1
"GO:0023035","BP","GO:0023035","CD40 signaling pathway","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Itga5",1
"GO:0030644","BP","GO:0030644","intracellular chloride ion homeostasis","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Ckb",1
"GO:0034501","BP","GO:0034501","protein localization to kinetochore","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Ttk",1
"GO:0038093","BP","GO:0038093","Fc receptor signaling pathway","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Fcer1g",1
"GO:0046548","BP","GO:0046548","retinal rod cell development","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Rpgrip1",1
"GO:1903083","BP","GO:1903083","protein localization to condensed chromosome","1/37","16/28905",0.0202906452543903,0.108950171506505,0.0756556715889758,"Ttk",1
"GO:1990845","BP","GO:1990845","adaptive thermogenesis","2/37","174/28905",0.020902851699677,0.111788450889873,0.0776265903120637,"Ckb/Ffar4",2
"GO:0050768","BP","GO:0050768","negative regulation of neurogenesis","2/37","175/28905",0.0211276604859681,0.112540566014898,0.0781488636973111,"Bcl11a/Mag",2
"GO:0002431","BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","1/37","17/28905",0.0215454220249803,0.11270661880877,0.0782641717823368,"Fcer1g",1
"GO:0015693","BP","GO:0015693","magnesium ion transport","1/37","17/28905",0.0215454220249803,0.11270661880877,0.0782641717823368,"Slc41a2",1
"GO:0030002","BP","GO:0030002","intracellular monoatomic anion homeostasis","1/37","17/28905",0.0215454220249803,0.11270661880877,0.0782641717823368,"Ckb",1
"GO:0090336","BP","GO:0090336","positive regulation of brown fat cell differentiation","1/37","17/28905",0.0215454220249803,0.11270661880877,0.0782641717823368,"Ffar4",1
"GO:0051494","BP","GO:0051494","negative regulation of cytoskeleton organization","2/37","177/28905",0.02158032491776,0.11270661880877,0.0782641717823368,"Mid1/Tpx2",2
"GO:0051239","BP","GO:0051239","regulation of multicellular organismal process","9/37","3329/28905",0.0219044491518796,0.113954274381568,0.0791305515132411,"Fcer1g/Bcl11a/Mag/Itga5/Ffar4/Pira6/Sh2d1b1/Tmem64/Gpr35",9
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","2/37","179/28905",0.0220370330538992,0.114199663539005,0.0793009512588295,"Mid1/Tpx2",2
"GO:0019221","BP","GO:0019221","cytokine-mediated signaling pathway","3/37","471/28905",0.0221749216233835,0.114470541353142,0.0794890504849593,"Fcer1g/Ccl22/Gpr35",3
"GO:0000070","BP","GO:0000070","mitotic sister chromatid segregation","2/37","181/28905",0.0224977624376635,0.115025566536305,0.0798744633980406,"Tpx2/Ttk",2
"GO:0007292","BP","GO:0007292","female gamete generation","2/37","181/28905",0.0224977624376635,0.115025566536305,0.0798744633980406,"Paqr7/Ttk",2
"GO:0050731","BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","2/37","182/28905",0.0227296281023714,0.115025566536305,0.0798744633980406,"Itga5/Sh2d1b1",2
"GO:0015697","BP","GO:0015697","quaternary ammonium group transport","1/37","18/28905",0.0227986351025586,0.115025566536305,0.0798744633980406,"Slc44a4",1
"GO:0031269","BP","GO:0031269","pseudopodium assembly","1/37","18/28905",0.0227986351025586,0.115025566536305,0.0798744633980406,"Gm14137",1
"GO:0033631","BP","GO:0033631","cell-cell adhesion mediated by integrin","1/37","18/28905",0.0227986351025586,0.115025566536305,0.0798744633980406,"Itga5",1
"GO:0051961","BP","GO:0051961","negative regulation of nervous system development","2/37","183/28905",0.0229624906952928,0.115416729547393,0.0801460894073933,"Bcl11a/Mag",2
"GO:0050770","BP","GO:0050770","regulation of axonogenesis","2/37","186/28905",0.0236670322310988,0.117784735869461,0.0817904476139549,"Bcl11a/Mag",2
"GO:0001820","BP","GO:0001820","serotonin secretion","1/37","19/28905",0.0240502863817225,0.117784735869461,0.0817904476139549,"Fcer1g",1
"GO:0014041","BP","GO:0014041","regulation of neuron maturation","1/37","19/28905",0.0240502863817225,0.117784735869461,0.0817904476139549,"Bcl11a",1
"GO:0016322","BP","GO:0016322","neuron remodeling","1/37","19/28905",0.0240502863817225,0.117784735869461,0.0817904476139549,"Bcl11a",1
"GO:0033194","BP","GO:0033194","response to hydroperoxide","1/37","19/28905",0.0240502863817225,0.117784735869461,0.0817904476139549,"Trpm2",1
"GO:0035461","BP","GO:0035461","vitamin transmembrane transport","1/37","19/28905",0.0240502863817225,0.117784735869461,0.0817904476139549,"Slc44a4",1
"GO:0043605","BP","GO:0043605","amide catabolic process","1/37","19/28905",0.0240502863817225,0.117784735869461,0.0817904476139549,"Dnph1",1
"GO:0006954","BP","GO:0006954","inflammatory response","4/37","867/28905",0.0242365073996777,0.117833492339524,0.0818243044077156,"Fcer1g/Ccl22/Ffar4/Tpsb2",4
"GO:0019725","BP","GO:0019725","cellular homeostasis","4/37","867/28905",0.0242365073996777,0.117833492339524,0.0818243044077156,"Ckb/Slc34a1/Tmem64/Trpm2",4
"GO:0042391","BP","GO:0042391","regulation of membrane potential","3/37","495/28905",0.0252177725799835,0.1198207695569,0.0832042819739292,"Hsh2d/Slc34a1/Gpr35",3
"GO:0009159","BP","GO:0009159","deoxyribonucleoside monophosphate catabolic process","1/37","20/28905",0.0253003777548398,0.1198207695569,0.0832042819739292,"Dnph1",1
"GO:0031268","BP","GO:0031268","pseudopodium organization","1/37","20/28905",0.0253003777548398,0.1198207695569,0.0832042819739292,"Gm14137",1
"GO:0035372","BP","GO:0035372","protein localization to microtubule","1/37","20/28905",0.0253003777548398,0.1198207695569,0.0832042819739292,"Mid1",1
"GO:1901659","BP","GO:1901659","glycosyl compound biosynthetic process","1/37","20/28905",0.0253003777548398,0.1198207695569,0.0832042819739292,"Dnph1",1
"GO:0042552","BP","GO:0042552","myelination","2/37","193/28905",0.025345337784618,0.1198207695569,0.0832042819739292,"Mag/Mall",2
"GO:0048585","BP","GO:0048585","negative regulation of response to stimulus","6/37","1801/28905",0.025589605371205,0.1198207695569,0.0832042819739292,"Rgs18/Cish/Ffar4/Sh2d1b1/Tmem64/Rgs13",6
"GO:0040011","BP","GO:0040011","locomotion","5/37","1321/28905",0.0256081358965897,0.1198207695569,0.0832042819739292,"Fcer1g/Ccl22/Itga5/Trpm2/Gpr35",5
"GO:0065007","BP","GO:0065007","biological regulation","23/37","12967/28905",0.0256847090876456,0.1198207695569,0.0832042819739292,"Fcer1g/Bcl11a/Ccl22/Mag/Hsh2d/Rgs18/Itga5/Cish/Ffar4/Slc34a1/Pira6/Osbpl6/Gm14137/Sh2d1b1/Slc44a4/Tmem64/Mid1/Dnph1/Rgs13/Tpx2/Ttk/Trpm2/Gpr35",23
"GO:0007051","BP","GO:0007051","spindle organization","2/37","195/28905",0.0258335940498331,0.1198207695569,0.0832042819739292,"Haus8/Tpx2",2
"GO:0046887","BP","GO:0046887","positive regulation of hormone secretion","2/37","195/28905",0.0258335940498331,0.1198207695569,0.0832042819739292,"Ffar4/Trpm2",2
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","3/37","500/28905",0.0258788366671419,0.1198207695569,0.0832042819739292,"Fcer1g/Pira6/Tmem64",3
"GO:0001659","BP","GO:0001659","temperature homeostasis","2/37","196/28905",0.0260791652513523,0.1198207695569,0.0832042819739292,"Ffar4/Trpm2",2
"GO:0002705","BP","GO:0002705","positive regulation of leukocyte mediated immunity","2/37","196/28905",0.0260791652513523,0.1198207695569,0.0832042819739292,"Fcer1g/Sh2d1b1",2
"GO:0007272","BP","GO:0007272","ensheathment of neurons","2/37","196/28905",0.0260791652513523,0.1198207695569,0.0832042819739292,"Mag/Mall",2
"GO:0008366","BP","GO:0008366","axon ensheathment","2/37","196/28905",0.0260791652513523,0.1198207695569,0.0832042819739292,"Mag/Mall",2
"GO:1902074","BP","GO:1902074","response to salt","1/37","21/28905",0.026548911112052,0.121561281358951,0.0844129041125808,"Slc34a1",1
"GO:0006575","BP","GO:0006575","cellular modified amino acid metabolic process","2/37","199/28905",0.0268216185374234,0.122346134584817,0.0849579110371282,"Ckb/Ggh",2
"GO:0007204","BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","2/37","200/28905",0.0270710071687836,0.122346134584817,0.0849579110371282,"Ffar4/Gpr35",2
"GO:0034762","BP","GO:0034762","regulation of transmembrane transport","3/37","511/28905",0.0273661011314469,0.122346134584817,0.0849579110371282,"Ffar4/Slc34a1/Gpr35",3
"GO:0002283","BP","GO:0002283","neutrophil activation involved in immune response","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Fcer1g",1
"GO:0009151","BP","GO:0009151","purine deoxyribonucleotide metabolic process","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Dnph1",1
"GO:0019886","BP","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Fcer1g",1
"GO:0035584","BP","GO:0035584","calcium-mediated signaling using intracellular calcium source","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Trpm2",1
"GO:0048245","BP","GO:0048245","eosinophil chemotaxis","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Ccl22",1
"GO:0098719","BP","GO:0098719","sodium ion import across plasma membrane","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Slc34a1",1
"GO:2000209","BP","GO:2000209","regulation of anoikis","1/37","22/28905",0.0277958883412748,0.122346134584817,0.0849579110371282,"Itga5",1
"GO:0071674","BP","GO:0071674","mononuclear cell migration","2/37","203/28905",0.0278248479087658,0.122346134584817,0.0849579110371282,"Ccl22/Trpm2",2
"GO:0018193","BP","GO:0018193","peptidyl-amino acid modification","4/37","906/28905",0.0279099259898049,0.122346134584817,0.0849579110371282,"Bcl11a/Itga5/Sh2d1b1/Ttk",4
"GO:0030001","BP","GO:0030001","metal ion transport","4/37","906/28905",0.0279099259898049,0.122346134584817,0.0849579110371282,"Slc34a1/Slc41a2/Trpm2/Gpr35",4
"GO:0034220","BP","GO:0034220","monoatomic ion transmembrane transport","4/37","909/28905",0.0282056604622508,0.123238457640619,0.0855775456749406,"Slc34a1/Slc41a2/Trpm2/Gpr35",4
"GO:0030308","BP","GO:0030308","negative regulation of cell growth","2/37","205/28905",0.0283321105801897,0.123387725881803,0.0856811984629773,"Bcl11a/Mag",2
"GO:0048670","BP","GO:0048670","regulation of collateral sprouting","1/37","23/28905",0.0290413113281999,0.125101947999539,0.0868715648825679,"Bcl11a",1
"GO:0055062","BP","GO:0055062","phosphate ion homeostasis","1/37","23/28905",0.0290413113281999,0.125101947999539,0.0868715648825679,"Slc34a1",1
"GO:1903672","BP","GO:1903672","positive regulation of sprouting angiogenesis","1/37","23/28905",0.0290413113281999,0.125101947999539,0.0868715648825679,"Itga5",1
"GO:1990138","BP","GO:1990138","neuron projection extension","2/37","208/28905",0.0291000043589055,0.125101947999539,0.0868715648825679,"Bcl11a/Mag",2
"GO:0051049","BP","GO:0051049","regulation of transport","6/37","1858/28905",0.02926522574701,0.12536002562098,0.08705077557588,"Fcer1g/Ffar4/Slc34a1/Osbpl6/Trpm2/Gpr35",6
"GO:0098739","BP","GO:0098739","import across plasma membrane","2/37","209/28905",0.0293578249032547,0.12536002562098,0.08705077557588,"Slc34a1/Trpm2",2
"GO:0009605","BP","GO:0009605","response to external stimulus","8/37","2932/28905",0.0294982978690427,0.12536002562098,0.08705077557588,"Fcer1g/Ccl22/Ffar4/Slc34a1/Sh2d1b1/Mrc1/Trpm2/Gpr35",8
"GO:0098742","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","2/37","212/28905",0.0301368172567704,0.12536002562098,0.08705077557588,"Mag/Itga5",2
"GO:0031645","BP","GO:0031645","negative regulation of nervous system process","1/37","24/28905",0.0302851819563025,0.12536002562098,0.08705077557588,"Gpr35",1
"GO:0033033","BP","GO:0033033","negative regulation of myeloid cell apoptotic process","1/37","24/28905",0.0302851819563025,0.12536002562098,0.08705077557588,"Fcer1g",1
"GO:0045838","BP","GO:0045838","positive regulation of membrane potential","1/37","24/28905",0.0302851819563025,0.12536002562098,0.08705077557588,"Slc34a1",1
"GO:0050872","BP","GO:0050872","white fat cell differentiation","1/37","24/28905",0.0302851819563025,0.12536002562098,0.08705077557588,"Ffar4",1
"GO:0051447","BP","GO:0051447","negative regulation of meiotic cell cycle","1/37","24/28905",0.0302851819563025,0.12536002562098,0.08705077557588,"Ttk",1
