"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002753","BP","GO:0002753","cytosolic pattern recognition receptor signaling pathway","3/87","179/28905",0.0169302218066962,0.112166174148873,0.0834507807850598,"Nod1/Ifi204/Slc15a2",3
"GO:2000401","BP","GO:2000401","regulation of lymphocyte migration","2/87","66/28905",0.0169569882140394,0.112166174148873,0.0834507807850598,"Ccr2/Cd200r1",2
"GO:0051094","BP","GO:0051094","positive regulation of developmental process","10/87","1542/28905",0.0173806702171068,0.112166174148873,0.0834507807850598,"Gprc5b/Ccr2/Pacsin1/Ccl9/Ifi204/Serpine2/Sorl1/Wls/Hmox1/Ahi1",10
"GO:0060337","BP","GO:0060337","type I interferon-mediated signaling pathway","2/87","67/28905",0.0174449634843734,0.112166174148873,0.0834507807850598,"Ifitm2/Ifitm3",2
"GO:0071357","BP","GO:0071357","cellular response to type I interferon","2/87","67/28905",0.0174449634843734,0.112166174148873,0.0834507807850598,"Ifitm2/Ifitm3",2
"GO:1905517","BP","GO:1905517","macrophage migration","2/87","67/28905",0.0174449634843734,0.112166174148873,0.0834507807850598,"Ccr2/Cd200r1",2
"GO:0051171","BP","GO:0051171","regulation of nitrogen compound metabolic process","25/87","5480/28905",0.017543450225449,0.112166174148873,0.0834507807850598,"Zfp868/Ddit4/Pid1/Gprc5b/Nod1/Pde2a/Ifi204/Zfp1/Trim40/Errfi1/Tdg/Serpine2/Zfp273/Sorl1/Zfp74/Creb3l2/Mex3d/Zfp281/Ppp4r2/Samd11/Upf1/Socs4/Ahi1/Ccnb2/Dffb",25
"GO:0032103","BP","GO:0032103","positive regulation of response to external stimulus","6/87","690/28905",0.0179220795240664,0.112166174148873,0.0834507807850598,"Gprc5b/Ccr2/Nod1/Pde2a/Ifi204/Slc15a2",6
"GO:0002434","BP","GO:0002434","immune complex clearance","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Ccr2",1
"GO:0008315","BP","GO:0008315","G2/MI transition of meiotic cell cycle","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Ccnb2",1
"GO:0009214","BP","GO:0009214","cyclic nucleotide catabolic process","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Pde2a",1
"GO:0010754","BP","GO:0010754","negative regulation of cGMP-mediated signaling","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Pde2a",1
"GO:0030263","BP","GO:0030263","apoptotic chromosome condensation","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Dffb",1
"GO:0033015","BP","GO:0033015","tetrapyrrole catabolic process","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Hmox1",1
"GO:0035443","BP","GO:0035443","tripeptide transmembrane transport","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Slc15a2",1
"GO:0043305","BP","GO:0043305","negative regulation of mast cell degranulation","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Hmox1",1
"GO:0061355","BP","GO:0061355","Wnt protein secretion","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Wls",1
"GO:0097350","BP","GO:0097350","neutrophil clearance","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Ccr2",1
"GO:1901387","BP","GO:1901387","positive regulation of voltage-gated calcium channel activity","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Ehd3",1
"GO:2000405","BP","GO:2000405","negative regulation of T cell migration","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Cd200r1",1
"GO:2000407","BP","GO:2000407","regulation of T cell extravasation","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Ccr2",1
"GO:2000437","BP","GO:2000437","regulation of monocyte extravasation","1/87","6/28905",0.0179253533493284,0.112166174148873,0.0834507807850598,"Ccr2",1
"GO:0031098","BP","GO:0031098","stress-activated protein kinase signaling cascade","2/87","68/28905",0.0179388722198541,0.112166174148873,0.0834507807850598,"Nod1/Errfi1",2
"GO:0042461","BP","GO:0042461","photoreceptor cell development","2/87","68/28905",0.0179388722198541,0.112166174148873,0.0834507807850598,"Samd11/Ahi1",2
"GO:0043903","BP","GO:0043903","regulation of biological process involved in symbiotic interaction","2/87","68/28905",0.0179388722198541,0.112166174148873,0.0834507807850598,"Ifitm2/Ifitm3",2
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity","7/87","894/28905",0.0182458232463973,0.11377958410488,0.0846511455258279,"Nod1/Ccl9/Tbc1d22a/Ifi204/Arhgef10/Rasgef1b/Serpine2",7
"GO:0072678","BP","GO:0072678","T cell migration","2/87","69/28905",0.0184386751520597,0.114518921542358,0.0852012069582458,"Ccr2/Cd200r1",2
"GO:0031214","BP","GO:0031214","biomineral tissue development","3/87","185/28905",0.0184628527852038,0.114518921542358,0.0852012069582458,"Ank/Tfip11/Wls",3
"GO:0048878","BP","GO:0048878","chemical homeostasis","8/87","1111/28905",0.0187215279555684,0.115814558576202,0.0861651510609025,"Gprc5b/Ccr2/Errfi1/Ank/Cnnm3/Ncs1/Lima1/Hmox1",8
"GO:0019219","BP","GO:0019219","regulation of nucleobase-containing compound metabolic process","19/87","3843/28905",0.0187951182613818,0.115954896179689,0.0862695611709318,"Zfp868/Ddit4/Pid1/Nod1/Pde2a/Ifi204/Zfp1/Trim40/Tdg/Zfp273/Zfp74/Creb3l2/Mex3d/Zfp281/Ppp4r2/Samd11/Upf1/Ahi1/Dffb",19
"GO:0032731","BP","GO:0032731","positive regulation of interleukin-1 beta production","2/87","70/28905",0.0189443331904008,0.115954896179689,0.0862695611709318,"Nod1/Ifi204",2
"GO:0070098","BP","GO:0070098","chemokine-mediated signaling pathway","2/87","70/28905",0.0189443331904008,0.115954896179689,0.0862695611709318,"Ccr2/Ccl9",2
"GO:1903530","BP","GO:1903530","regulation of secretion by cell","6/87","699/28905",0.0189705235243214,0.115954896179689,0.0862695611709318,"Ccr2/Cpt1a/Ncs1/Wls/Hmox1/Ahi1",6
"GO:0030097","BP","GO:0030097","hemopoiesis","8/87","1114/28905",0.0189934718161915,0.115954896179689,0.0862695611709318,"Hba-a1/Lgals8/Ccr2/Ctla4/Ccl9/Sptb/Ifi204/Ppp4r2",8
"GO:0046324","BP","GO:0046324","regulation of glucose import","2/87","71/28905",0.0194558074214262,0.118157201206886,0.0879080593673893,"Pid1/Ahi1",2
"GO:1901184","BP","GO:1901184","regulation of ERBB signaling pathway","2/87","71/28905",0.0194558074214262,0.118157201206886,0.0879080593673893,"Errfi1/Socs4",2
"GO:0031326","BP","GO:0031326","regulation of cellular biosynthetic process","24/87","5248/28905",0.0196341826732021,0.118929971088198,0.0884829942838383,"Zfp868/Pid1/Gprc5b/Ccr2/Nod1/Cd200r1/Pde2a/Ifi204/Zfp1/Trim40/Errfi1/Extl3/Tdg/Serpine2/Zfp273/Sorl1/Zfp74/Creb3l2/Mex3d/Zfp281/Samd11/Hmox1/Upf1/Ahi1",24
"GO:0050994","BP","GO:0050994","regulation of lipid catabolic process","2/87","72/28905",0.0199730591081304,0.120524166858377,0.0896690638164329,"Cpt1a/Sorl1",2
"GO:0050792","BP","GO:0050792","regulation of viral process","3/87","191/28905",0.0200702760472712,0.120524166858377,0.0896690638164329,"Ifi204/Ifitm2/Ifitm3",3
"GO:0034655","BP","GO:0034655","nucleobase-containing compound catabolic process","5/87","518/28905",0.0201781311565333,0.120524166858377,0.0896690638164329,"Ddit4/Pde2a/Mex3d/Upf1/Dffb",5
"GO:1901564","BP","GO:1901564","organonitrogen compound metabolic process","27/87","6128/28905",0.0203904187903387,0.120524166858377,0.0896690638164329,"Lmtk2/Ctse/Ddit4/Fkbp5/Klhl41/Pid1/Gprc5b/Nod1/Pde2a/Sptb/Ifi204/Trim40/Errfi1/Cpt1a/Rnf122/Extl3/Pskh1/Serpine2/Sorl1/Wee1/Matk/Mkrn1/Hmox1/Upf1/Abcb9/Socs4/Ccnb2",27
"GO:0046903","BP","GO:0046903","secretion","8/87","1129/28905",0.0203960155917951,0.120524166858377,0.0896690638164329,"Ccr2/Cpt1a/Ncs1/Serpine2/Wls/Scamp1/Hmox1/Ahi1",8
"GO:0002248","BP","GO:0002248","connective tissue replacement involved in inflammatory response wound healing","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Clec10a",1
"GO:0002278","BP","GO:0002278","eosinophil activation involved in immune response","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Ccr2",1
"GO:0002606","BP","GO:0002606","positive regulation of dendritic cell antigen processing and presentation","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Nod1",1
"GO:0033615","BP","GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Oxa1l",1
"GO:0035442","BP","GO:0035442","dipeptide transmembrane transport","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Slc15a2",1
"GO:0036022","BP","GO:0036022","limb joint morphogenesis","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Errfi1",1
"GO:0042938","BP","GO:0042938","dipeptide transport","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Slc15a2",1
"GO:0043308","BP","GO:0043308","eosinophil degranulation","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Ccr2",1
"GO:0043461","BP","GO:0043461","proton-transporting ATP synthase complex assembly","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Oxa1l",1
"GO:0045590","BP","GO:0045590","negative regulation of regulatory T cell differentiation","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Ctla4",1
"GO:0048387","BP","GO:0048387","negative regulation of retinoic acid receptor signaling pathway","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Dhrs3",1
"GO:0060066","BP","GO:0060066","oviduct development","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Errfi1",1
"GO:0071321","BP","GO:0071321","cellular response to cGMP","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Pde2a",1
"GO:1903243","BP","GO:1903243","negative regulation of cardiac muscle hypertrophy in response to stress","1/87","7/28905",0.0208818741375434,0.120524166858377,0.0896690638164329,"Errfi1",1
"GO:0034340","BP","GO:0034340","response to type I interferon","2/87","74/28905",0.0210247407786494,0.1207494988917,0.0898367091360616,"Ifitm2/Ifitm3",2
"GO:0060612","BP","GO:0060612","adipose tissue development","2/87","74/28905",0.0210247407786494,0.1207494988917,0.0898367091360616,"Errfi1/Sorl1",2
"GO:0033554","BP","GO:0033554","cellular response to stress","11/87","1832/28905",0.0213929229868304,0.122561425781693,0.0911847689664226,"Ddit4/Ctla4/Nod1/Ifi204/Errfi1/Tdg/Mios/Ppp4r2/Rec8/Hmox1/Upf1",11
"GO:0043393","BP","GO:0043393","regulation of protein binding","3/87","196/28905",0.021467057161201,0.122683967953203,0.0912759394103569,"Errfi1/Tdg/Tfip11",3
"GO:0009889","BP","GO:0009889","regulation of biosynthetic process","24/87","5293/28905",0.0216142500248361,0.123222415582767,0.09167654035302,"Zfp868/Pid1/Gprc5b/Ccr2/Nod1/Cd200r1/Pde2a/Ifi204/Zfp1/Trim40/Errfi1/Extl3/Tdg/Serpine2/Zfp273/Sorl1/Zfp74/Creb3l2/Mex3d/Zfp281/Samd11/Hmox1/Upf1/Ahi1",24
"GO:0051172","BP","GO:0051172","negative regulation of nitrogen compound metabolic process","13/87","2331/28905",0.0219166557447099,0.124640932181407,0.0927319059176506,"Ddit4/Pid1/Pde2a/Ifi204/Trim40/Errfi1/Tdg/Serpine2/Sorl1/Zfp281/Samd11/Socs4/Dffb",13
"GO:0033036","BP","GO:0033036","macromolecule localization","16/87","3105/28905",0.0220789527323919,0.125257668428155,0.093190752996283,"Lmtk2/Pid1/Oxa1l/Pacsin1/Ehd3/Trim40/Errfi1/Cpt1a/Calcrl/Unc119b/Lima1/Sorl1/Wls/Scamp1/Abcb9/Ahi1",16
"GO:1904705","BP","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","2/87","77/28905",0.022644635846195,0.127419864705009,0.0947994105874254,"Calcrl/Hmox1",2
"GO:0051604","BP","GO:0051604","protein maturation","5/87","535/28905",0.0228162780754597,0.127419864705009,0.0947994105874254,"Ctse/Fkbp5/Ifi204/Serpine2/Sorl1",5
"GO:0044238","BP","GO:0044238","primary metabolic process","40/87","10134/28905",0.0228759457956097,0.127419864705009,0.0947994105874254,"Lmtk2/Zfp868/Ctse/Ddit4/Fkbp5/Klhl41/Pid1/Gprc5b/Dhrs3/Nod1/Pde2a/Ifi204/Zfp1/Trim40/Errfi1/Cpt1a/Rnf122/Extl3/Tdg/Pskh1/Serpine2/Tfip11/Lima1/Zfp273/Sorl1/Zfp74/Wee1/Creb3l2/Mex3d/Zfp281/Ppp4r2/Samd11/Rec8/Matk/Mkrn1/Upf1/Socs4/Ahi1/Ccnb2/Dffb",40
"GO:0043085","BP","GO:0043085","positive regulation of catalytic activity","7/87","937/28905",0.0229056008485612,0.127419864705009,0.0947994105874254,"Gprc5b/Nod1/Ccl9/Tbc1d22a/Ifi204/Arhgef10/Rasgef1b",7
"GO:1901700","BP","GO:1901700","response to oxygen-containing compound","11/87","1852/28905",0.0229653642551183,0.127419864705009,0.0947994105874254,"Ddit4/Pid1/Cnr2/Cd300lb/Nod1/Pde2a/Errfi1/Calcrl/Extl3/Sorl1/Hmox1",11
"GO:0051049","BP","GO:0051049","regulation of transport","11/87","1858/28905",0.0234533587059925,0.127419864705009,0.0947994105874254,"Pid1/Ccr2/Pacsin1/Ehd3/Cpt1a/Ncs1/Serpine2/Sorl1/Wls/Hmox1/Ahi1",11
"GO:0071674","BP","GO:0071674","mononuclear cell migration","3/87","203/28905",0.0235101121183537,0.127419864705009,0.0947994105874254,"Ccr2/Cd200r1/Ccl9",3
"GO:0033993","BP","GO:0033993","response to lipid","7/87","943/28905",0.023615843271949,0.127419864705009,0.0947994105874254,"Ddit4/Pid1/Cnr2/Cd300lb/Pde2a/Errfi1/Hmox1",7
"GO:0051098","BP","GO:0051098","regulation of binding","4/87","361/28905",0.0236920866386542,0.127419864705009,0.0947994105874254,"Ifi204/Errfi1/Tdg/Tfip11",4
"GO:0048870","BP","GO:0048870","cell motility","11/87","1861/28905",0.0237002098321051,0.127419864705009,0.0947994105874254,"Ddit4/Lgals8/Ccr2/Cnr2/Cd200r1/Ccl9/Frmd5/Errfi1/Lima1/Sorl1/Hmox1",11
"GO:1901264","BP","GO:1901264","carbohydrate derivative transport","2/87","79/28905",0.0237523725018604,0.127419864705009,0.0947994105874254,"Ank/Slc15a2",2
"GO:0002447","BP","GO:0002447","eosinophil mediated immunity","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Ccr2",1
"GO:0006449","BP","GO:0006449","regulation of translational termination","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Upf1",1
"GO:0010616","BP","GO:0010616","negative regulation of cardiac muscle adaptation","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Errfi1",1
"GO:0010757","BP","GO:0010757","negative regulation of plasminogen activation","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Serpine2",1
"GO:0032289","BP","GO:0032289","central nervous system myelin formation","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Mios",1
"GO:0043307","BP","GO:0043307","eosinophil activation","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Ccr2",1
"GO:0043615","BP","GO:0043615","astrocyte cell migration","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Ccr2",1
"GO:0045627","BP","GO:0045627","positive regulation of T-helper 1 cell differentiation","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Ccr2",1
"GO:0051204","BP","GO:0051204","protein insertion into mitochondrial membrane","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Oxa1l",1
"GO:0070427","BP","GO:0070427","nucleotide-binding oligomerization domain containing 1 signaling pathway","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Nod1",1
"GO:0072679","BP","GO:0072679","thymocyte migration","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Ccr2",1
"GO:0090324","BP","GO:0090324","negative regulation of oxidative phosphorylation","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Pde2a",1
"GO:0097646","BP","GO:0097646","calcitonin family receptor signaling pathway","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Calcrl",1
"GO:0140367","BP","GO:0140367","antibacterial innate immune response","1/87","8/28905",0.023829596365726,0.127419864705009,0.0947994105874254,"Slc15a2",1
"GO:1901575","BP","GO:1901575","organic substance catabolic process","12/87","2110/28905",0.0240011770521943,0.127953524432104,0.0951964493670536,"Ddit4/Pde2a/Trim40/Cpt1a/Rnf122/Serpine2/Sorl1/Mex3d/Hmox1/Upf1/Socs4/Dffb",12
"GO:0042176","BP","GO:0042176","regulation of protein catabolic process","4/87","363/28905",0.0241156620985728,0.127953524432104,0.0951964493670536,"Trim40/Serpine2/Sorl1/Socs4",4
"GO:0009611","BP","GO:0009611","response to wounding","5/87","543/28905",0.0241318369423384,0.127953524432104,0.0951964493670536,"Ccr2/Clec10a/Extl3/Serpine2/Hmox1",5
"GO:0031327","BP","GO:0031327","negative regulation of cellular biosynthetic process","13/87","2363/28905",0.0242033619279178,0.127953524432104,0.0951964493670536,"Pid1/Cd200r1/Pde2a/Ifi204/Errfi1/Extl3/Tdg/Serpine2/Mex3d/Zfp281/Samd11/Hmox1/Upf1",13
"GO:0016239","BP","GO:0016239","positive regulation of macroautophagy","2/87","80/28905",0.0243144702489208,0.127953524432104,0.0951964493670536,"Nod1/Hmox1",2
"GO:1990868","BP","GO:1990868","response to chemokine","2/87","80/28905",0.0243144702489208,0.127953524432104,0.0951964493670536,"Ccr2/Ccl9",2
"GO:1990869","BP","GO:1990869","cellular response to chemokine","2/87","80/28905",0.0243144702489208,0.127953524432104,0.0951964493670536,"Ccr2/Ccl9",2
"GO:0002090","BP","GO:0002090","regulation of receptor internalization","2/87","82/28905",0.0254549386822084,0.132161132533073,0.0983268778043951,"Pacsin1/Ahi1",2
"GO:0031638","BP","GO:0031638","zymogen activation","2/87","82/28905",0.0254549386822084,0.132161132533073,0.0983268778043951,"Ifi204/Serpine2",2
"GO:0032732","BP","GO:0032732","positive regulation of interleukin-1 production","2/87","82/28905",0.0254549386822084,0.132161132533073,0.0983268778043951,"Nod1/Ifi204",2
"GO:1901880","BP","GO:1901880","negative regulation of protein depolymerization","2/87","82/28905",0.0254549386822084,0.132161132533073,0.0983268778043951,"Sptb/Lima1",2
"GO:1903578","BP","GO:1903578","regulation of ATP metabolic process","2/87","82/28905",0.0254549386822084,0.132161132533073,0.0983268778043951,"Ddit4/Pid1",2
"GO:1990874","BP","GO:1990874","vascular associated smooth muscle cell proliferation","2/87","82/28905",0.0254549386822084,0.132161132533073,0.0983268778043951,"Calcrl/Hmox1",2
"GO:0009890","BP","GO:0009890","negative regulation of biosynthetic process","13/87","2386/28905",0.0259543373157025,0.134453872152169,0.100032658649666,"Pid1/Cd200r1/Pde2a/Ifi204/Errfi1/Extl3/Tdg/Serpine2/Mex3d/Zfp281/Samd11/Hmox1/Upf1",13
"GO:0046626","BP","GO:0046626","regulation of insulin receptor signaling pathway","2/87","83/28905",0.0260332355173057,0.134562901807229,0.100113775884095,"Pid1/Sorl1",2
"GO:0048871","BP","GO:0048871","multicellular organismal-level homeostasis","7/87","963/28905",0.0260935229396763,0.134575464207732,0.100123122214559,"Hba-a1/Ccr2/Errfi1/Ank/Sorl1/Hmox1/Ccnb2",7
"GO:0042060","BP","GO:0042060","wound healing","4/87","373/28905",0.0263025533502282,0.134769778782578,0.100267690780901,"Ccr2/Clec10a/Serpine2/Hmox1",4
"GO:0007056","BP","GO:0007056","spindle assembly involved in female meiosis","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Ccnb2",1
"GO:0031017","BP","GO:0031017","exocrine pancreas development","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Wls",1
"GO:0032229","BP","GO:0032229","negative regulation of synaptic transmission, GABAergic","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Cnr2",1
"GO:0032763","BP","GO:0032763","regulation of mast cell cytokine production","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Hmox1",1
"GO:0035696","BP","GO:0035696","monocyte extravasation","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Ccr2",1
"GO:0042939","BP","GO:0042939","tripeptide transport","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Slc15a2",1
"GO:0044387","BP","GO:0044387","negative regulation of protein kinase activity by regulation of protein phosphorylation","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Errfi1",1
"GO:0071225","BP","GO:0071225","cellular response to muramyl dipeptide","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Nod1",1
"GO:0086036","BP","GO:0086036","regulation of cardiac muscle cell membrane potential","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Ehd3",1
"GO:2001137","BP","GO:2001137","positive regulation of endocytic recycling","1/87","9/28905",0.0267685459146823,0.134769778782578,0.100267690780901,"Sorl1",1
"GO:0001819","BP","GO:0001819","positive regulation of cytokine production","5/87","560/28905",0.0270881234952937,0.135790894935459,0.10102739343526,"Gprc5b/Ccr2/Nod1/Ifi204/Sorl1",5
"GO:0098771","BP","GO:0098771","inorganic ion homeostasis","5/87","560/28905",0.0270881234952937,0.135790894935459,0.10102739343526,"Ccr2/Ank/Cnnm3/Ncs1/Hmox1",5
"GO:0032091","BP","GO:0032091","negative regulation of protein binding","2/87","85/28905",0.0272057710600805,0.135795329368557,0.101030692619771,"Tdg/Tfip11",2
"GO:0140888","BP","GO:0140888","interferon-mediated signaling pathway","2/87","85/28905",0.0272057710600805,0.135795329368557,0.101030692619771,"Ifitm2/Ifitm3",2
"GO:0001501","BP","GO:0001501","skeletal system development","5/87","561/28905",0.0272689103588915,0.135819026755421,0.10104832329543,"Dhrs3/Errfi1/Creb3l2/Tapt1/Etl4",5
"GO:0042592","BP","GO:0042592","homeostatic process","11/87","1903/28905",0.0273606661060707,0.135984849065642,0.101171693833514,"Hba-a1/Gprc5b/Ccr2/Errfi1/Ank/Cnnm3/Ncs1/Lima1/Sorl1/Hmox1/Ccnb2",11
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","3/87","216/28905",0.0275753108887413,0.136759430974866,0.101747976884953,"Ccr2/Nod1/Errfi1",3
"GO:0045661","BP","GO:0045661","regulation of myoblast differentiation","2/87","86/28905",0.0277999369246527,0.136997146793945,0.101924835647032,"Klhl41/Ccl9",2
"GO:0060042","BP","GO:0060042","retina morphogenesis in camera-type eye","2/87","86/28905",0.0277999369246527,0.136997146793945,0.101924835647032,"Samd11/Ahi1",2
"GO:0090630","BP","GO:0090630","activation of GTPase activity","2/87","86/28905",0.0277999369246527,0.136997146793945,0.101924835647032,"Tbc1d22a/Arhgef10",2
"GO:0010256","BP","GO:0010256","endomembrane system organization","5/87","567/28905",0.0283698660711747,0.138713432169268,0.103201738917625,"Pacsin1/Ehd3/Sptb/Fam174b/Serpine2",5
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","3/87","219/28905",0.0285633670432152,0.138713432169268,0.103201738917625,"Ccr2/Nod1/Errfi1",3
"GO:0051240","BP","GO:0051240","positive regulation of multicellular organismal process","11/87","1917/28905",0.0286679171018956,0.138713432169268,0.103201738917625,"Lgals8/Gprc5b/Ccr2/Cd300lb/Nod1/Ccl9/Ifi204/Serpine2/Sorl1/Wls/Hmox1",11
"GO:0046530","BP","GO:0046530","photoreceptor cell differentiation","2/87","88/28905",0.0290038839810859,0.138713432169268,0.103201738917625,"Samd11/Ahi1",2
"GO:0051966","BP","GO:0051966","regulation of synaptic transmission, glutamatergic","2/87","88/28905",0.0290038839810859,0.138713432169268,0.103201738917625,"Ccr2/Serpine2",2
"GO:0051248","BP","GO:0051248","negative regulation of protein metabolic process","7/87","985/28905",0.0290194547706843,0.138713432169268,0.103201738917625,"Pid1/Ifi204/Trim40/Errfi1/Serpine2/Sorl1/Socs4",7
"GO:0002262","BP","GO:0002262","myeloid cell homeostasis","3/87","221/28905",0.0292324487425254,0.138713432169268,0.103201738917625,"Hba-a1/Ccr2/Hmox1",3
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","3/87","221/28905",0.0292324487425254,0.138713432169268,0.103201738917625,"Cd209a/Ccr2/Ctla4",3
"GO:0042221","BP","GO:0042221","response to chemical","21/87","4588/28905",0.0293777077432505,0.138713432169268,0.103201738917625,"Hba-a1/Ddit4/Pid1/Ccr2/Cnr2/Cd300lb/Il21r/Nod1/Ccl9/Pde2a/Ifi204/Errfi1/Calcrl/Ank/Extl3/Ifitm2/Sorl1/Creb3l2/Mkrn1/Hmox1/Ifitm3",21
"GO:0042147","BP","GO:0042147","retrograde transport, endosome to Golgi","2/87","89/28905",0.0296135933260441,0.138713432169268,0.103201738917625,"Ehd3/Trappc10",2
"GO:0002604","BP","GO:0002604","regulation of dendritic cell antigen processing and presentation","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Nod1",1
"GO:0032762","BP","GO:0032762","mast cell cytokine production","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Hmox1",1
"GO:0032988","BP","GO:0032988","protein-RNA complex disassembly","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Tfip11",1
"GO:0033572","BP","GO:0033572","transferrin transport","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Lmtk2",1
"GO:0035562","BP","GO:0035562","negative regulation of chromatin binding","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Tdg",1
"GO:0045617","BP","GO:0045617","negative regulation of keratinocyte differentiation","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Extl3",1
"GO:0045759","BP","GO:0045759","negative regulation of action potential","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Cnr2",1
"GO:0060613","BP","GO:0060613","fat pad development","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Errfi1",1
"GO:0070305","BP","GO:0070305","response to cGMP","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Pde2a",1
"GO:0090084","BP","GO:0090084","negative regulation of inclusion body assembly","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Sorl1",1
"GO:0106015","BP","GO:0106015","negative regulation of inflammatory response to wounding","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Extl3",1
"GO:0140928","BP","GO:0140928","inhibition of non-skeletal tissue mineralization","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Ank",1
"GO:1901856","BP","GO:1901856","negative regulation of cellular respiration","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Pde2a",1
"GO:1902965","BP","GO:1902965","regulation of protein localization to early endosome","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Sorl1",1
"GO:1902966","BP","GO:1902966","positive regulation of protein localization to early endosome","1/87","10/28905",0.0296987485899808,0.138713432169268,0.103201738917625,"Sorl1",1
