"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031623","BP","GO:0031623","receptor internalization","2/37","150/28905",0.0158198332402903,0.0908430259278272,0.060050295058335,"Pacsin1/Ahi1",2
"GO:0031323","BP","GO:0031323","regulation of cellular metabolic process","14/37","6164/28905",0.0161700806910096,0.0908430259278272,0.060050295058335,"Pid1/Gprc5b/Ccr2/Cd200r1/Ifi204/Trim40/Errfi1/Zfp273/Zfp74/Mex3d/Samd11/Hmox1/Ahi1/Ccnb2",14
"GO:2000026","BP","GO:2000026","regulation of multicellular organismal development","6/37","1624/28905",0.0162020587294606,0.0908430259278272,0.060050295058335,"Ccr2/Ccl9/Errfi1/Ank/Hmox1/Ahi1",6
"GO:0008203","BP","GO:0008203","cholesterol metabolic process","2/37","152/28905",0.0162200223354983,0.0908430259278272,0.060050295058335,"Errfi1/Lima1",2
"GO:0007059","BP","GO:0007059","chromosome segregation","3/37","419/28905",0.0163199883008491,0.0908430259278272,0.060050295058335,"Arhgef10/Rec8/Ccnb2",3
"GO:0051128","BP","GO:0051128","regulation of cellular component organization","8/37","2632/28905",0.0164388255546582,0.0908430259278272,0.060050295058335,"Gprc5b/Pacsin1/Sptb/Ifi204/Trim40/Arhgef10/Lima1/Ahi1",8
"GO:0014745","BP","GO:0014745","negative regulation of muscle adaptation","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Errfi1",1
"GO:0033005","BP","GO:0033005","positive regulation of mast cell activation","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Cd300lb",1
"GO:0045625","BP","GO:0045625","regulation of T-helper 1 cell differentiation","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Ccr2",1
"GO:0050847","BP","GO:0050847","progesterone receptor signaling pathway","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Errfi1",1
"GO:0051177","BP","GO:0051177","meiotic sister chromatid cohesion","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Rec8",1
"GO:0070344","BP","GO:0070344","regulation of fat cell proliferation","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Pid1",1
"GO:0090306","BP","GO:0090306","meiotic spindle assembly","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Ccnb2",1
"GO:0097421","BP","GO:0097421","liver regeneration","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Hmox1",1
"GO:0140972","BP","GO:0140972","negative regulation of AIM2 inflammasome complex assembly","1/37","13/28905",0.0165169138050595,0.0908430259278272,0.060050295058335,"Ifi204",1
"GO:0002440","BP","GO:0002440","production of molecular mediator of immune response","3/37","423/28905",0.0167346828529062,0.0917155233387192,0.0606270451877651,"Gprc5b/Ccr2/Hmox1",3
"GO:0032101","BP","GO:0032101","regulation of response to external stimulus","5/37","1191/28905",0.0171812901358412,0.0936042081184897,0.0618755293409406,"Gprc5b/Ccr2/Cd200r1/Ifi204/Slc15a2",5
"GO:0140546","BP","GO:0140546","defense response to symbiont","5/37","1192/28905",0.0172377733196285,0.0936042081184897,0.0618755293409406,"Ccl9/Clec4a1/Ifi204/Trim40/Slc15a2",5
"GO:0007144","BP","GO:0007144","female meiosis I","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Ccnb2",1
"GO:0007175","BP","GO:0007175","negative regulation of epidermal growth factor-activated receptor activity","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Errfi1",1
"GO:0010820","BP","GO:0010820","positive regulation of T cell chemotaxis","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Ccr2",1
"GO:0035435","BP","GO:0035435","phosphate ion transmembrane transport","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Ank",1
"GO:0043589","BP","GO:0043589","skin morphogenesis","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Errfi1",1
"GO:0044771","BP","GO:0044771","meiotic cell cycle phase transition","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Ccnb2",1
"GO:0072683","BP","GO:0072683","T cell extravasation","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Ccr2",1
"GO:0097709","BP","GO:0097709","connective tissue replacement","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Clec10a",1
"GO:1903977","BP","GO:1903977","positive regulation of glial cell migration","1/37","14/28905",0.0177763930446142,0.0936042081184897,0.0618755293409406,"Ccr2",1
"GO:0048593","BP","GO:0048593","camera-type eye morphogenesis","2/37","160/28905",0.0178638591896022,0.0936042081184897,0.0618755293409406,"Samd11/Ahi1",2
"GO:1903305","BP","GO:1903305","regulation of regulated secretory pathway","2/37","160/28905",0.0178638591896022,0.0936042081184897,0.0618755293409406,"Ccr2/Hmox1",2
"GO:0030216","BP","GO:0030216","keratinocyte differentiation","2/37","162/28905",0.0182854715876633,0.0954907960689085,0.0631226274194013,"Errfi1/Krt80",2
"GO:0008643","BP","GO:0008643","carbohydrate transport","2/37","163/28905",0.0184978597818419,0.0958513110017088,0.0633609399135799,"Pid1/Ahi1",2
"GO:0051129","BP","GO:0051129","negative regulation of cellular component organization","4/37","799/28905",0.0185776661536654,0.0958513110017088,0.0633609399135799,"Pacsin1/Sptb/Ifi204/Lima1",4
"GO:0060255","BP","GO:0060255","regulation of macromolecule metabolic process","14/37","6268/28905",0.018633754721037,0.0958513110017088,0.0633609399135799,"Pid1/Gprc5b/Ccr2/Cd200r1/Ifi204/Trim40/Errfi1/Zfp273/Zfp74/Mex3d/Samd11/Hmox1/Ahi1/Ccnb2",14
"GO:1902652","BP","GO:1902652","secondary alcohol metabolic process","2/37","164/28905",0.0187112987862577,0.0958513110017088,0.0633609399135799,"Errfi1/Lima1",2
"GO:0016125","BP","GO:0016125","sterol metabolic process","2/37","165/28905",0.0189257857176618,0.0958513110017088,0.0633609399135799,"Errfi1/Lima1",2
"GO:0002829","BP","GO:0002829","negative regulation of type 2 immune response","1/37","15/28905",0.0190343028939564,0.0958513110017088,0.0633609399135799,"Ccr2",1
"GO:0010819","BP","GO:0010819","regulation of T cell chemotaxis","1/37","15/28905",0.0190343028939564,0.0958513110017088,0.0633609399135799,"Ccr2",1
"GO:0015670","BP","GO:0015670","carbon dioxide transport","1/37","15/28905",0.0190343028939564,0.0958513110017088,0.0633609399135799,"Hba-a1",1
"GO:0035845","BP","GO:0035845","photoreceptor cell outer segment organization","1/37","15/28905",0.0190343028939564,0.0958513110017088,0.0633609399135799,"Ahi1",1
"GO:0150079","BP","GO:0150079","negative regulation of neuroinflammatory response","1/37","15/28905",0.0190343028939564,0.0958513110017088,0.0633609399135799,"Cd200r1",1
"GO:1903238","BP","GO:1903238","positive regulation of leukocyte tethering or rolling","1/37","15/28905",0.0190343028939564,0.0958513110017088,0.0633609399135799,"Ccr2",1
"GO:0071704","BP","GO:0071704","organic substance metabolic process","21/37","11172/28905",0.0193161804729519,0.0965404831738334,0.0638165058952213,"Lmtk2/Klhl41/Pid1/Gprc5b/Ccr2/Cd200r1/Sptb/Ifi204/Trim40/Errfi1/Ank/Lima1/Zfp273/Zfp74/Mex3d/Samd11/Rec8/Hmox1/Abcb9/Ahi1/Ccnb2",21
"GO:0002698","BP","GO:0002698","negative regulation of immune effector process","2/37","167/28905",0.0193578918549724,0.0965404831738334,0.0638165058952213,"Ccr2/Hmox1",2
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response","2/37","167/28905",0.0193578918549724,0.0965404831738334,0.0638165058952213,"Gprc5b/Ccr2",2
"GO:0008064","BP","GO:0008064","regulation of actin polymerization or depolymerization","2/37","168/28905",0.0195755053208885,0.0973128485663402,0.0643270653932033,"Sptb/Lima1",2
"GO:0007009","BP","GO:0007009","plasma membrane organization","2/37","169/28905",0.019794155233796,0.0977353751228551,0.0646063696560188,"Pacsin1/Sptb",2
"GO:0031333","BP","GO:0031333","negative regulation of protein-containing complex assembly","2/37","169/28905",0.019794155233796,0.0977353751228551,0.0646063696560188,"Sptb/Ifi204",2
"GO:0000280","BP","GO:0000280","nuclear division","3/37","454/28905",0.0201499359394121,0.0977353751228551,0.0646063696560188,"Arhgef10/Rec8/Ccnb2",3
"GO:0030832","BP","GO:0030832","regulation of actin filament length","2/37","171/28905",0.0202345529786868,0.0977353751228551,0.0646063696560188,"Sptb/Lima1",2
"GO:0062207","BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","2/37","171/28905",0.0202345529786868,0.0977353751228551,0.0646063696560188,"Ifi204/Slc15a2",2
"GO:0006857","BP","GO:0006857","oligopeptide transport","1/37","16/28905",0.0202906452543903,0.0977353751228551,0.0646063696560188,"Slc15a2",1
"GO:0006968","BP","GO:0006968","cellular defense response","1/37","16/28905",0.0202906452543903,0.0977353751228551,0.0646063696560188,"Ccr2",1
"GO:0044320","BP","GO:0044320","cellular response to leptin stimulus","1/37","16/28905",0.0202906452543903,0.0977353751228551,0.0646063696560188,"Pid1",1
"GO:0070341","BP","GO:0070341","fat cell proliferation","1/37","16/28905",0.0202906452543903,0.0977353751228551,0.0646063696560188,"Pid1",1
"GO:0140971","BP","GO:0140971","regulation of AIM2 inflammasome complex assembly","1/37","16/28905",0.0202906452543903,0.0977353751228551,0.0646063696560188,"Ifi204",1
"GO:0030856","BP","GO:0030856","regulation of epithelial cell differentiation","2/37","173/28905",0.020679062298468,0.0992979121514669,0.0656392591777996,"Errfi1/Ahi1",2
"GO:0034101","BP","GO:0034101","erythrocyte homeostasis","2/37","174/28905",0.020902851699677,0.100062725266047,0.0661448263660995,"Hba-a1/Hmox1",2
"GO:0051017","BP","GO:0051017","actin filament bundle assembly","2/37","176/28905",0.0213534858320277,0.10162909090693,0.0671802467293426,"Arhgef10/Lima1",2
"GO:0030299","BP","GO:0030299","intestinal cholesterol absorption","1/37","17/28905",0.0215454220249803,0.10162909090693,0.0671802467293426,"Lima1",1
"GO:1903587","BP","GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/37","17/28905",0.0215454220249803,0.10162909090693,0.0671802467293426,"Hmox1",1
"GO:2001171","BP","GO:2001171","positive regulation of ATP biosynthetic process","1/37","17/28905",0.0215454220249803,0.10162909090693,0.0671802467293426,"Pid1",1
"GO:0051494","BP","GO:0051494","negative regulation of cytoskeleton organization","2/37","177/28905",0.02158032491776,0.10162909090693,0.0671802467293426,"Sptb/Lima1",2
"GO:0120036","BP","GO:0120036","plasma membrane bounded cell projection organization","6/37","1733/28905",0.0216315405143626,0.10162909090693,0.0671802467293426,"Lmtk2/Klhl41/Gprc5b/Pacsin1/Lima1/Ahi1",6
"GO:0031346","BP","GO:0031346","positive regulation of cell projection organization","3/37","467/28905",0.0216887357125686,0.10162909090693,0.0671802467293426,"Gprc5b/Pacsin1/Ahi1",3
"GO:0002753","BP","GO:0002753","cytosolic pattern recognition receptor signaling pathway","2/37","179/28905",0.0220370330538992,0.102640955755549,0.067849123421836,"Ifi204/Slc15a2",2
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","2/37","179/28905",0.0220370330538992,0.102640955755549,0.067849123421836,"Sptb/Lima1",2
"GO:0010629","BP","GO:0010629","negative regulation of gene expression","5/37","1272/28905",0.0221698857029863,0.102792683267641,0.0679494204097066,"Cd200r1/Ifi204/Errfi1/Mex3d/Hmox1",5
"GO:0061572","BP","GO:0061572","actin filament bundle organization","2/37","180/28905",0.0222668964901296,0.102792683267641,0.0679494204097066,"Arhgef10/Lima1",2
"GO:0002697","BP","GO:0002697","regulation of immune effector process","3/37","473/28905",0.0224202589290254,0.102792683267641,0.0679494204097066,"Gprc5b/Ccr2/Hmox1",3
"GO:0007292","BP","GO:0007292","female gamete generation","2/37","181/28905",0.0224977624376635,0.102792683267641,0.0679494204097066,"Rec8/Ccnb2",2
"GO:0007166","BP","GO:0007166","cell surface receptor signaling pathway","8/37","2791/28905",0.022674660965317,0.102792683267641,0.0679494204097066,"Lmtk2/Pid1/Gprc5b/Ccr2/Ccl9/Errfi1/Hmox1/Ahi1",8
"GO:0031269","BP","GO:0031269","pseudopodium assembly","1/37","18/28905",0.0227986351025586,0.102792683267641,0.0679494204097066,"Klhl41",1
"GO:0032966","BP","GO:0032966","negative regulation of collagen biosynthetic process","1/37","18/28905",0.0227986351025586,0.102792683267641,0.0679494204097066,"Errfi1",1
"GO:0046549","BP","GO:0046549","retinal cone cell development","1/37","18/28905",0.0227986351025586,0.102792683267641,0.0679494204097066,"Ahi1",1
"GO:0071243","BP","GO:0071243","cellular response to arsenic-containing substance","1/37","18/28905",0.0227986351025586,0.102792683267641,0.0679494204097066,"Hmox1",1
"GO:0140131","BP","GO:0140131","positive regulation of lymphocyte chemotaxis","1/37","18/28905",0.0227986351025586,0.102792683267641,0.0679494204097066,"Ccr2",1
"GO:0140970","BP","GO:0140970","AIM2 inflammasome complex assembly","1/37","18/28905",0.0227986351025586,0.102792683267641,0.0679494204097066,"Ifi204",1
"GO:0002252","BP","GO:0002252","immune effector process","4/37","863/28905",0.0238775895709818,0.105671371609211,0.0698523302096248,"Gprc5b/Ccr2/Cd300lb/Hmox1",4
"GO:0055088","BP","GO:0055088","lipid homeostasis","2/37","187/28905",0.0239038547503666,0.105671371609211,0.0698523302096248,"Errfi1/Lima1",2
"GO:1903531","BP","GO:1903531","negative regulation of secretion by cell","2/37","187/28905",0.0239038547503666,0.105671371609211,0.0698523302096248,"Ccr2/Hmox1",2
"GO:0002827","BP","GO:0002827","positive regulation of T-helper 1 type immune response","1/37","19/28905",0.0240502863817225,0.105671371609211,0.0698523302096248,"Ccr2",1
"GO:0010713","BP","GO:0010713","negative regulation of collagen metabolic process","1/37","19/28905",0.0240502863817225,0.105671371609211,0.0698523302096248,"Errfi1",1
"GO:0015669","BP","GO:0015669","gas transport","1/37","19/28905",0.0240502863817225,0.105671371609211,0.0698523302096248,"Hba-a1",1
"GO:0015867","BP","GO:0015867","ATP transport","1/37","19/28905",0.0240502863817225,0.105671371609211,0.0698523302096248,"Ank",1
"GO:0044321","BP","GO:0044321","response to leptin","1/37","19/28905",0.0240502863817225,0.105671371609211,0.0698523302096248,"Pid1",1
"GO:0097320","BP","GO:0097320","plasma membrane tubulation","1/37","19/28905",0.0240502863817225,0.105671371609211,0.0698523302096248,"Pacsin1",1
"GO:0030030","BP","GO:0030030","cell projection organization","6/37","1779/28905",0.0242591337844601,0.106193829406409,0.0701976923830753,"Lmtk2/Klhl41/Gprc5b/Pacsin1/Lima1/Ahi1",6
"GO:0051345","BP","GO:0051345","positive regulation of hydrolase activity","3/37","488/28905",0.0243080029988242,0.106193829406409,0.0701976923830753,"Ccl9/Ifi204/Arhgef10",3
"GO:0048592","BP","GO:0048592","eye morphogenesis","2/37","189/28905",0.0243804462127759,0.106193829406409,0.0701976923830753,"Samd11/Ahi1",2
"GO:0010467","BP","GO:0010467","gene expression","14/37","6476/28905",0.0244430671167556,0.106193829406409,0.0701976923830753,"Pid1/Gprc5b/Ccr2/Cd200r1/Ifi204/Trim40/Errfi1/Ank/Zfp273/Zfp74/Mex3d/Samd11/Hmox1/Ahi1",14
"GO:0060041","BP","GO:0060041","retina development in camera-type eye","2/37","190/28905",0.0246202096447982,0.10653284255811,0.0704217914768733,"Samd11/Ahi1",2
"GO:0048732","BP","GO:0048732","gland development","3/37","491/28905",0.0246956583065031,0.10653284255811,0.0704217914768733,"Errfi1/Hmox1/Ccnb2",3
"GO:0007176","BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Errfi1",1
"GO:0031268","BP","GO:0031268","pseudopodium organization","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Klhl41",1
"GO:0032570","BP","GO:0032570","response to progesterone","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Errfi1",1
"GO:0035457","BP","GO:0035457","cellular response to interferon-alpha","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Ifi204",1
"GO:0044241","BP","GO:0044241","lipid digestion","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Lima1",1
"GO:0061469","BP","GO:0061469","regulation of type B pancreatic cell proliferation","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Errfi1",1
"GO:0071676","BP","GO:0071676","negative regulation of mononuclear cell migration","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Cd200r1",1
"GO:0098885","BP","GO:0098885","modification of postsynaptic actin cytoskeleton","1/37","20/28905",0.0253003777548398,0.10653284255811,0.0704217914768733,"Sptb",1
"GO:0065009","BP","GO:0065009","regulation of molecular function","7/37","2309/28905",0.0253170386246921,0.10653284255811,0.0704217914768733,"Gprc5b/Ccl9/Ifi204/Trim40/Errfi1/Arhgef10/Ccnb2",7
"GO:0071356","BP","GO:0071356","cellular response to tumor necrosis factor","2/37","193/28905",0.025345337784618,0.10653284255811,0.0704217914768733,"Pid1/Ccl9",2
"GO:0048585","BP","GO:0048585","negative regulation of response to stimulus","6/37","1801/28905",0.025589605371205,0.10675020125196,0.0705654728829682,"Pid1/Ccr2/Cd200r1/Ifi204/Errfi1/Hmox1",6
"GO:0040011","BP","GO:0040011","locomotion","5/37","1321/28905",0.0256081358965897,0.10675020125196,0.0705654728829682,"Ccr2/Cd200r1/Ccl9/Frmd5/Hmox1",5
"GO:0051656","BP","GO:0051656","establishment of organelle localization","3/37","498/28905",0.0256132883125322,0.10675020125196,0.0705654728829682,"Trappc10/Hmox1/Ahi1",3
"GO:0010628","BP","GO:0010628","positive regulation of gene expression","5/37","1323/28905",0.0257554191028217,0.10675020125196,0.0705654728829682,"Pid1/Gprc5b/Ccr2/Ifi204/Ahi1",5
"GO:0098542","BP","GO:0098542","defense response to other organism","5/37","1323/28905",0.0257554191028217,0.10675020125196,0.0705654728829682,"Ccl9/Clec4a1/Ifi204/Trim40/Slc15a2",5
"GO:0007051","BP","GO:0007051","spindle organization","2/37","195/28905",0.0258335940498331,0.10675020125196,0.0705654728829682,"Arhgef10/Ccnb2",2
"GO:0030099","BP","GO:0030099","myeloid cell differentiation","3/37","500/28905",0.0258788366671419,0.10675020125196,0.0705654728829682,"Hba-a1/Ccl9/Ifi204",3
"GO:0051650","BP","GO:0051650","establishment of vesicle localization","2/37","197/28905",0.0263256948738763,0.107794139096316,0.0712555509042124,"Trappc10/Ahi1",2
"GO:0042127","BP","GO:0042127","regulation of cell population proliferation","6/37","1814/28905",0.0263986613844711,0.107794139096316,0.0712555509042124,"Cd209a/Klhl41/Pid1/Ccr2/Errfi1/Hmox1",6
"GO:0042670","BP","GO:0042670","retinal cone cell differentiation","1/37","21/28905",0.026548911112052,0.107794139096316,0.0712555509042124,"Ahi1",1
"GO:0072520","BP","GO:0072520","seminiferous tubule development","1/37","21/28905",0.026548911112052,0.107794139096316,0.0712555509042124,"Rec8",1
"GO:1901623","BP","GO:1901623","regulation of lymphocyte chemotaxis","1/37","21/28905",0.026548911112052,0.107794139096316,0.0712555509042124,"Ccr2",1
"GO:1902074","BP","GO:1902074","response to salt","1/37","21/28905",0.026548911112052,0.107794139096316,0.0712555509042124,"Ank",1
"GO:1901360","BP","GO:1901360","organic cyclic compound metabolic process","13/37","5912/28905",0.0273205944337676,0.109698276888848,0.0725142500184857,"Pid1/Sptb/Ifi204/Trim40/Errfi1/Lima1/Zfp273/Zfp74/Mex3d/Samd11/Rec8/Hmox1/Ahi1",13
"GO:0008154","BP","GO:0008154","actin polymerization or depolymerization","2/37","201/28905",0.0273213434018073,0.109698276888848,0.0725142500184857,"Sptb/Lima1",2
"GO:0048285","BP","GO:0048285","organelle fission","3/37","511/28905",0.0273661011314469,0.109698276888848,0.0725142500184857,"Arhgef10/Rec8/Ccnb2",3
"GO:0000212","BP","GO:0000212","meiotic spindle organization","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Ccnb2",1
"GO:0030810","BP","GO:0030810","positive regulation of nucleotide biosynthetic process","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Pid1",1
"GO:0048245","BP","GO:0048245","eosinophil chemotaxis","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Ccl9",1
"GO:0061760","BP","GO:0061760","antifungal innate immune response","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Clec4a1",1
"GO:0090050","BP","GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Hmox1",1
"GO:0098856","BP","GO:0098856","intestinal lipid absorption","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Lima1",1
"GO:1900006","BP","GO:1900006","positive regulation of dendrite development","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Pacsin1",1
"GO:1900373","BP","GO:1900373","positive regulation of purine nucleotide biosynthetic process","1/37","22/28905",0.0277958883412748,0.109698276888848,0.0725142500184857,"Pid1",1
"GO:0048666","BP","GO:0048666","neuron development","5/37","1353/28905",0.0280311639676637,0.110346028715346,0.0729424357587615,"Lmtk2/Gprc5b/Pacsin1/Samd11/Ahi1",5
"GO:0031327","BP","GO:0031327","negative regulation of cellular biosynthetic process","7/37","2363/28905",0.0283064362520105,0.111147550954097,0.0734722689126136,"Pid1/Cd200r1/Ifi204/Errfi1/Mex3d/Samd11/Hmox1",7
"GO:0046777","BP","GO:0046777","protein autophosphorylation","2/37","206/28905",0.0285871445375219,0.111769414069573,0.0738833413443037,"Lmtk2/Errfi1",2
"GO:0002043","BP","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Hmox1",1
"GO:0002693","BP","GO:0002693","positive regulation of cellular extravasation","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Ccr2",1
"GO:0010818","BP","GO:0010818","T cell chemotaxis","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Ccr2",1
"GO:0035872","BP","GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Slc15a2",1
"GO:0045624","BP","GO:0045624","positive regulation of T-helper cell differentiation","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Ccr2",1
"GO:0055062","BP","GO:0055062","phosphate ion homeostasis","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Ank",1
"GO:2000291","BP","GO:2000291","regulation of myoblast proliferation","1/37","23/28905",0.0290413113281999,0.111769414069573,0.0738833413443037,"Klhl41",1
"GO:0009890","BP","GO:0009890","negative regulation of biosynthetic process","7/37","2386/28905",0.0296511288839189,0.113577806988624,0.075078749877444,"Pid1/Cd200r1/Ifi204/Errfi1/Mex3d/Samd11/Hmox1",7
"GO:0010605","BP","GO:0010605","negative regulation of macromolecule metabolic process","8/37","2935/28905",0.0296576478596987,0.113577806988624,0.075078749877444,"Pid1/Cd200r1/Ifi204/Trim40/Errfi1/Mex3d/Samd11/Hmox1",8
"GO:0045859","BP","GO:0045859","regulation of protein kinase activity","3/37","528/28905",0.0297535425392654,0.113664395266997,0.0751359876412874,"Gprc5b/Errfi1/Ccnb2",3
"GO:0051048","BP","GO:0051048","negative regulation of secretion","2/37","211/28905",0.0298762339971854,0.113852675502788,0.075260447208738,"Ccr2/Hmox1",2
"GO:0044237","BP","GO:0044237","cellular metabolic process","19/37","10118/28905",0.029955976769377,0.113876764630646,0.0752763709323354,"Lmtk2/Hba-a1/Pid1/Gprc5b/Ccr2/Cd200r1/Sptb/Ifi204/Trim40/Errfi1/Ank/Zfp273/Zfp74/Mex3d/Samd11/Rec8/Hmox1/Ahi1/Ccnb2",19
"GO:0045116","BP","GO:0045116","protein neddylation","1/37","24/28905",0.0302851819563025,0.114287876433638,0.0755481296592102,"Trim40",1
"GO:1903236","BP","GO:1903236","regulation of leukocyte tethering or rolling","1/37","24/28905",0.0302851819563025,0.114287876433638,0.0755481296592102,"Ccr2",1
"GO:2001169","BP","GO:2001169","regulation of ATP biosynthetic process","1/37","24/28905",0.0302851819563025,0.114287876433638,0.0755481296592102,"Pid1",1
"GO:0034612","BP","GO:0034612","response to tumor necrosis factor","2/37","213/28905",0.0303983161396618,0.114436379448096,0.0756462951457092,"Pid1/Ccl9",2
"GO:0051493","BP","GO:0051493","regulation of cytoskeleton organization","3/37","534/28905",0.0306219110140073,0.11499899269425,0.0760182014212901,"Sptb/Arhgef10/Lima1",3
"GO:0140013","BP","GO:0140013","meiotic nuclear division","2/37","215/28905",0.0309240502495866,0.115853144775625,0.0765828246709824,"Rec8/Ccnb2",2
"GO:0043085","BP","GO:0043085","positive regulation of catalytic activity","4/37","937/28905",0.0310573957766949,0.115874776700725,0.0765971241009236,"Gprc5b/Ccl9/Ifi204/Arhgef10",4
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production","2/37","216/28905",0.0311882802260138,0.115874776700725,0.0765971241009236,"Ccr2/Errfi1",2
"GO:0048771","BP","GO:0048771","tissue remodeling","2/37","216/28905",0.0311882802260138,0.115874776700725,0.0765971241009236,"Ccr2/Clec10a",2
"GO:1902107","BP","GO:1902107","positive regulation of leukocyte differentiation","2/37","217/28905",0.0314534153245196,0.115874776700725,0.0765971241009236,"Ccr2/Ccl9",2
"GO:1903708","BP","GO:1903708","positive regulation of hemopoiesis","2/37","217/28905",0.0314534153245196,0.115874776700725,0.0765971241009236,"Ccr2/Ccl9",2
"GO:0019755","BP","GO:0019755","one-carbon compound transport","1/37","25/28905",0.0315275021068381,0.115874776700725,0.0765971241009236,"Hba-a1",1
"GO:0035634","BP","GO:0035634","response to stilbenoid","1/37","25/28905",0.0315275021068381,0.115874776700725,0.0765971241009236,"Hba-a1",1
"GO:0097202","BP","GO:0097202","activation of cysteine-type endopeptidase activity","1/37","25/28905",0.0315275021068381,0.115874776700725,0.0765971241009236,"Ifi204",1
"GO:0033993","BP","GO:0033993","response to lipid","4/37","943/28905",0.0316900908977869,0.116196999958552,0.0768101245102512,"Pid1/Cd300lb/Errfi1/Hmox1",4
"GO:0009611","BP","GO:0009611","response to wounding","3/37","543/28905",0.031949593025653,0.116457491955651,0.0769823184803044,"Ccr2/Clec10a/Hmox1",3
"GO:0051648","BP","GO:0051648","vesicle localization","2/37","219/28905",0.0319863904404304,0.116457491955651,0.0769823184803044,"Trappc10/Ahi1",2
"GO:1903555","BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","2/37","219/28905",0.0319863904404304,0.116457491955651,0.0769823184803044,"Ccr2/Errfi1",2
"GO:0042129","BP","GO:0042129","regulation of T cell proliferation","2/37","221/28905",0.0325229547514522,0.117920168085552,0.077949196589859,"Cd209a/Ccr2",2
"GO:0007130","BP","GO:0007130","synaptonemal complex assembly","1/37","26/28905",0.0327682736588478,0.117920168085552,0.077949196589859,"Rec8",1
"GO:0030859","BP","GO:0030859","polarized epithelial cell differentiation","1/37","26/28905",0.0327682736588478,0.117920168085552,0.077949196589859,"Ahi1",1
"GO:0072677","BP","GO:0072677","eosinophil migration","1/37","26/28905",0.0327682736588478,0.117920168085552,0.077949196589859,"Ccl9",1
"GO:1903975","BP","GO:1903975","regulation of glial cell migration","1/37","26/28905",0.0327682736588478,0.117920168085552,0.077949196589859,"Ccr2",1
"GO:0022607","BP","GO:0022607","cellular component assembly","8/37","2993/28905",0.0328593173091695,0.11797407672806,0.0779848320154265,"Klhl41/Sptb/Ifi204/Arhgef10/Lima1/Rec8/Ahi1/Ccnb2",8
